Artist,Total,Today,1M,2M,3M,4M,5M
The Kolors,"557,296",907,0,0,0,0,0
Black Eyed Peas & J Balvin,"557,172",0,0,0,0,0,0
멜로망스,"555,629",0,0,0,0,0,0
Jaymes Young,"554,748",0,0,0,0,0,0
Mark Forster,"554,481",0,0,0,0,0,0
yama,"554,243",0,0,0,0,0,0
Fireboy DML,"553,231",134,0,0,0,0,0
Earth Patravee,"552,592",0,0,0,0,0,0
BUMP OF CHICKEN,"552,535",0,0,0,0,0,0
Pabllo Vittar,"552,298",89,0,0,0,0,0
Normani,"551,364",0,0,0,0,0,0
Quavo,"550,710",0,0,0,0,0,0
A-Lin,"549,894",0,0,0,0,0,0
BLOOM VASE,"549,237",0,0,0,0,0,0
Jung Kook,"549,187",0,0,0,0,0,0
Tattoo Colour,"548,706",453,0,0,0,0,0
The Pogues,"548,394",0,0,0,0,0,0
박재범,"548,133",0,0,0,0,0,0
Eliza Rose & Interplanetary Criminal,"547,872",0,0,0,0,0,0
D Gerrard,"547,134",718,0,0,0,0,0
Emis Killa,"546,090",54,0,0,0,0,0
Allj,"546,001",0,0,0,0,0,0
Fellow Fellow,"545,941","2,164",0,0,0,0,0
"Rauw Alejandro, Lyanno & Brray","545,298",197,0,0,0,0,0
NЮ,"544,523",127,0,0,0,0,0
Merve Özbey,"543,376",0,0,0,0,0,0
Антон Токарев,"543,353",315,0,0,0,0,0
Silvestre Dangond,"543,211",82,0,0,0,0,0
EGO,"543,051",0,0,0,0,0,0
NSG,"543,015",0,0,0,0,0,0
"benny blanco, Tainy, Selena Gomez & J Balvin","542,842",0,0,0,0,0,0
Aitana,"541,838",0,0,0,0,0,0
LP,"541,711",0,0,0,0,0,0
Sigala & Paloma Faith,"540,211",0,0,0,0,0,0
Dua Lipa & Angèle,"539,822",0,0,0,0,0,0
Maggie Lindemann,"539,370",0,0,0,0,0,0
CNCO,"537,607",0,0,0,0,0,0
Florence + The Machine,"537,411",394,0,0,0,0,0
Arcángel,"536,838","1,176",0,0,0,0,0
"Nio García, J Balvin & Bad Bunny","535,672",0,0,0,0,0,0
ILLIT,"534,906","5,927",0,0,0,0,0
폴킴,"534,856",0,0,0,0,0,0
BABYMONSTER,"533,904","5,258",0,0,0,0,0
TOMORROW X TOGETHER,"533,755",0,0,0,0,0,0
Sigrid,"533,424",0,0,0,0,0,0
Tedua & Chris Nolan,"531,674",102,0,0,0,0,0
Marília Mendonça & Maiara & Maraisa,"531,222",183,0,0,0,0,0
Shane Codd,"530,662",0,0,0,0,0,0
"Paul Woolford, Diplo & Kareen Lomax","530,054",0,0,0,0,0,0
Gradur,"528,443",0,0,0,0,0,0
Benji & Fede,"527,816",0,0,0,0,0,0
John Mayer,"527,608",0,0,0,0,0,0
"Young Stoner Life, Young Thug & Gunna","527,220",0,0,0,0,0,0
Paul McCartney,"526,986",0,0,0,0,0,0
Elettra Lamborghini,"526,790",0,0,0,0,0,0
"Sech, Daddy Yankee & J Balvin","526,520",0,0,0,0,0,0
PARTYNEXTDOOR & Rihanna,"526,385",0,0,0,0,0,0
Guns N' Roses,"526,263",451,0,0,0,0,0
Soso Maness,"526,090",0,0,0,0,0,0
HVME,"525,379",0,0,0,0,0,0
Zkr,"524,659",0,0,0,0,0,0
Diplo,"523,762",0,0,0,0,0,0
Manuş Baba,"523,437",0,0,0,0,0,0
Carlos Vives & Sebastian Yatra,"522,860",0,0,0,0,0,0
Wisin,"522,848",0,0,0,0,0,0
Burak Yeter,"522,821",0,0,0,0,0,0
Cris Mj,"522,687","1,100",0,0,0,0,0
Labrinth,"522,184",0,0,0,0,0,0
Rauw Alejandro & Camilo,"522,033",0,0,0,0,0,0
TREASURE,"521,156",0,0,0,0,0,0
Zedd & Elley Duhé,"521,139",0,0,0,0,0,0
Дима Билан,"521,080",0,0,0,0,0,0
Ed Sheeran & Travis Scott,"520,711",0,0,0,0,0,0
Chris Jeday,"520,536",0,0,0,0,0,0
Luciano & Aitch,"517,462",80,0,0,0,0,0
Tarkan,"516,880",52,0,0,0,0,0
NOTD,"516,597",0,0,0,0,0,0
Мари Краймбрери,"516,334",0,0,0,0,0,0
Becky G & Bad Bunny,"515,413",0,0,0,0,0,0
Fabio Asher,"515,371",336,0,0,0,0,0
The 1975,"515,362",329,0,0,0,0,0
Jason Derulo & David Guetta,"515,336",0,0,0,0,0,0
Jain,"514,767",0,0,0,0,0,0
Pil C,"514,734",39,0,0,0,0,0
太妍,"514,132",0,0,0,0,0,0
The Chainsmokers & Illenium,"513,626",0,0,0,0,0,0
"Jax Jones, Martin Solveig & Madison Beer","513,566",0,0,0,0,0,0
"NEIKED, Mae Muller & Polo G","513,563",0,0,0,0,0,0
Years & Years,"513,148",0,0,0,0,0,0
"Los Legendarios, Wisin & Jhay Cortez","513,078",0,0,0,0,0,0
Soolking & Gazo,"513,037",212,0,0,0,0,0
"Future, Metro Boomin & Kendrick Lamar","512,975","5,179",0,0,0,0,0
Shakira & Rauw Alejandro,"512,845",0,0,0,0,0,0
Eve,"512,835",0,0,0,0,0,0
TAEYEON,"512,568",411,0,0,0,0,0
Darlene Love,"512,359",0,0,0,0,0,0
ROSALÍA & Ozuna,"512,281",0,0,0,0,0,0
Bad Bunny & Tony Dize,"512,062",0,0,0,0,0,0
Kungs,"511,973",0,0,0,0,0,0
Jeff Satur,"511,901","1,411",0,0,0,0,0
Meduza & James Carter,"511,661",0,0,0,0,0,0
The Script,"511,656",460,0,0,0,0,0
"Kane Brown, Swae Lee, Khalid","511,465",0,0,0,0,0,0
星野源,"511,341",0,0,0,0,0,0
BRANYA & MACAN,"511,219",59,0,0,0,0,0
Camilo & Pedro Capó,"510,623",0,0,0,0,0,0
Rhove,"510,140",0,0,0,0,0,0
sanah,"509,952",150,0,0,0,0,0
Os Barões da Pisadinha,"508,704",0,0,0,0,0,0
Madrigal,"508,251",91,0,0,0,0,0
Joel Corry & Jax Jones,"508,061",0,0,0,0,0,0
FLEMMING,"508,009",22,0,0,0,0,0
MOMOLAND,"507,875",0,0,0,0,0,0
Fujii Kaze,"506,210","1,771",0,0,0,0,0
Tion Wayne X Russ Millions,"505,091",0,0,0,0,0,0
韋禮安,"504,872",0,0,0,0,0,0
盧瀚霆,"504,299",267,0,0,0,0,0
Ian,"503,230",85,0,0,0,0,0
Cocktail,"503,069",385,0,0,0,0,0
Nipsey Hussle,"501,814",0,0,0,0,0,0
頑童MJ116,"500,637",0,0,0,0,0,0
