Artist and Title,Days,Pk,(x?),Total,Today
Benji & Fede - Dove e quando,118,84,"","333,894",0
Clara Luciani - Respire encore,112,75,"","333,761",0
Metallica - Whiskey In the Jar,--,250,"","333,713",0
"John Lennon, The Harlem Community Choir, The Plastic Ono Band & Yoko Ono - Happy Xmas",97,22,"","333,644",0
Vicentico - Paisaje,--,226,"","333,345",72
The Weeknd & Madonna - Popular,125,26,"","333,301",0
Kylie Minogue - Timebomb,44,4,"","333,195",0
Ava Max - Million Dollar Baby,148,16,"","333,012",0
"THE ANXIETY, WILLOW & Tyler Cole - Meet Me At Our Spot",98,16,"","332,583",0
Tove Lo - 2 Die 4,165,42,"","332,547",0
Da-iCE - CITRUS,41,116,"","332,456",81
Jason Aldean - Dirt Road Anthem,7,136,"","332,413",0
Mrs. Green Apple - Que Sera Sera,133,110,"","332,159",670
Six60 - Don't Forget Your Roots,1,195,"","331,916",0
Fifth Harmony - All In My Head,80,48,"","331,549",0
Seinabo Sey - Younger,--,147,"","331,318",0
Michael Jackson - Love Never Felt So Good,32,5,"","330,860",0
Michael Bublé - Holly Jolly Christmas,106,13,"","330,754",0
Van Halen - Jump,20,1,(x2),"330,727",0
あいみょん - 君はロックを聴かない,20,147,"","330,706",0
Charly Black - Gyal You a Party Animal,--,172,"","330,447",0
Karol G - Ocean,95,90,"","330,400",0
"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home",82,25,"","330,301",0
Wincent Weiss - Musik sein,13,85,"","330,177",0
John Farnham - You're the Voice,41,89,"","329,926",0
Doja Cat - Woman,98,31,"","329,878",34
Professor Green - Read All About It,85,68,"","329,659",0
"Daya - Sit Still, Look Pretty",4,90,"","329,631",0
Radical Face - Welcome Home,6,81,"","329,545",0
Lil Dicky - Earth,53,3,(x2),"329,295",0
Little Mix - Power,61,46,"","328,967",0
MIKA - Grace Kelly,4,75,"","328,798",0
Halsey - Nightmare,72,3,(x1),"328,791",0
Natalia Kills - Mirrors,87,56,"","328,528",0
Luke Combs - Hurricane,--,121,"","328,359",0
Envy - Am I Wrong,--,116,"","327,871",0
Jukka Poika - Silkkii,--,190,"","327,734",38
XXXTENTACION & Lil Pump - Arms Around You,103,9,"","327,655",0
Anthony Hamilton & Elayna Boynton - Freedom,45,44,"","327,637",0
Juju - Vermissen,108,57,"","327,619",0
緑黄色社会 - Mela,34,127,"","327,580",0
Ariana Grande & Nathan Sykes - Almost Is Never Enough,14,41,"","327,394",0
Artik & Asti - Гармония,--,204,"","327,062",80
Drake - The Motto,--,111,"","326,875",0
Kenshi Yonezu - Eine Kleine,3,162,"","326,852",0
GAMPER & DADONI - Bittersweet Symphony,158,90,"","326,607",0
Mark Forster - Kogong,107,58,"","326,033",0
Smiley - Dead Man Walking,--,164,"","325,982",0
"David Guetta, Martin Garrix & Brooks - Like I Do",107,6,"","325,801",0
Tiësto & Mabel - God Is a Dancer,129,18,"","325,579",0
King Gnu - Sakayume,130,63,"","325,562",0
Gym Class Heroes - Ass Back Home,69,48,"","325,501",0
Pitbull - El Taxi,13,88,"","325,272",0
Nicki Minaj & Drake - Moment 4 Life,69,57,"","325,165",0
Flo Rida - Let It Roll,34,70,"","324,719",0
Monaldin - Femme Like U,6,150,"","324,141",0
77 Bombay Street - Up In The Sky,--,222,"","323,245",31
Colonel Reyel - Celui,91,59,"","323,204",0
back number - Heroine,--,190,"","323,183",0
あいみょん - 裸の心,135,98,"","323,135",0
Austin Mahone - Dirty Work,1,70,"","322,889",0
The Avener & Kadebostany - Castle In the Snow,--,146,"","322,866",0
MAN WITH A MISSION & milet - Kizuna No Kiseki,103,14,"","322,862",0
Alle Farben & Janieck - Little Hollywood,65,80,"","322,861",0
IU - Bbibbi,46,37,"","322,752",0
Noah Cyrus - Make Me,42,45,"","322,580",0
Maluma - Carnaval,2,74,"","322,281",141
Leon Machère - Copacabana,80,77,"","322,121",0
Depeche Mode - Enjoy the Silence,5,59,"","321,173",54
Up Dharma Down - Tadhana,--,433,"","320,899",0
Frank Ocean - Lost,7,68,"","320,896",0
Sebastián Yatra & Reik - Un Año,124,71,"","320,885",0
Annalisa - Bellissima,71,105,"","320,851",96
3 Doors Down - Here Without You,34,60,"","320,826",0
Anne-Marie - UNHEALTHY,157,46,"","320,644",0
Drake & Future - Jumpman,11,40,"","320,627",0
Jason Aldean - Try That In A Small Town,84,4,"","320,475",0
Faithless - Insomnia,19,14,"","320,069",267
Andy Rivera - Espina de Rosa,--,431,"","319,846",158
Lady GaGa - Paparazzi,1,96,"","319,802",0
Tones And I - Cloudy Day,151,82,"","319,550",0
Dua Lipa - Hallucinate,113,32,"","319,383",0
Kanye West - Mercy,12,38,"","319,283",0
Nikos Vertis - An Eisai Ena Asteri,--,205,"","319,189",0
will.i.am - Bang Bang,24,77,"","319,153",0
Post Malone - Take What You Want,133,29,"","319,068",0
西野 カナ - Darling,--,188,"","318,910",0
Jax - Victoria’s Secret,119,13,"","318,906",0
Mrs. GREEN APPLE - インフェルノ,14,132,"","318,809",0
Yuuri - BETELGEUSE,119,44,"","318,710",0
5 Seconds of Summer - She's Kinda Hot,44,1,(x2),"318,275",0
One Direction - Midnight Memories,13,1,(x2),"318,115",0
Anirudh Ravichander & Bjorn Surrao - Master the Blaster,34,47,"","318,013",328
"Pentatonix - Mary, Did You Know",45,81,"","317,620",0
dhruv - Double Take,139,60,"","317,418",0
U2 - You're the Best Thing About Me,48,6,"","317,113",0
Justin Bieber - All That Matters,28,1,(x2),"317,104",0
Faouzia & John Legend - Minefields,28,62,"","316,952",0
Inna - Up,90,53,"","316,922",0
ATARASHII GAKKO! - オトナブルー,81,121,"","316,914",0
lovelytheband - Broken,124,78,"","316,901",0
Sexion d'Assaut - Ma direction,--,114,"","316,733",0
Daft Punk - One More Time,12,7,"","316,571",53
Irma - I Know,--,167,"","316,305",0
Mando Diao - Strövtåg i hembygden,--,137,"","316,175",0
Davido - If,--,220,"","316,101",134
TWICE - The Feels,98,4,"","315,967",0
Felix Jaehn - Book of Love,42,79,"","315,860",0
Ellie Goulding - Something In the Way You Move,57,30,"","315,793",0
Loco & Punch - Say Yes,--,132,"","315,769",45
Morgan Evans - Day Drunk,126,97,"","315,717",0
DJ Antoine - Bella Vita,46,84,"","315,673",80
"Alicia Keys - Empire State of Mind, Pt. II",--,173,"","315,672",0
Gossip - Perfect World,61,53,"","315,481",0
Paramore - Ain't It Fun,1,100,"","315,373",0
Lartiste - Mafiosa,146,93,"","315,360",0
Birds of Tokyo - Good Lord,109,111,"","315,180",0
Ella Henderson & Tom Grennan - Let’s Go Home Together,136,42,"","315,160",0
Lupe Fiasco & Guy Sebastian - Battle Scars,--,152,"","314,672",43
Mark Forster & LEA - Drei Uhr Nachts,146,55,"","314,448",0
Maaike Ouboter - Dat Ik Je Mis,--,161,"","314,236",0
Eve - 廻廻奇譚,147,118,"","314,236",0
Slimane - Mon amour,103,7,"","314,026","1,852"
Sandro Silva & Quintino - Epic,--,108,"","313,741",0
Soprano - Le coach,90,89,"","313,637",252
Kadebostany - Castle In the Snow,--,181,"","313,621",0
Hoshino Gen - 恋,--,137,"","313,562",0
Mike Bahia - Buscándote,--,346,"","313,336",0
SHAED - Trampoline,30,54,"","313,296",0
Simge - Aşkın Olayım,--,224,"","313,146",361
Skylar Grey - Everything I Need,84,29,"","313,142",0
Ezhel - Felaket,--,287,"","312,936",0
Tekno - Pana,--,266,"","312,792",112
Justin Bieber - Heartbreaker,27,1,(x2),"312,698",0
Robin Thicke - Give It 2 U,67,42,"","312,562",0
Ben E. King - Stand By Me,11,19,"","312,366",0
Rage Against the Machine - Killing In the Name,2,110,"","312,105",61
Muse - Psycho,35,7,"","312,059",0
T-Pain - Turn All The Lights On,7,83,"","312,038",0
Ten Walls - Walking With Elephants,10,80,"","311,960",0
Dr. Dre - Kush,80,25,"","311,931",0
Davina Michelle - Duurt Te Lang,1,195,"","311,816",0
"Robin Schulz, David Guetta & Cheat Codes - Shed a Light",62,33,"","311,775",0
Nick Jonas - Levels,72,46,"","311,753",0
Taylor Swift - Welcome To New York,27,1,(x1),"311,732",0
Vitaa - Je te le donne,117,84,"","311,669",0
John Newman - Come and Get It,64,57,"","311,623",0
BTS - Filter,76,2,(x1),"311,449",0
Jabberwocky - Photomaton,10,88,"","311,419",0
SEKAI NO OWARI - Dragon Night,--,191,"","311,324",0
Jonasu - Black Magic,154,69,"","311,050",0
Vance Joy - Clarity,168,97,"","311,034",0
LUM!X & Gabry Ponte - Monster,118,54,"","310,951",0
Cher - DJ Play A Christmas Song,46,5,"","310,811",0
Guy Sebastian - Battle Scars,5,144,"","310,746",0
西野 カナ - トリセツ,--,186,"","310,589",0
Clara Luciani - Le reste,84,76,"","310,209",0
Kent - Utan Dina Andetag,--,216,"","310,116",25
Cash Cash - Take Me Home,19,85,"","309,962",0
Timati - Welcome to St. Tropez,--,201,"","309,880",0
Lion Cayden - Breakeven,125,61,"","309,652",0
Alessia Cara - Wild Things,45,66,"","309,420",0
Melek Mosso - Doğum Günü,--,311,"","309,222",0
Jake Owen - Down To the Honkytonk,136,109,"","309,146",0
SHAED & ZAYN - Trampoline,123,25,"","309,069",0
Bruno Mars - Gorilla,35,61,"","309,044",0
Sickick - I Can Feel It,69,16,"","308,988",0
Mrs. Green Apple - Ao To Natsu,73,126,"","308,972",811
Nero - Promises,1,96,"","308,785",0
Taylor Swift - New Romantics,27,23,"","308,486",0
Michael Schulte & R3HAB - Waterfall,142,59,"","308,417",135
Linkin Park - New Divide,5,46,"","308,313",0
Tesher - Jalebi Baby,114,65,"","308,186",0
ADELE - Chasing Pavements,1,126,"","308,186",0
Aloe Blacc - Loving You Is Killing Me,67,53,"","307,930",0
Michael Bublé - Everything,--,209,"","307,922",0
Ирина Аллегрова - С днем рождения,--,377,"","307,749",0
"Jawsh 685, Jason Derulo & BTS - Savage Love",33,1,(x5),"307,578",6
Evgeny Grinko - Valse,--,324,"","307,522",0
Tim McGraw - Humble and Kind,7,88,"","307,425",0
VAUNDY - Kaiju No Hanauta,172,80,"","307,301",0
The Pogues & Kirsty MacColl - Fairytale of New York,65,40,"","307,232",0
JAY Z & Kanye West - Otis,48,32,"","307,097",0
Imagine Dragons - Shots,28,8,"","307,067",67
Jedward - Lipstick,37,19,"","307,001",0
Mads Langer - You're Not Alone,--,118,"","306,997",0
Brett Young - Mercy,105,63,"","306,977",0
Laurell - Habit,140,63,"","306,962",0
Milky Chance - Living In A Haze,152,37,"","306,637",0
Klingande - Riva,57,61,"","306,539",0
Cher - Believe,3,104,"","306,333",0
Laurent Wolf - No Stress,--,208,"","306,275",207
Rudimental - Not Giving In,33,71,"","306,272",0
Luke Bryan - Play It Again,--,131,"","306,196",0
Ke$ha - Crazy Kids,65,51,"","305,982",0
5 Seconds of Summer - Easier,90,4,"","305,946",0
Amor Electro - A Máquina,--,189,"","305,926",0
Felix Jaehn - Bonfire,72,67,"","305,779",0
Giusy Ferreri - Non ti scordar mai di me,--,245,"","305,668",31
AnnenMayKantereit - Pocahontas,4,57,"","305,449",0
Mahalini - Sisa Rasa,--,203,"","305,408",0
V - Christmas Tree,49,1,(x4),"305,360",4
The Carters - APESHIT,52,1,(x1),"305,215",0
Fritz Kalkbrenner - Back Home,8,93,"","305,202",0
LEA - Leiser,100,71,"","305,174",0
PSY - That That,58,1,(x4),"304,782",0
Edmund - Leiwand,--,264,"","304,754",0
Ben Haenow - Something I Need,25,65,"","304,748",0
Los Ángeles Azules - Nunca Es Suficiente,--,327,"","304,714",0
Eff - Stimme,15,92,"","304,609",0
Starship - Nothing's Gonna Stop Us Now,27,89,"","304,602",0
Edward Maya - This Is My Life,5,85,"","304,505",0
Haloo Helsinki! - Maailman Toisella Puolen,--,176,"","304,106",0
Elton John - Your Song,22,49,"","304,094",0
Wizkid - Ojuelegba,--,522,"","304,081",0
Iggy Azalea - Trouble,63,50,"","304,071",0
Max Giesinger - 80 Millionen,2,94,"","303,910",0
Avicii - Lay Me Down,60,63,"","303,734",0
yama - 春を告げる,53,138,"","303,594",0
Kanye West & JAY Z - Ni**as in Paris,--,119,"","303,557",0
Aerosmith - Dream On,9,127,"","303,397",133
Jonas Brothers - Cool,84,3,(x1),"303,253",0
平井 堅 - ノンフィクション,32,123,"","302,961",0
Kate Bush - Wuthering Heights,42,34,"","302,887",0
Michael Patrick Kelly - Throwback,135,35,"","302,868",0
Jason Aldean - Got What I Got,134,91,"","302,837",0
Osmani Garcia - El Taxi,2,98,"","302,816",52
Morat - Cuando Nadie Ve,89,98,"","302,789",0
J Balvin - Yo Te Lo Dije,--,228,"","302,612",0
Rain Radio & DJ Craig Gorman - Talk About,132,46,"","302,510",0
BTS - Film out,52,1,(x4),"302,479",0
Gesaffelstein & The Weeknd - Lost in the Fire,73,12,"","302,288",0
Trans-Siberian Orchestra - Christmas / Sarajevo 12/24,130,82,"","302,232",0
Aqua - Barbie Girl,55,11,"","302,208",0
Beyoncé - All Night,17,15,"","302,175",0
Sexion d'Assaut - Avant qu'elle parte,--,103,"","302,020",0
Switch Disco & Ella Henderson - REACT,140,40,"","301,989",0
Conor Maynard - Turn Around,51,69,"","301,732",0
Miley Cyrus - The Climb,5,84,"","301,724",0
Nickelback - Rockstar,50,108,"","301,558",0
Ayo & Teo - Rolex,2,96,"","301,214",0
The Wanted - I Found You,27,42,"","301,102",0
MEAU - Dat Heb Jij Gedaan,123,93,"","301,085",0
Hugh Jackman & Zac Efron - The Other Side,82,66,"","300,909",0
"Wiley, Stefflon Don & Sean Paul - Boasty",117,52,"","300,517",0
Elton John - I'm Still Standing,23,60,"","300,497",294
WeiBird - Red Scarf,10,175,"","300,392",307
JAY Z - Empire State of Mind,--,159,"","300,392",0
HVME - Goosebumps,110,48,"","300,388",0
Helena Paparizou - Baby It's Over,--,163,"","300,324",27
Beyoncé - Pretty Hurts,22,28,"","300,270",0
Two Tone - Mind On Me,--,645,"","300,099",177
星野源 - ドラえもん,79,125,"","299,778",0
Jubël - Dancing in the Moonlight,84,50,"","299,636",0
5 Seconds of Summer - Don't Stop,36,5,"","299,006",0
Gaullin - Moonlight,83,99,"","298,967",0
Janelle Monáe & Jidenna - Yoga,--,137,"","298,826",92
Kodak Black - ZEZE,108,20,"","298,799",0
Jamiroquai - White Knuckle Ride,75,20,"","298,771",0
Vianney - Beau-papa,131,93,"","298,676",0
Eric Chou - How Have You Been,--,155,"","298,641",21
Ladynsax - Ameno,48,58,"","298,613",78
James Arthur - Empty Space,115,15,"","298,491",0
Piso 21 - Me Llamas,--,128,"","298,424",0
Bebe Rexha - I Got You,59,54,"","298,410",0
Eric Amarillo - Om Sanningen Ska Fram,81,64,"","298,271",0
Juan Magan - Si No Te Quisiera,--,131,"","298,237",0
James Blake - Limit to Your Love,71,41,"","298,212",0
tuki. - Bansanka,204,81,"","298,203","1,265"
Kenny Chesney - Setting the World on Fire,45,44,"","298,187",0
Phil Lam - 高山低谷,--,462,"","297,894",63
Mark Forster - Einmal,115,58,"","297,770",0
Shaggy - I Need Your Love,6,92,"","297,721",0
Taylor Swift - Begin Again,29,3,(x1),"297,713",0
6ix9ine - GOOBA,60,3,(x1),"297,232",0
ROSALÍA & Rauw Alejandro - BESO,137,13,"","297,216",0
Yellow Claw - Shotgun,--,137,"","297,059",0
Grand Corps Malade & Kimberose - Nos plus belles années,123,80,"","296,787",0
Linkin Park - The Catalyst,59,19,"","296,324",0
AC/DC - Play Ball,56,6,"","296,247",0
ILLIT - Magnetic,72,17,"","296,133","3,757"
Alina Devecerski - Flytta på dej,7,95,"","296,111",0
Nielson - IJskoud,108,142,"","295,521",0
Ran - Dekat Di Hati,--,293,"","295,451",0
Carlos Vives - Ella Es Mi Fiesta,--,200,"","295,341",135
Emmy Meli - I AM WOMAN,95,6,"","295,111",0
Cro - Whatever,--,101,"","294,724",0
FUNKY MONKEY BABYS - あとひとつ,2,173,"","294,561",0
Nickelback - How You Remind Me,1,171,"","294,276",557
Sam Ryder - SPACE MAN,86,4,"","294,271",0
Iyaz - Replay,16,66,"","294,030",0
Maître Gims & Sting - Reste,136,83,"","293,773",0
Lady Gaga & BLACKPINK - Sour Candy,48,1,(x2),"293,622",0
The Rolling Stones - Sympathy for the Devil,4,57,"","293,517",0
The Magician - Sunlight,50,65,"","293,508",0
Cat Janice - Dance You Outta My Head,43,4,"","293,376",0
Calle 13 - Muerte en Hawaii,--,182,"","293,354",38
Lord Huron - The Night We Met,52,52,"","293,238",385
Diplo & Sleepy Tom - Be Right There,48,70,"","292,945",0
Sam Fischer - This City,109,60,"","292,914",0
Britney Spears & Iggy Azalea - Pretty Girls,48,2,(x1),"292,797",0
Fergie - L.A.LOVE,39,63,"","292,740",0
Dua Lipa & Angèle - Fever,87,78,"","292,673",0
Pearl Jam - Just Breathe,--,164,"","292,630",0
Cats On Trees - Sirens Call,--,109,"","292,590",0
Calvin Harris - Heatstroke,44,3,(x1),"292,494",0
ゆず - 栄光の架橋,2,161,"","292,426",0
Max Giesinger - Legenden,120,95,"","292,409",0
Melanie Fiona - Monday Morning,--,110,"","292,391",0
MKTO - Thank You,10,94,"","292,335",80
Taylor Swift - exile,37,6,"","292,275",155
BTS - Take Two,36,1,(x6),"292,220",38
Trey Songz - Na Na,32,77,"","291,887",0
SZA - Good Days,88,8,"","291,744",501
Dean Lewis - Hurtless,179,59,"","291,713",0
Zhang Zhe Han - Primordial Theater,38,2,(x1),"291,495",0
Tom Grennan - Don't Break the Heart,139,51,"","291,457",0
Florida Georgia Line - This Is How We Roll,--,127,"","291,430",0
Hozier - Someone New,58,72,"","291,357",0
Ryokuoushoku Shakai - Mela,40,125,"","291,318",0
Hubert von Goisern - Brenna tuats guat,--,121,"","291,269",162
Lena - Satellite,15,68,"","291,068",0
Oliver Heldens & Becky Hill - Gecko,42,57,"","291,061",0
Tulus - Teman Hidup,--,345,"","290,926",0
米津玄師 - 感電,114,101,"","290,859",0
Charli XCX & Troye Sivan - 1999,115,16,"","290,821",0
Bruno Mars & David Guetta - Versace On The Floor,56,20,"","290,796",0
"Kid Ink, Tyga, YG, Wale & Rich Homie Quan - Ride Out",38,15,"","290,720",0
Utada Hikaru - Hanataba Wo Kimini,4,64,"","290,329",0
Louane - Secret,92,67,"","290,263",148
C2C - Happy,--,139,"","290,198",0
Malú - Blanco y Negro,--,183,"","290,155",0
LE SSERAFIM - Perfect Night,109,12,"","289,760",0
Selah Sue - Raggamuffin,--,123,"","289,685",0
Shawn Mendes - Life of the Party,11,13,"","289,633",0
Luke Combs - Doin' This,128,25,"","289,449",0
Elton John - Rocket Man,28,38,"","289,448",0
Studio Killers - Ode To The Bouncer,--,132,"","289,383",0
J Balvin & Skrillex - In Da Getto,124,34,"","289,213",0
Fleetwood Mac - Go Your Own Way,19,28,"","289,000",84
Jay Sean - Down,35,47,"","288,947",0
Robin Schulz & David Guetta - Shed a Light,47,14,"","288,798",0
Foreigner - I Want to Know What Love Is,4,143,"","288,522",35
"Felix Jaehn, Hight & Alex Aiono - Hot2Touch",47,45,"","288,491",0
Cat Stevens - Father and Son,14,30,"","288,485",0
Jason Derülo - In My Head,37,64,"","288,385",0
Sia - Courage to Change,74,10,"","288,310",42
Marvin Gaye & Tammi Terrell - Ain't No Mountain High Enough,28,73,"","288,292",0
Andrea Bocelli & Sarah Brightman - Time to Say Goodbye,--,210,"","288,273",0
Lee Brice - Rumor,58,126,"","288,227",0
Guillaume Grand - Toi et moi,19,79,"","288,131",0
No Doubt - Settle Down,67,14,"","288,042",0
"Jul, SCH, Naps, Kofs, Elams, Solda, Houari & Soso Maness - Bande organisée",48,102,"","287,940",0
Achint - Scam 1992 Theme,1,197,"","287,861",304
Tiësto & KSHMR - Secrets,39,69,"","287,069",0
Mabel - Mad Love,111,31,"","286,786",0
The Lumineers - Ophelia,5,100,"","286,779",129
V - Slow Dancing,47,1,(x8),"286,695",0
A.R. Rahman & The Pussycat Dolls - Jai Ho,--,152,"","286,616",0
Red Velvet - Psycho,77,7,"","286,574",0
BIGBANG - Fantastic Baby,--,228,"","286,456",0
Nirvana - Come As You Are,7,111,"","286,327",40
Nelly Furtado - All Good Things,--,212,"","286,272",0
Tatsuya Kitani - Where Our Blue Is,135,32,"","286,067",330
DJ Fresh - Hot Right Now,36,73,"","285,832",0
Colbie Caillat - Bubbly,--,170,"","285,706",0
Röyksopp - Here She Comes Again,--,163,"","285,630",0
Fred De Palma - Una volta ancora,50,111,"","285,552",0
Sangiovanni & Aitana - mariposas,4,72,"","285,546",0
Seiler und Speer - Ala bin,--,221,"","285,505",0
Eric Church - Springsteen,1,129,"","285,501",0
Udo Lindenberg - Cello,3,89,"","285,382",0
Colbie Caillat - Brighter Than the Sun,--,101,"","285,318",0
Ella Mai - Boo'd Up,83,68,"","285,249",0
Alvaro Soler - La Libertad,124,50,"","285,152",0
Leona Lewis - One More Sleep,98,68,"","285,089",0
Kesha - This Is Me,94,90,"","285,003",0
Mrs. GREEN APPLE - 青と夏,19,151,"","284,766",0
Donkeyboy - City Boy,23,87,"","284,465",28
Jessie J - LaserLight,52,68,"","284,330",0
DJ Khaled - POPSTAR,70,11,"","284,159",0
Frenship & Emily Warren - Capsize,3,90,"","284,125",0
Usher - She Came to Give It to You,59,56,"","283,960",0
B.o.B - Both of Us,51,48,"","283,818",0
Christine and the Queens - Tilted,8,90,"","283,575",0
Gummy - You Are My Everything,42,72,"","283,519",0
Nando Reis - Pra Você Guardei o Amor,--,371,"","283,414",0
Robbie Williams - Go Gentle,51,52,"","283,347",0
Imagine Dragons - Sharks,119,13,"","283,261",0
Sting - Desert Rose,--,101,"","283,254",0
Dolly Parton - Jolene,6,62,"","283,252",0
Victor Leksell - Svag,1,196,"","283,252",0
Chris Brown - Love More,29,48,"","283,130",0
Takida - You Learn,--,215,"","283,028",0
Nicky Jam - El Perdón,--,205,"","283,023",0
FictionJunction feat. LiSA - from the edge,63,117,"","282,975",0
DJ Antoine - Ma Cherie,--,139,"","282,897",0
"Stephanie Beatriz, Olga Merediz & Encanto - Cast - The Family Madrigal",89,26,"","282,778",0
Drake - Headlines,9,79,"","282,741",0
HammAli & Navai - Птичка,1,170,"","282,700",37
James Arthur - Falling like the Stars,62,9,"","282,601",0
Thalía & Natti Natasha - No Me Acuerdo,116,75,"","282,554",0
Vamp - Liten Fuggel,--,148,"","282,450",0
Måneskin - Beggin',43,75,"","282,370",531
"benny blanco, BTS & Snoop Dogg - Bad Decisions",36,1,(x5),"282,288",0
Kodaline - All I Want,3,149,"","282,222",41
"André Rieu, Johann Strauss Orchestra & Emma Kok - Voilà",91,16,"","282,173","2,242"
Selena Gomez - Rare,68,6,"","282,018",0
Elevation Worship - Praise,111,65,"","281,948","1,053"
Nico Santos - Play With Fire,130,62,"","281,843",0
Fall Out Boy - Immortals,21,80,"","281,725",0
BIGBANG - If You,15,24,"","281,636",0
Thomas Rhett - What's Your Country Song,102,37,"","281,634",0
Jose De Rico & Henry Mendez - Rayos de Sol,46,68,"","281,524",0
Bad Bunny & Tainy - Callaita,85,71,"","281,524",0
Becky G. & KAROL G - MAMIII,89,24,"","281,260",0
BTS - Moon,57,11,"","281,165",0
M.I.A. - Paper Planes,1,95,"","281,132",0
Sido - Mit Dir,124,45,"","280,866",0
Eminem - The Real Slim Shady,24,47,"","280,825","1,476"
Sofia Carson - Come Back Home,35,8,"","280,635",0
Two Tone - Señorita,--,619,"","280,599",171
Wincent Weiss - Hier mit dir,108,58,"","280,484",0
Muse - Survival,48,6,"","280,394",0
Carly Rae Jepsen - Tonight I’m Getting Over You,45,66,"","280,383",0
Doja Cat - Vegas,133,37,"","280,349",0
Joan Jett & The Blackhearts - I Love Rock 'N Roll,--,242,"","280,237",0
Eve - Kaikai Kitan,96,79,"","280,111",0
Ado - I’m invincible,105,75,"","280,083",0
ANNA ASTI - По барам,--,205,"","280,061",202
Piersi - Bałkanica,--,423,"","279,828",83
ONE OK ROCK - Wasted Nights,79,61,"","279,798",0
Linkin Park - Waiting for the End,42,54,"","279,693",0
Luca Hänni - She Got Me,30,15,"","279,641",0
Junggigo & Soyou - Some,1,195,"","279,637",0
Kimberley Chen - 愛你,--,194,"","279,516",0
Ed Sheeran & Rudimental - Bloodstream,54,50,"","279,417",0
Blake Shelton - Happy Anywhere,122,32,"","279,357",0
Axwell Λ Ingrosso - Dreamer,106,32,"","279,354",0
Gabrielle - Ring Meg,--,196,"","278,974",0
Justin Bieber - Company,21,60,"","278,733",0
Calvin Harris & Rihanna - This Is What You Came For,12,35,"","278,505",657
Seeb - Breathe,--,115,"","278,446",0
"Kygo, Avicii & Sandro Cavazza - Forever Yours",72,8,"","278,329",0
Hillsong Worship - What a Beautiful Name,4,46,"","278,278",0
Martin Garrix - High On Life,61,15,"","278,261",0
HARDY - TRUCK BED,68,58,"","278,243",507
The Killers - Read My Mind,--,201,"","278,239",0
Parra for Cuva - Wicked Games,6,96,"","278,181",0
Peter Bic Project - Hey Now,--,252,"","278,180",0
Demi Lovato - Really Don't Care,29,46,"","278,111",0
Reamonn - Tonight,--,157,"","278,097",0
Lana Del Rey - Doin' Time,56,6,"","277,969",0
Mart Hoogkamer - Ik Ga Zwemmen,94,105,"","277,619",0
SDP - Ich will nur dass du weißt,4,48,"","277,546",0
AURORA - Runaway,61,20,"","277,478",0
Fly Project - Toca Toca,--,128,"","277,466",0
Karmin - Acapella,62,67,"","277,378",0
Nicko - Last Summer,--,176,"","277,239",0
HammAli & Navai - Прятки,--,227,"","277,144",0
El Profesor & Hugel - Bella ciao,92,105,"","277,089",304
Bruce Springsteen - Dancing In the Dark,5,148,"","277,014",0
"Jimin - Set Me Free, Pt. 2",29,1,(x4),"276,876",5
Zara Larsson - Ruin My Life,104,36,"","276,792",0
blink-182 - ONE MORE TIME,62,2,(x1),"276,684",0
Moussier Tombola - Logobitombo,--,108,"","276,599",0
Thomas Rhett - Marry Me,112,107,"","276,379",0
"Taeyang - 눈, 코, 입 Eyes, Nose, Lips",2,86,"","276,273",0
Jason Derulo & Michael Bublé - Spicy Margarita,79,8,"","276,026","2,013"
"Alle Farben, Kelvin Jones & YOUNOTUS - Only Thing We Know",103,65,"","276,023",0
Normani - Motivation,76,7,"","275,990",0
CeCe Winans - Goodness of God,25,59,"","275,950",811
Keira Knightley - Lost Stars,--,130,"","275,745",0
Ado - Usseewa,118,101,"","275,732",0
Carrie Underwood - Blown Away,--,121,"","275,722",0
Seiler und Speer - Hödn,2,122,"","275,670",0
Alanis Morissette - Guardian,46,63,"","275,627",0
Machine Gun Kelly & blackbear - my ex's best friend,58,42,"","275,624",0
Petri Nygard - Selvä päivä,--,164,"","275,540",39
David Rees - De Ellos Aprendí,3,150,"","275,538",0
RADWIMPS - Sparkle,11,93,"","275,525",0
Hoffmaestro - Highway Man,--,180,"","275,408",25
Shakira - Empire,41,19,"","275,395",0
Novelbright - Walking with you,25,106,"","275,281",0
Troye Sivan - Happy Little Pill,32,1,(x1),"275,192",0
LANco - Greatest Love Story,28,104,"","275,025",0
Bad Bunny & Bomba Estéreo - Ojitos Lindos,50,102,"","275,019",0
Ke$ha - Your Love Is My Drug,41,31,"","274,963",0
Avril Lavigne - Smile,43,60,"","274,893",0
Roland Kaiser & Maite Kelly - Warum hast du nicht nein gesagt,13,109,"","274,867",0
Carla's Dreams - Sub Pielea Mea,--,162,"","274,828",0
Carlos Vives - La Foto de los Dos,--,494,"","274,758",138
Lyodra - Pesan Terakhir,--,216,"","274,702",0
Chayanne - Bailando Bachata,66,73,"","274,699","1,033"
Grigory Leps - Я Счастливый,--,209,"","274,698",0
Eslabon Armado & Peso Pluma - Ella Baila Sola,94,50,"","274,632",0
Pablo Alborán - Te He Echado de Menos,--,226,"","274,525",0
DI-RECT - Soldier On,--,273,"","274,377",0
