Artist,Total,Today,1M,2M,3M,4M,5M
Sufjan Stevens,"577,514",0,0,0,0,0,0
Noize MC,"576,700",0,0,0,0,0,0
Benji & Fede,"576,042",0,0,0,0,0,0
El Barrio,"575,452",0,0,0,0,0,0
Clouseau,"575,275",184,0,0,0,0,0
Nek,"574,016",0,0,0,0,0,0
PJ Harvey,"573,527",0,0,0,0,0,0
The Strokes,"573,428",0,0,0,0,0,0
Blossoms,"572,599",0,0,0,0,0,0
Joris,"570,773",0,0,0,0,0,0
Red Velvet,"570,470",0,0,0,0,0,0
Samy Deluxe,"570,280",0,0,0,0,0,0
Stas Mikhaylov,"569,920",714,0,0,0,0,0
Pedro Abrunhosa & Comité Caviar,"569,887",0,0,0,0,0,0
Erol Evgin,"569,735",0,0,0,0,0,0
Guè Pequeno,"569,691",0,0,0,0,0,0
The Stone Roses,"569,645",116,0,0,0,0,0
Ezio Bosso,"569,331",311,0,0,0,0,0
Ella Henderson,"569,181",0,0,0,0,0,0
Tom Petty & The Heartbreakers,"568,694",0,0,0,0,0,0
Moderat,"568,584",0,0,0,0,0,0
Benjamin Clementine,"566,452",0,0,0,0,0,0
Константин Никольский,"565,843",0,0,0,0,0,0
Tiromancino,"565,569",0,0,0,0,0,0
Claudia de Breij,"565,120",0,0,0,0,0,0
Vanessa Paradis,"564,741",0,0,0,0,0,0
Synapson,"564,609",0,0,0,0,0,0
Nine Inch Nails,"564,217",0,0,0,0,0,0
Saez,"563,819",0,0,0,0,0,0
Sivert Høyem,"563,638",0,0,0,0,0,0
"Kendrick Lamar, The Weeknd, SZA","562,865",0,0,0,0,0,0
"Jacques Dutronc, Johnny Hallyday & Eddy Mitchell","562,812",565,0,0,0,0,0
Cœur de pirate,"562,247",0,0,0,0,0,0
Christopher,"562,223",141,0,0,0,0,0
Club Dogo,"561,122",0,0,0,0,0,0
Maluma,"561,075",0,0,0,0,0,0
will.i.am,"560,679",0,0,0,0,0,0
Rocco Hunt,"560,514",0,0,0,0,0,0
Gotthard,"557,136",249,0,0,0,0,0
SDP,"557,100",0,0,0,0,0,0
I.M.T. Smile,"555,161",0,0,0,0,0,0
The Kyteman Orchestra,"553,928",543,0,0,0,0,0
Madness,"553,305",0,0,0,0,0,0
Christy Moore,"552,906",301,0,0,0,0,0
MC Solaar,"552,262",0,0,0,0,0,0
"Tyler, The Creator","551,778",0,0,0,0,0,0
Ania Dąbrowska,"551,536",289,0,0,0,0,0
Detsl aka Le Truk,"551,068",0,0,0,0,0,0
Hayko Cepkin,"550,229",52,0,0,0,0,0
Peter LeMarc,"549,608",349,0,0,0,0,0
Niccolò Fabi,"549,432",0,0,0,0,0,0
Röyksopp & Robyn,"549,247",0,0,0,0,0,0
Mac Miller,"549,077",0,0,0,0,0,0
Big Thief,"548,720",0,0,0,0,0,0
Migos,"548,085",0,0,0,0,0,0
deadmau5,"547,650",0,0,0,0,0,0
Boulevard des Airs,"547,577",0,0,0,0,0,0
Bug Mafia,"547,322",0,0,0,0,0,0
Element of Crime,"547,281",0,0,0,0,0,0
Naps,"545,851",0,0,0,0,0,0
Above & Beyond,"545,321",0,0,0,0,0,0
"Lin-Manuel Miranda, Germaine Franco & Encanto - Cast","543,677",0,0,0,0,0,0
Djadja & Dinaz,"541,814",0,0,0,0,0,0
Various Artists & Various Artists,"541,194",0,0,0,0,0,0
MHD,"540,828",0,0,0,0,0,0
Sophie Hunger,"537,669",366,0,0,0,0,0
Anderson .Paak,"537,402",0,0,0,0,0,0
Скриптонит,"535,805",0,0,0,0,0,0
Iggy Azalea,"535,610",0,0,0,0,0,0
Säkert!,"535,559",235,0,0,0,0,0
"Majka, Curtis & Blr","533,953",0,0,0,0,0,0
Erik og Kriss,"533,270",313,0,0,0,0,0
Lao Che,"533,109",209,0,0,0,0,0
Alain Souchon,"532,733",0,0,0,0,0,0
Агата Кристи,"531,705",0,0,0,0,0,0
Cristina D'Avena,"531,677",0,0,0,0,0,0
Wiz Khalifa,"531,508",0,0,0,0,0,0
Boney M.,"531,320",0,0,0,0,0,0
Dons,"531,277",140,0,0,0,0,0
Il Divo,"531,113",0,0,0,0,0,0
Lykke Li,"530,938",0,0,0,0,0,0
Yves Murasca & Rosario Galati,"530,066",0,0,0,0,0,0
Daniele Silvestri,"529,524",0,0,0,0,0,0
White Lion,"529,511",0,0,0,0,0,0
Natasja,"529,135",222,0,0,0,0,0
Mighty Oaks,"528,653",0,0,0,0,0,0
Broederliefde,"528,385",0,0,0,0,0,0
Willie Nelson,"527,691","1,718",0,0,0,0,0
Lara Fabian,"527,059",0,0,0,0,0,0
Kelly Clarkson,"526,644",0,0,0,0,0,0
Lauryn Hill,"526,213",0,0,0,0,0,0
Dire Straits & Mark Knopfler,"525,622",0,0,0,0,0,0
Göksel,"525,547",59,0,0,0,0,0
Machine Gun Kelly,"525,268",0,0,0,0,0,0
Doja Cat,"524,702",45,0,0,0,0,0
Julian le Play,"524,645",504,0,0,0,0,0
Maria Mena,"524,524",217,0,0,0,0,0
M83,"524,507",0,0,0,0,0,0
ATL,"524,224",0,0,0,0,0,0
Westlife,"524,213",164,0,0,0,0,0
Gaëtan Roussel,"524,038",0,0,0,0,0,0
Vangelis,"523,422",0,0,0,0,0,0
Mac Tyer,"522,743",597,0,0,0,0,0
Bosse,"522,655",0,0,0,0,0,0
Youssoupha,"522,593",0,0,0,0,0,0
Grasu XXL,"521,350",0,0,0,0,0,0
Kari Bremnes,"521,194",0,0,0,0,0,0
Majoe,"521,181",0,0,0,0,0,0
Julien Clerc,"519,864",0,0,0,0,0,0
2CELLOS,"519,638",0,0,0,0,0,0
Odd Nordstoga,"517,459",0,0,0,0,0,0
Nils Frahm,"517,054",0,0,0,0,0,0
ZZ Top,"515,790",0,0,0,0,0,0
KAYTRANADA,"515,727",630,0,0,0,0,0
Bear's Den,"515,302",0,0,0,0,0,0
Melanie De Biasio,"514,828",352,0,0,0,0,0
Robert Plant,"513,994",0,0,0,0,0,0
Claudio Baglioni & Gianni Morandi,"513,902",327,0,0,0,0,0
Wolfgang Ambros,"513,199",658,0,0,0,0,0
Михаил Шуфутинский,"512,798",0,0,0,0,0,0
Gers Pardoel,"512,389",0,0,0,0,0,0
Lang Lang,"511,919",0,0,0,0,0,0
Søren Huss,"511,825",0,0,0,0,0,0
Alice on the roof,"511,656",374,0,0,0,0,0
Scriptonite,"510,454",0,0,0,0,0,0
Fallulah,"509,810",263,0,0,0,0,0
Машина Времени,"509,376",0,0,0,0,0,0
Dawid Podsiadlo,"509,284",0,0,0,0,0,0
Brad Mehldau,"509,213",0,0,0,0,0,0
The Opposites,"509,173",0,0,0,0,0,0
Orchestral Manoeuvres In the Dark,"508,623",277,0,0,0,0,0
Bednarek,"508,473",0,0,0,0,0,0
Kyo,"507,849",0,0,0,0,0,0
Phoenix,"507,621",0,0,0,0,0,0
Fifth Harmony,"507,174",0,0,0,0,0,0
The Game,"505,606",0,0,0,0,0,0
Jeanne Added,"505,389",0,0,0,0,0,0
Annie Lennox,"504,278",0,0,0,0,0,0
Skunk Anansie,"503,826",0,0,0,0,0,0
Morcheeba,"503,631",0,0,0,0,0,0
Morat,"503,144",0,0,0,0,0,0
The Blaze,"503,064",0,0,0,0,0,0
Douwe Bob,"501,689",0,0,0,0,0,0
Noggano,"501,378",0,0,0,0,0,0
The Hu,"501,267",0,0,0,0,0,0
Olexesh,"501,116",0,0,0,0,0,0
Usher,"501,006",0,0,0,0,0,0
Craig David,"500,849",0,0,0,0,0,0
Ane Brun,"500,132",0,0,0,0,0,0
