Artist,Total,Today,1M,2M,3M,4M,5M
Kent,"543,794",115,0,0,0,0,0
Gleb,"543,117",665,0,0,0,0,0
Danny Vera,"542,843",0,0,0,0,0,0
Massimo Pericolo & Crookers,"542,097",0,0,0,0,0,0
EXO,"541,833",0,0,0,0,0,0
Basta & Guf,"541,751","1,649",0,0,0,0,0
The xx,"541,629",0,0,0,0,0,0
Marracash & Guè,"540,740",388,0,0,0,0,0
Lex,"540,498",191,0,0,0,0,0
Каспийский груз,"539,446",196,0,0,0,0,0
Nijntje,"538,677",658,0,0,0,0,0
Vega,"537,417",0,0,0,0,0,0
SFDK,"536,875",0,0,0,0,0,0
Krúbi,"536,530",245,0,0,0,0,0
Aminé,"536,474",0,0,0,0,0,0
Duman,"535,924",0,0,0,0,0,0
Ben Howard,"535,875",0,0,0,0,0,0
Tom Odell,"535,809",0,0,0,0,0,0
Freya Ridings,"535,468",0,0,0,0,0,0
J-AX & Fedez,"534,065",0,0,0,0,0,0
Fresh laDouille,"533,884",0,0,0,0,0,0
Jain,"533,869",0,0,0,0,0,0
Rose Villain,"532,938","1,877",0,0,0,0,0
Wejdene,"532,559",0,0,0,0,0,0
Kwiat Jabłoni,"531,920",34,0,0,0,0,0
Disclosure,"531,774",0,0,0,0,0,0
Indila,"531,468",238,0,0,0,0,0
Kabát,"530,676",244,0,0,0,0,0
Camille,"529,988",124,0,0,0,0,0
Janelle Monáe,"529,656",0,0,0,0,0,0
KASIMIR1441,"528,266",0,0,0,0,0,0
Haze,"527,815",0,0,0,0,0,0
Sfera Ebbasta & Rvssian,"527,797",0,0,0,0,0,0
Фиксики,"527,420",0,0,0,0,0,0
Paluch,"527,270",0,0,0,0,0,0
Light,"526,887",296,0,0,0,0,0
Westlife,"526,599",0,0,0,0,0,0
Chris Stapleton,"526,465",0,0,0,0,0,0
Till Lindemann,"525,872",319,0,0,0,0,0
Club Dogo,"525,662","1,865",0,0,0,0,0
KAYTRANADA,"524,894",0,0,0,0,0,0
Ноггано,"523,927",0,0,0,0,0,0
Johnny Hallyday,"522,456",0,0,0,0,0,0
TOQUEL,"521,630",443,0,0,0,0,0
Alec Benjamin,"521,136",0,0,0,0,0,0
Gentleman,"520,675",0,0,0,0,0,0
"Jim Jacobs & Warren Casey, John Travolta & Olivia Newton-John","520,374",230,0,0,0,0,0
FONTAINES D.C.,"520,333",48,0,0,0,0,0
First Aid Kit,"520,116",0,0,0,0,0,0
Benji & Fede,"519,909",0,0,0,0,0,0
Love of Lesbian,"519,600",0,0,0,0,0,0
Dadju & Tayc,"518,836","3,780",0,0,0,0,0
Mabel,"518,187",0,0,0,0,0,0
Леша Свик,"517,745",0,0,0,0,0,0
Savas & Sido,"516,721",0,0,0,0,0,0
Ozzy Osbourne,"516,458",0,0,0,0,0,0
Prinz Pi,"514,673",0,0,0,0,0,0
Silent Bob & Sick Budd,"512,926",0,0,0,0,0,0
Kortez,"512,701",0,0,0,0,0,0
Bob Dylan,"511,827",46,0,0,0,0,0
SSIO,"511,800",0,0,0,0,0,0
Milky Chance,"510,093",0,0,0,0,0,0
Sofiane Pamart,"509,659",120,0,0,0,0,0
Bad Gyal,"509,040",359,0,0,0,0,0
Quevedo,"508,270",346,0,0,0,0,0
Kukon,"508,076",170,0,0,0,0,0
Azahriah,"508,065",987,0,0,0,0,0
The Hatters,"507,734",0,0,0,0,0,0
LSD,"507,142",0,0,0,0,0,0
Il Tre,"506,247",0,0,0,0,0,0
Avslappning Sound,"505,845",268,0,0,0,0,0
Boulevard Depo & SP4K,"505,557",0,0,0,0,0,0
Guf,"505,527",0,0,0,0,0,0
EGO,"505,470",0,0,0,0,0,0
Judas Priest,"504,544",398,0,0,0,0,0
CA$HANOVA BULHAR,"504,012",85,0,0,0,0,0
(G)I-DLE,"503,434",0,0,0,0,0,0
Zucchero,"503,427",0,0,0,0,0,0
Mitski,"503,254",0,0,0,0,0,0
Motive,"503,067",682,0,0,0,0,0
Christina Aguilera,"502,941",0,0,0,0,0,0
Josh.,"502,664",103,0,0,0,0,0
SIX,"502,261",0,0,0,0,0,0
Sıla,"501,844",0,0,0,0,0,0
Basta,"501,424",176,0,0,0,0,0
Marshmello,"501,065",0,0,0,0,0,0
