Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Harry Styles - Daydreaming,1,"",47,"","430,592","430,592"
Willy William - Ego,20,"",88,"","25,875","428,664"
bryska - kraksa,2,"",185,"","220,072","428,503"
The Carters - APESHIT,5,"",76,"","108,537","428,478"
Cztery G - Znak,4,2,1,(x1),"266,506","428,153"
Slimane - Mon amour,1,"",71,"","427,381","427,381"
SB Maffija - TRAPI$ZON,1,"",43,"","427,336","427,336"
Vance Joy - Mess Is Mine,24,"",49,"","36,411","427,308"
Żabson - Nie Wszystek Umrę,1,"",49,"","427,267","427,267"
Sofia Karlberg - Crazy in Love,17,"",16,"","62,065","426,773"
Harry Styles - Cinema,1,"",49,"","425,994","425,994"
White 2115 - David,2,"",56,"","284,188","425,879"
Bedoes 2115 - Anarchia 2019 (zawsze chciałem to zrobić),2,"",45,"","286,130","425,866"
5 Seconds of Summer - Old Me,3,"",126,"","155,086","425,664"
Cardi B - Please Me,4,"",74,"","145,775","424,146"
Bedoes 2115 - Polaco (to też),2,"",46,"","280,587","423,703"
Kris Winther - Blitzkrieg 2022 - Drammen,2,"",167,"","222,998","423,318"
Żabson - INTERNET.WAV,6,"",117,"","83,759","422,657"
Fonos - Moonwalk,2,"",182,"","214,151","421,679"
mgk - At My Best,10,"",81,"","49,759","421,124"
French Montana - No Stylist,6,"",133,"","74,717","420,477"
mgk - Home,7,"",93,"","69,843","420,151"
Naughty Boy - Runnin' (Lose It All),21,"",76,"","24,314","419,964"
Kukon - London Rain,2,"",166,"","222,919","419,516"
"Jason Derulo - Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",7,"",142,"","69,638","419,163"
Bedoes 2115 - Gdzie jest Eis? (to dla Was),2,"",48,"","268,723","419,147"
sanah - duszki,2,"",96,"","244,211","419,059"
Sobel - Pull Up,2,"",137,"","228,202","419,021"
schafter - push to talk,3,"",92,"","172,290","418,835"
LANY - Super Far,11,"",120,"","42,503","418,741"
Białas - Ból dupy,2,"",41,"","288,900","418,397"
Taco Hemingway - Szlugi I Kalafiory,26,"",100,"","32,276","417,875"
Blacha 2115 - Pomarańczowe Niebo,4,"",118,"","117,267","417,825"
Sokół - Burza,2,"",135,"","221,255","417,536"
Tevvez - Legend,2,"",156,"","211,794","417,081"
James Arthur - Naked,8,"",135,"","59,317","416,930"
ReTo - Gitara,2,"",116,"","251,046","416,245"
Martin Garrix - Don't Look Down,17,"",34,"","54,079","416,087"
Queen - We Will Rock You - Remastered,5,"",125,"","92,912","415,802"
Gang Albanii - Albański Raj,17,"",38,"","43,817","415,797"
Taylor Swift - Who’s Afraid of Little Old Me?,1,"",82,"","415,611","415,611"
club2020 - Ciepło - zimno,1,"",54,"","415,381","415,381"
Antony Esca - Diss Na Budziki,2,"",177,"","207,953","415,177"
Sokół - Koniec gatunku,3,"",33,"","226,426","415,006"
José González - Heartbeats,32,"",92,"","20,208","414,803"
Ofenbach - PARTY,7,"",161,"","64,629","413,735"
YUNGBLUD - 11 Minutes,4,"",104,"","116,492","413,732"
Ariana Grande - pov,3,"",149,"","145,366","413,461"
sanah - BUJDA - większa!,2,"",91,"","259,182","413,196"
KęKę - Dokąd iść,4,"",128,"","124,675","412,528"
Matthew Wilder - Break My Stride,3,"",122,"","147,822","412,286"
Meghan Trainor - Dear Future Husband,13,"",30,"","48,510","411,629"
Jamal - Policeman,2,"",173,"","205,944","411,496"
O.S.T.R. - LEMON,2,"",182,"","206,713","410,792"
Chivas - Comme Des Garçons,2,"",87,"","247,168","410,350"
Alok - Love Again,3,"",178,"","140,408","410,331"
Eminem - The Ringer,4,"",42,"","160,870","409,938"
blackbear - do re mi,9,"",67,"","56,871","408,892"
Bebe Rexha - Bad Bitch,8,"",66,"","56,906","408,664"
Sitek - Mogę wszystko [Projekt Tymczasem],5,"",84,"","102,374","407,248"
KęKę - Beztroskie dni,2,"",62,"","268,402","407,110"
Loote - High Without Your Love,9,"",98,"","52,536","407,010"
club2020 - Candy flip,1,"",59,"","406,557","406,557"
Jan-Rapowanie - b u f o r,1,"",43,"","406,505","406,505"
Fukaj - Marvin Gaye,3,"",137,"","146,855","406,336"
Paluch - Nadciśnienie,2,"",45,"","260,900","406,188"
O.S.T.R. - Monochrom,3,"",29,"","209,135","405,380"
BTS - Life Goes On,2,"",36,"","268,255","405,144"
Żabson - Perfekcja,1,"",58,"","405,057","405,057"
Chivas - Charger,2,"",84,"","248,595","404,676"
Malik Montana - TenTen,1,"",66,"","403,590","403,590"
Jay Rock - King's Dead,6,"",84,"","72,066","403,385"
PRO8L3M - Lenistwo,1,"",94,"","403,306","403,306"
Klingande - Jubel,14,"",17,"","35,188","403,135"
Galantis - Peanut Butter Jelly,23,"",53,"","34,425","402,009"
SB Maffija - Awaryjne lądowanie,1,"",59,"","401,867","401,867"
schafter - ridin' round the town w czyims bel air,2,"",35,"","273,791","401,651"
Maroon 5 - Wait,8,"",113,"","62,303","401,640"
Angelina Mango - La noia,1,"",85,"","401,628","401,628"
schafter - geekin in the booth,2,"",33,"","284,659","401,230"
Khalid - OTW,7,"",151,"","58,841","400,726"
Jan-Rapowanie - Thx,2,"",85,"","205,071","400,701"
P!nk - Just Give Me a Reason,22,5,6,"","29,579","400,434"
Vundabar - Alien Blues,2,"",181,"","202,098","400,052"
PlanBe - Złoty chłopak,4,"",127,"","113,304","399,943"
Cypis - JBĆ PIS,2,"",43,"","255,458","399,805"
Sobel - Sierra Papa,1,"",68,"","399,687","399,687"
Ed Sheeran - Bibia Be Ye Ye,5,"",26,"","175,830","398,949"
Dillon Francis - Coming Over,21,"",55,"","33,750","398,901"
Gedz - GŁUPIE POMYSŁY,1,"",57,"","398,777","398,777"
Rae Sremmurd - No Type,23,"",84,"","28,067","396,745"
Young Igi - Kokaina,4,"",92,"","131,534","396,389"
Lana Del Rey - Young And Beautiful,36,"",32,"","15,896","396,183"
DVBBS & Borgeous - Tsunami,17,1,9,"","31,937","395,951"
¥$ - PAPERWORK,1,"",74,"","395,820","395,820"
Kosior - PLIKI,1,"",90,"","394,942","394,942"
Travis Scott - LOST FOREVER,1,"",72,"","394,793","394,793"
PRO8L3M - Adios,2,"",88,"","210,531","393,637"
sanah - Na grobie rycerz (M. Konopnicka),1,"",92,"","393,635","393,635"
Ariana Grande - fake smile,2,"",20,"","273,564","393,257"
Taylor Swift - But Daddy I Love Him,1,"",90,"","393,164","393,164"
¥$ - KEYS TO MY LIFE,1,"",75,"","393,120","393,120"
Taco Hemingway - BXL,11,"",44,"","89,190","393,085"
USHER - I Don't Mind,17,"",54,"","32,441","392,818"
GACEK - HANA MONTANA - Vayto & Dj Daxshadow Remix,2,"",193,"","196,225","392,102"
Bibič - Fresh Amk,2,"",156,"","207,621","391,925"
blackbear - do re mi,10,"",99,"","48,345","391,481"
Offset - Ric Flair Drip,8,"",150,"","53,717","390,907"
CatchUp - Mało,2,"",126,"","199,995","390,705"
VINAI - I Was Made,3,"",184,"","133,843","389,792"
Alberto - KokaPaniePenga,2,"",116,"","222,089","389,488"
2115 - ROTTWEILER,1,"",92,"","388,904","388,904"
Ed Sheeran - Save Myself,5,"",27,"","166,485","388,681"
Martin Solveig - Intoxicated,24,"",89,"","21,118","388,638"
Travis Scott - TIL FURTHER NOTICE,1,"",75,"","388,623","388,623"
Sia - Genius,5,"",80,"","93,422","388,233"
Mata - RÓŻOWE OSH33,1,"",57,"","388,136","388,136"
Shawn Hook - Sound Of Your Heart,19,"",83,"","27,304","388,085"
Otsochodzi - Biały Mat,1,"",95,"","388,066","388,066"
Billie Eilish - 8,3,"",47,"","182,873","388,044"
"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault)",1,"",55,"","387,920","387,920"
Mr. Polska - Gwiazda,3,"",103,"","148,103","387,342"
Sigala - Lasting Lover,3,"",186,"","132,590","387,260"
Madden - Golden Light,16,"",75,"","34,117","386,624"
¥$ - VULTURES,1,"",79,"","386,565","386,565"
Bibič - Stul Pysk,2,"",148,"","202,616","386,239"
club2020 - A mówiłem Ci,1,"",66,"","386,140","386,140"
schafter - martin shkreli freestyle,2,"",40,"","266,145","386,124"
Kwiat Jabłoni - Drogi proste,2,"",47,"","251,523","385,893"
White 2115 - Kap kap,2,"",72,"","254,009","385,660"
Harry Styles - Keep Driving,1,"",59,"","385,218","385,218"
Taylor Swift - All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2,"",140,"","196,277","385,066"
Ariana Grande - bye,1,"",79,"","384,742","384,742"
Mata - W GŁOWIE OD PIENIĘDZY SIĘ P*******,1,"",58,"","384,660","384,660"
Julia Michaels - Issues - Alan Walker Remix,10,"",111,"","47,248","384,594"
White 2115 - Wschód (Intro),2,"",75,"","249,862","384,575"
Białas - Pasy,2,"",49,"","263,229","383,928"
Szpaku - Golem,1,"",60,"","383,842","383,842"
The Weeknd - Six Feet Under,9,"",33,"","87,495","383,605"
Otsochodzi - Wesołych Świąt,1,"",98,"","382,571","382,571"
Deemz - Sauce,2,"",133,"","219,172","382,550"
Marcus & Martinus - Unforgettable,1,"",99,"","381,491","381,491"
"Roksana Węgiel - Dobrze Jest, Jak Jest",4,"",167,"","100,798","378,429"
Migos - MotorSport,7,"",76,"","64,512","377,550"
Tabb And Sound`N`Grace - Święta będą cały rok,4,"",108,"","132,446","377,003"
Echosmith - Bright,25,"",64,"","28,415","376,531"
Imagine Dragons - Walking The Wire,6,"",47,"","106,840","376,155"
Aloe Blacc - The Man,11,"",19,"","42,183","375,111"
Young Igi - Złoty Środek,3,"",64,"","154,082","374,742"
Young Multi - Kim Ty Jesteś,6,"",65,"","88,551","374,433"
Khalid - My Bad,4,"",126,"","110,123","374,323"
Mrozu - Napad,4,"",151,"","102,056","373,996"
BTS - ON,2,"",56,"","238,543","373,940"
Pezet - Tamtego Lata (radiowy),1,"",103,"","373,388","373,388"
Lana Del Rey - High By The Beach,14,"",42,"","46,462","373,361"
Logic - Homicide,3,"",51,"","143,659","372,940"
Ken Carson - overseas,1,"",92,"","372,665","372,665"
The 1975 - The Sound,17,"",81,"","26,973","372,046"
Post Malone - Motley Crew,2,"",121,"","197,622","371,960"
Sokół - I tak i nie,2,"",21,"","258,753","371,938"
Paluch - Kaszel,2,"",67,"","227,193","370,969"
Oki - Paleta Barw,2,"",123,"","212,271","370,574"
State of Sound - Wake Up Where You Are,11,"",87,"","36,653","370,222"
Szpaku - Ćmy,2,"",62,"","243,581","369,706"
Quebonafide - Bumerang,8,"",60,"","66,715","369,655"
Tymek - Lekarstwo,3,"",93,"","155,709","369,566"
Young Igi - BOTTLE POP,1,"",103,"","368,830","368,830"
PRO8L3M - Nieczystość,1,"",104,"","368,785","368,785"
Pezet - Stary Pezet (klasyczny),1,"",61,"","368,382","368,382"
DZIARMA - PLIK,3,"",146,"","155,156","368,029"
Shawn Mendes - Like To Be You feat. Julia Michaels,5,"",83,"","93,342","367,970"
Taylor Swift - Lover,3,"",76,"","158,388","367,723"
Białas - Polack,5,"",95,"","95,621","367,363"
Alberto - Dwutakt,2,"",192,"","192,193","367,079"
PRO8L3M - We made it,1,"",106,"","366,220","366,220"
Rammstein - RADIO,3,"",75,"","140,401","366,007"
AlunaGeorge - You Know You Like It - DJ Snake Remix,7,"",22,"","60,137","366,002"
Ariana Grande - motive,2,"",56,"","234,291","365,503"
Drake - Portland,7,"",48,"","81,341","364,682"
Harry Styles - Boyfriends,1,"",68,"","364,468","364,468"
schafter - stjärnflocka,2,"",45,"","253,892","364,204"
Krzysztof Krawczyk - Parostatek,2,"",82,"","200,947","364,128"
Travis Scott - PARASAIL,1,"",85,"","363,957","363,957"
Dua Lipa - Fever,3,"",180,"","125,996","363,829"
Young Multi - Kim Ty Jesteś? (prod. Vznare & Young Lepa),3,"",24,"","141,131","362,943"
A$AP Rocky - Everyday,17,"",28,"","57,237","362,907"
2115 - MOJE BIAŁASY,1,"",101,"","362,284","362,284"
Avi - Amaretto,1,"",68,"","362,228","362,228"
Olly Alexander (Years & Years) - All For You,5,"",123,"","84,582","361,823"
Axwell /\ Ingrosso - I Love You,11,"",120,"","40,482","361,744"
Kwiat Jabłoni - Kometa,2,"",57,"","228,154","361,565"
Chivas - StaRlink,1,"",85,"","361,390","361,390"
6ix9ine - TIC TOC,3,"",66,"","145,650","361,269"
Sokół - Hybryda,2,"",23,"","249,441","361,208"
Taco Hemingway - Italodisco,3,"",39,"","202,977","360,858"
Szymi Szyms - Yakuza,3,"",183,"","123,340","359,253"
¥$ - BEG FORGIVENESS,1,"",85,"","359,202","359,202"
Enrique Iglesias - MOVE TO MIAMI,6,"",160,"","61,679","359,163"
Young Multi - POLAND REMIX,1,"",63,"","358,803","358,803"
Szpaku - BYŁEM MŁODY,1,"",87,"","358,794","358,794"
Jan-Rapowanie - boję się,1,"",55,"","358,501","358,501"
The Weeknd - Double Fantasy,1,"",47,"","358,485","358,485"
Florence + The Machine - You've Got The Love,5,"",150,"","76,801","358,419"
Fukaj - nominacja,2,"",111,"","198,095","357,961"
Pezet - Droga (prod. Auer),4,"",78,"","121,056","357,579"
Natalia Szroeder - Przypływy,2,"",95,"","219,298","357,047"
"Otsochodzi - Do Zobaczenia, do Później",1,"",111,"","356,991","356,991"
Doda - Fake Love,2,"",181,"","190,586","356,860"
Nicki Minaj - The Night Is Still Young,20,"",54,"","36,613","356,519"
Coldplay - Everglow,14,"",41,"","49,430","356,515"
Sobel - Szczury,1,"",67,"","355,379","355,379"
Imagine Dragons - Wrecked,2,"",122,"","184,499","354,433"
Ariana Grande - Be Alright,13,"",61,"","42,874","353,951"
Smolasty - Tequila,2,"",84,"","206,758","353,615"
Piersi - Bałkanica,18,2,9,"","27,202","353,599"
Gedz - Urwis,3,"",160,"","123,338","353,162"
Jan-Rapowanie - ParabolA,1,"",57,"","353,071","353,071"
Young Multi - K4FLE!,3,"",170,"","137,074","352,724"
Drake - Fair Trade,2,"",128,"","200,040","352,517"
The Chainsmokers - Break Up Every Night,8,"",55,"","62,325","352,185"
Holak - Znalazłem pieniądze,1,"",92,"","352,105","352,105"
Calvin Harris - Sweet Nothing,22,4,8,"","21,815","351,841"
Avi - Przełęcz,1,"",75,"","351,222","351,222"
Dua Lipa - Levitating,2,"",53,"","240,392","351,057"
Guzior - FALA (SEQUEL),1,"",35,"","351,032","351,032"
Travis Scott - ESCAPE PLAN,1,"",63,"","350,628","350,628"
Sabrina Carpenter - Why,9,"",122,"","43,584","350,510"
Tymek - 87 bpm,3,"",143,"","130,953","350,374"
Organek - Mississippi w ogniu,5,"",168,"","75,887","350,321"
Sokół - Pomyłka,2,"",27,"","240,692","349,587"
Florence + The Machine - Hunger,4,"",54,"","116,945","349,349"
Bebe Rexha - I'm a Mess,6,"",172,"","63,381","349,288"
Florence + The Machine - Ship To Wreck,24,"",60,"","30,048","349,094"
PRO8L3M - Zazdrość,1,"",113,"","349,037","349,037"
Echosmith - Over My Head,6,"",134,"","64,654","348,825"
Pezet - Gorzka woda (prod. Auer) - Remix,2,"",47,"","225,733","348,479"
Krzysztof Krawczyk - Bo Jestes Ty,2,"",99,"","183,271","348,388"
2115 - WYGLĄDAM PODEJRZANIE,1,"",109,"","348,134","348,134"
Flume - Drop the Game,31,"",98,"","17,651","347,987"
Cardi B - Bartier Cardi,6,"",96,"","68,130","347,821"
"Riverdale Cast - Mad World (From ""Riverdale"")",5,"",85,"","84,107","347,542"
Kacperczyk - Niebieskie ptaki,2,"",165,"","173,918","347,486"
Ariana Grande - eternal sunshine,1,"",95,"","347,434","347,434"
Kuban - o świcie,1,"",72,"","347,395","347,395"
Tymek - Polska Ballada,2,"",79,"","191,753","346,688"
Donatan - Cleo - My Słowianie,10,6,2,(x3),"49,501","345,964"
Mata - Halellujah (Cover),2,"",66,"","226,049","345,717"
Mr. Polska - Trabajo,2,"",115,"","191,224","345,432"
DJ Snake - A Different Way,7,"",83,"","58,221","345,291"
Kelly Clarkson - Heartbeat Song,14,"",23,"","51,728","344,568"
Stray Kids - LALALALA,1,"",64,"","344,522","344,522"
Sokół - Sprytny Eskimos,2,"",32,"","231,375","343,679"
Kendrick Lamar - LOVE. FEAT. ZACARI.,6,"",38,"","93,100","342,779"
ZAYN - Let Me,4,"",60,"","115,415","342,253"
bambi - NIE OTWIERAJ DRZWI,1,"",76,"","342,180","342,180"
Mariah Carey - All I Want For Christmas Is You - Original Version,7,1,10,"","95,323","341,867"
Rasmentalism - Numer,2,"",77,"","211,182","341,541"
Cher - DJ Play A Christmas Song,1,"",119,"","341,454","341,454"
Queen - Killer Queen - Remastered 2011,4,"",115,"","95,317","341,350"
ReTo - KICI MEOW,1,"",82,"","341,173","341,173"
Daria Zawiałow - Dziewczyna Pop,1,"",71,"","341,031","341,031"
Chivas - Generacja Hip Hop,2,"",131,"","200,202","340,625"
Krzysztof Krawczyk - Za Toba pojde jak na bal,2,"",106,"","178,823","340,080"
Szpaku - Stare Graffiti,2,"",71,"","223,550","339,848"
Olly Alexander (Years & Years) - Shine,20,"",61,"","26,199","339,711"
Måneskin - FOR YOUR LOVE,2,"",141,"","175,751","339,052"
BØRNS - Electric Love,12,"",82,"","114,727","338,456"
Emma Stone - Someone In The Crowd,7,"",60,"","65,904","337,764"
Kendrick Lamar - N95,1,"",63,"","337,481","337,481"
Kuban - outro,1,"",76,"","337,306","337,306"
Gang Albanii - Kokainowy Baron,12,"",60,"","46,272","337,037"
21 Savage - all of me,1,"",98,"","336,335","336,335"
XXXTENTACION - the remedy for a broken heart (why am I so in love),4,"",86,"","102,477","335,560"
David Guetta - Dirty Sexy Money,7,"",130,"","51,710","335,419"
BTS - DNA,6,"",60,"","74,227","334,793"
Jan-Rapowanie - JESTEM STĄD,1,"",67,"","334,399","334,399"
Taylor Swift - Guilty as Sin?,1,"",117,"","334,351","334,351"
Drake - I'm Upset,5,"",79,"","107,204","334,077"
"Pezet - 2K30 (prod. Hatti Vatti, cuty: DJ Panda)",2,"",45,"","229,091","333,792"
"Pezet - Intro (Niki) (prod. Auer, cuty: DJ Panda)",2,"",54,"","205,864","333,538"
Szpaku - CHAINSAW MAN,1,"",102,"","332,858","332,858"
SB Maffija - Mówi się trudno,1,"",82,"","332,362","332,362"
One Direction - Story of My Life,17,"",20,"","28,453","332,246"
StaySolidRocky - Party Girl (Remix),2,"",94,"","175,310","332,155"
John Legend - Start A Fire,7,"",59,"","66,432","331,533"
Dua Lipa - Hallucinate,2,"",66,"","223,275","331,445"
Aminé - Caroline,9,"",82,"","45,693","331,266"
Queen - Thank God It's Christmas - 2011 Remaster,4,"",66,"","162,700","331,103"
Ariana Grande - ghostin,2,"",28,"","234,299","331,022"
2115 - TO DLA CIEBIE,1,"",118,"","330,981","330,981"
Krzysztof Krawczyk - Trudno Tak (Razem Byc Nam Ze Soba),2,"",110,"","174,365","330,927"
Oki - Zwariowane Melodie,1,"",93,"","330,486","330,486"
Ariana Grande - true story,1,"",100,"","329,737","329,737"
Charlotte Devaney - Flip It (The Edit),15,"",91,"","25,946","329,323"
One Direction - Night Changes,19,"",50,"","32,879","329,033"
Malik Montana - START,1,"",117,"","328,928","328,928"
vkie - DAJ SPOKÓJ,1,"",86,"","328,639","328,639"
Dawin - Dessert,17,"",95,"","24,057","327,995"
club2020 - Zadzwonię później,1,"",97,"","327,635","327,635"
Aymi - nieważne,2,"",199,"","168,088","326,464"
¥$ - HOODRAT,1,"",108,"","325,887","325,887"
Jan-Rapowanie - CENTRALNY,2,"",114,"","163,547","325,788"
Mata - ELEKTRYCZNE KRZESŁO,1,"",81,"","325,724","325,724"
Andy Black - We Don't Have To Dance,13,"",83,"","32,829","325,676"
"Maroon 5 - Moves Like Jagger - Studio Recording From ""The Voice"" Performance",23,"",85,"","75,576","324,343"
Patrick Watson - Je te laisserai des mots,2,"",188,"","163,796","323,505"
2115 - JAGIEŁŁO,1,"",125,"","323,307","323,307"
Dua Lipa - Pretty Please,2,"",73,"","218,680","323,267"
Future - We Don't Trust You,1,"",115,"","323,206","323,206"
Imagine Dragons - I Don’t Know Why,5,"",33,"","137,354","323,086"
Zay Hilfigerrr - Juju On That Beat (TZ Anthem),8,"",57,"","49,287","323,086"
Drake - Pussy & Millions,1,"",85,"","323,085","323,085"
Alfons - Ganjaman,20,"",66,"","24,749","323,041"
Céline Dion - Happy Xmas (War Is Over),8,"",44,"","79,462","322,681"
Białas - Mateusz Jordan,1,"",83,"","322,674","322,674"
Tion Wayne - Body (Remix),2,"",157,"","163,857","321,658"
White 2115 - Intro,1,"",92,"","321,376","321,376"
Avi - Requiem,1,"",86,"","321,333","321,333"
Avicii - I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,24,"",21,"","16,686","321,108"
Queen - A Winter's Tale - 2011 Remaster,4,"",149,"","108,259","320,857"
Szpaku - FULL METAL SKIT,1,"",111,"","320,825","320,825"
Brodka - Game Change,2,"",75,"","190,400","320,608"
Kanye West - Jail,1,"",68,"","320,362","320,362"
G-Eazy - Lady Killers II (Christoph Andersson Remix),1,"",97,"","320,079","320,079"
K/DA - THE BADDEST,2,"",103,"","198,019","320,005"
Bebe Rexha - No Broken Hearts,11,"",63,"","35,231","319,588"
Pharrell Williams - Sangria Wine,4,"",76,"","93,670","319,349"
Shouse - Love Tonight - David Guetta Remix Edit,2,"",189,"","160,367","319,270"
CatchUp - Parę Dni,2,"",100,"","173,846","319,179"
Lil Uzi Vert - The Way Life Goes,7,"",78,"","59,544","318,667"
KęKę - Nadziei Słowa,1,"",121,"","318,180","318,180"
Ryan Gosling - City Of Stars,7,"",62,"","64,891","318,109"
ALMA - Perfect,3,"",134,"","112,076","317,979"
Arka Noego - GORE GWIAZDA JEZUSOWI,1,"",131,"","317,978","317,978"
Sarius - Złość,2,"",113,"","169,513","317,284"
Szpaku - MAŁY RUI,1,"",114,"","316,765","316,765"
James Newton Howard - The Hanging Tree,11,"",32,"","50,272","316,743"
Enrique Iglesias - Bailando - Spanish Version,25,"",91,"","20,408","316,574"
Selena Gomez - Feel Me,2,"",86,"","195,400","316,564"
Olly Alexander (Years & Years) - Take Shelter,24,"",82,"","20,341","315,903"
Noah Cyrus - Again,7,"",90,"","54,613","315,816"
Hozier - Cherry Wine - Live,29,"",103,"","16,389","315,479"
Zeamsone - CELE,1,"",118,"","315,061","315,061"
Ed Sheeran - Remember The Name,2,"",45,"","205,780","314,983"
Tim Legend - Hope,15,"",125,"","23,706","314,540"
Bebe Rexha - I'm Gonna Show You Crazy,11,"",41,"","42,052","313,977"
Childish Gambino - Summertime Magic,3,"",66,"","125,712","313,938"
Eminem - Walk On Water,4,"",50,"","97,294","313,422"
21 Savage - sneaky,1,"",107,"","313,397","313,397"
Jan-Rapowanie - GŁÓWNY,2,"",117,"","161,472","313,080"
Pharrell Williams - Freedom,15,"",39,"","37,809","313,008"
Białas - Nowa Legenda,2,"",99,"","191,336","312,988"
Gedz - Wenflon,2,"",122,"","165,778","312,988"
Drake - Major Distribution,1,"",88,"","312,941","312,941"
True Damage - GIANTS,2,"",82,"","159,429","312,548"
"Pezet - Piroman (prod. Steez83, cuty: Steez83)",2,"",59,"","199,989","312,487"
PRO8L3M - Pycha,1,"",144,"","312,251","312,251"
¥$ - PROBLEMATIC,1,"",113,"","311,939","311,939"
O.S.T.R. - Chevy Impala,3,"",59,"","136,619","311,249"
Kayah - Wśród nocnej ciszy,2,"",72,"","160,730","311,223"
Kacper HTA - Nostalgia,2,"",130,"","165,817","310,962"
Żabson - #FreeBritney,1,"",91,"","310,798","310,798"
Beteo - Sny z ulicy,3,"",112,"","128,703","310,653"
Future - Young Metro,1,"",134,"","310,508","310,508"
Kortez - Stare drzewa (Muzyka z filmu Kamerdyner),5,"",129,"","81,080","310,388"
"TGD - Mario, czy już wiesz?",1,"",136,"","310,343","310,343"
Måneskin - Somebody Told Me,2,"",166,"","159,450","309,682"
Pezet - Gorzka woda (prod. Auer),2,"",53,"","206,023","309,558"
Chris Brown - Questions,8,"",116,"","45,521","309,162"
will.i.am - Scream & Shout,23,"",11,"","19,034","308,873"
Taylor Swift - Question...?,1,"",105,"","308,871","308,871"
Olly Alexander (Years & Years) - Sanctify,4,"",49,"","112,242","308,808"
Kizo - Patryk I Waza,1,"",101,"","308,800","308,800"
Ariana Grande - supernatural,1,"",118,"","308,673","308,673"
Jonatan - Jackpot,1,"",144,"","308,568","308,568"
Avi - Grand Prix,1,"",106,"","308,405","308,405"
John Legend - All of Me (Tiësto's Birthday Treatment Remix),16,"",29,"","35,637","308,211"
KONGOS - Come with Me Now,23,"",94,"","18,457","308,034"
Adele - I Drink Wine,1,"",74,"","307,707","307,707"
Lorde - Homemade Dynamite,5,"",59,"","70,140","307,316"
Ryan Gosling - A Lovely Night,7,"",65,"","61,326","307,276"
KęKę - Start,1,"",146,"","307,133","307,133"
"Kukon - będziemy mieć dom, malutki dom",2,"",132,"","161,582","306,497"
Ruth B. - Lost Boy,18,"",134,"","19,650","306,301"
Kali - Poza światem,3,"",118,"","116,689","306,165"
David Kushner - Mr. Forgettable,1,"",70,"","305,953","305,953"
Big Sean - I Don't Fuck With You,20,"",100,"","17,535","305,859"
Twenty One Pilots - Chlorine,3,"",57,"","134,570","305,841"
Quebonafide - Żadnych zmartwień,9,"",150,"","39,261","305,720"
Pitbull - We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],7,"",14,"","52,218","305,083"
Feder - Goodbye,20,"",83,"","20,512","304,595"
bambi - BIG BIG GIRL,1,"",100,"","304,482","304,482"
Daria Zawiałow - Ballada znad rzeki,1,"",96,"","304,143","304,143"
Kartky - westworld,3,"",144,"","108,380","303,672"
Słoń - Clint Eastwood,2,"",135,"","153,963","303,300"
Kukon - new york,1,"",112,"","303,210","303,210"
Sokół - Pluszowy,2,"",38,"","212,362","303,030"
schafter - 3.5 karrat,2,"",108,"","179,080","302,704"
Lil Uzi Vert - Flooded The Face,1,"",107,"","302,648","302,648"
Kabe - Mój dom,1,"",81,"","302,466","302,466"
Adam Lambert - Another Lonely Night,15,"",75,"","28,137","302,421"
Taylor Swift - loml,1,"",135,"","302,288","302,288"
Let 3 - Mama ŠČ!,1,"",87,"","302,262","302,262"
Jan-Rapowanie - Nie pomogę,2,"",126,"","152,732","302,036"
Dean Martin - Silver Bells,4,"",105,"","97,899","301,916"
Białas - Life After Live,1,"",113,"","301,824","301,824"
The Weeknd - Try Me,3,"",18,"","165,882","301,821"
Jan-Rapowanie - mały Świat,1,"",82,"","301,238","301,238"
Beteo - HOODIE,2,"",102,"","173,470","301,161"
Jan-Rapowanie - BRIEF,1,"",83,"","301,029","301,029"
Lil Uzi Vert - Aye,1,"",109,"","300,913","300,913"
Białas - Moja Wina,2,"",104,"","184,264","300,734"
Bonus RPK - Chorągiewa,1,"",138,"","300,666","300,666"
Skrillex - Bangarang,26,"",25,"","14,903","300,506"
Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault),1,"",106,"","300,123","300,123"
Britney Spears - Make Me...,9,"",70,"","45,246","300,075"
Słoń - Must Have,1,"",123,"","299,833","299,833"
Dawid Podsiadło - Phantom Liberty,1,"",111,"","299,524","299,524"
Smolasty - Nie Mów Że Kochasz,1,"",116,"","299,359","299,359"
Daria Zawiałow - Ballada Punk (Jak świry),1,"",101,"","299,133","299,133"
bambi - Latawce,1,"",104,"","298,937","298,937"
SBM Starter - Toast Toast,2,"",119,"","160,439","298,804"
Beyoncé - Single Ladies (Put a Ring on It),4,"",105,"","228,679","298,716"
Drake - On BS,1,"",95,"","298,472","298,472"
Demi Lovato - Met Him Last Night,2,"",139,"","154,242","298,427"
Young Igi - ELON MUSK,1,"",158,"","298,330","298,330"
Taylor Swift - Fresh Out The Slammer,1,"",144,"","298,316","298,316"
Rich The Kid - Plug Walk,5,"",121,"","64,738","298,218"
