Artist,Total,Today,1M,2M,3M,4M,5M
Thorbjørn Egner,"528,501",89,0,0,0,0,0
백현,"528,263",0,0,0,0,0,0
Rita Ora,"527,875",0,0,0,0,0,0
Omer Adam,"527,824",515,0,0,0,0,0
Ken Carson,"526,596",208,0,0,0,0,0
"Olivia Rodrigo, Rachel Zegler & Flatland Cavalry","525,707",20,0,0,0,0,0
Morad,"525,521",120,0,0,0,0,0
Yung Bleu,"525,037",0,0,0,0,0,0
Alligatoah,"524,540",482,0,0,0,0,0
TINI,"524,419",606,0,0,0,0,0
Sfera Ebbasta & Charlie Charles,"523,466",42,0,0,0,0,0
Meditation Masters,"522,408",0,0,0,0,0,0
Healing Meditation Zone,"520,442",147,0,0,0,0,0
MAN WITH A MISSION,"520,068",0,0,0,0,0,0
Sheila On 7,"518,797",196,0,0,0,0,0
Ari Lennox,"516,554",0,0,0,0,0,0
Joé Dwèt Filé,"515,917",769,0,0,0,0,0
Solange,"515,161",0,0,0,0,0,0
緑黄色社会,"515,121",0,0,0,0,0,0
Fünf Freunde,"513,862",0,0,0,0,0,0
4Keus,"513,427",0,0,0,0,0,0
Spoegwolf,"512,234",0,0,0,0,0,0
Thegiornalisti,"512,134",0,0,0,0,0,0
Shankar Ehsaan Loy,"511,975",607,0,0,0,0,0
DTF,"511,865",0,0,0,0,0,0
草東沒有派對,"511,771",0,0,0,0,0,0
Thaman S.,"509,313",0,0,0,0,0,0
SEKAI NO OWARI,"508,881",869,0,0,0,0,0
Tom Grennan,"507,925",0,0,0,0,0,0
Arthur Rubinstein,"506,949",73,0,0,0,0,0
鄭中基,"506,338",35,0,0,0,0,0
Il Pagante,"505,846",0,0,0,0,0,0
Vishal-Shekhar,"505,438",0,0,0,0,0,0
KAYTRANADA,"505,405",0,0,0,0,0,0
マルーン5,"503,958",0,0,0,0,0,0
Mon Laferte,"503,899",0,0,0,0,0,0
Benj Pasek & Justin Paul,"503,884",0,0,0,0,0,0
Khruangbin,"503,674",534,0,0,0,0,0
Whal & Dolph,"503,511",0,0,0,0,0,0
PASHANIM,"503,502",531,0,0,0,0,0
Babyface Ray,"503,431",0,0,0,0,0,0
Motive,"503,067",682,0,0,0,0,0
スピッツ,"503,026",0,0,0,0,0,0
Kalash,"502,810",0,0,0,0,0,0
"Original Broadway Cast of ""Hamilton""","502,504",0,0,0,0,0,0
INI,"502,348",0,0,0,0,0,0
Sıla,"502,185",0,0,0,0,0,0
瘦子E.SO,"502,017",0,0,0,0,0,0
WayV,"501,268","5,983",0,0,0,0,0
Jacquees,"501,046",0,0,0,0,0,0
Dalex,"500,737",0,0,0,0,0,0
Joey Bada$$,"500,498",0,0,0,0,0,0
The Little Sunshine Kids,"500,461",0,0,0,0,0,0
Fairouz,"500,408",29,0,0,0,0,0
