Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
4batz - act ii: date @ 8,2,"",55,"","14,488,042","24,862,884"
Gryffin - Tie Me Down,5,"",101,"","5,596,623","24,835,125"
Pashanim - Sommergewitter,4,"",105,"","7,052,544","24,830,530"
Kendrick Lamar - GOD.,4,"",39,"","11,197,392","24,827,306"
Justin Bieber - Get Me,3,"",45,"","11,213,296","24,812,684"
James Arthur - Falling like the Stars,5,"",140,"","5,416,315","24,781,219"
Luan Pereira - DENTRO DA HILUX,3,"",141,"","8,882,178","24,766,444"
XXXTENTACION - Carry On,5,"",92,"","6,050,922","24,760,748"
Alesso - I Wanna Know,11,"",127,"","2,662,667","24,746,227"
Wyclef Jean - Divine Sorrow,12,"",59,"","3,041,370","24,738,083"
Imagine Dragons - Wrecked,4,"",71,"","8,052,694","24,731,162"
Drake - Finesse,3,"",38,"","14,514,123","24,703,760"
Kanye West - Believe What I Say,2,"",26,"","16,052,001","24,654,817"
Anuel AA - Súbelo,4,"",125,"","6,629,453","24,648,376"
V - Christmas Tree,4,"",100,"","7,827,950","24,637,013"
LunchMoney Lewis - Whip It!,14,"",120,"","2,008,270","24,628,540"
Central Cee - BAND4BAND,1,"",17,"","24,624,312","24,624,312"
David Guetta - Better When You're Gone,5,"",158,"","5,204,362","24,597,139"
Post Malone - Deja Vu,9,"",119,"","3,766,713","24,563,030"
Morgan Wallen - Somebody’s Problem,4,"",90,"","7,296,255","24,545,978"
Travis Scott - R.I.P. SCREW,3,"",25,"","14,720,921","24,525,276"
Peso Pluma - Rosa Pastel,3,"",144,"","8,820,829","24,522,989"
Nico & Vinz - In Your Arms,13,"",63,"","2,427,553","24,507,403"
Kid Cudi - Show Out,3,"",54,"","12,294,921","24,498,722"
"Tyler, The Creator - I THINK",3,"",25,"","13,161,008","24,487,438"
Justin Bieber - Off My Face,3,"",37,"","12,517,239","24,450,148"
J. Cole - Photograph,2,"",18,"","17,839,200","24,440,967"
Adele - Cry Your Heart Out,2,"",21,"","17,650,939","24,440,113"
Miley Cyrus - When I Look At You,5,"",150,"","5,256,139","24,411,328"
Kendrick Lamar - We Cry Together,2,"",22,"","18,645,670","24,404,300"
Bryson Tiller - Sorry Not Sorry,12,"",121,"","2,332,001","24,399,209"
Kanye West - Wouldn't Leave,2,"",16,"","17,762,451","24,394,470"
Dua Lipa - Want To,5,"",134,"","5,184,050","24,391,815"
Bad Bunny - Que Malo,3,"",57,"","10,834,802","24,352,142"
Lazza - CENERE,2,"",47,"","14,414,656","24,336,574"
Rauw Alejandro - Enchule,5,"",140,"","5,765,376","24,299,690"
Adele - To Be Loved,2,"",23,"","17,044,691","24,299,083"
Sam Smith - My Oasis,4,"",106,"","7,024,040","24,282,141"
Sia - Genius,4,"",66,"","7,864,103","24,277,774"
Tinie Tempah - Not Letting Go,13,"",63,"","2,883,766","24,276,469"
BLACKPINK - Hard to Love,2,"",24,"","16,263,699","24,270,451"
Treyce - Lovezinho,3,"",148,"","8,231,957","24,213,241"
Bad Bunny - Hablamos Mañana,3,"",70,"","9,597,020","24,181,407"
Bad Bunny - THUNDER Y LIGHTNING,2,"",46,"","15,897,080","24,163,254"
Taylor Swift - Glitch,2,"",45,"","15,184,113","24,162,823"
SZA - Used,2,"",50,"","15,648,228","24,158,526"
Travis Scott - NO BYSTANDERS,3,"",28,"","14,230,565","24,087,387"
4*TOWN (From Disney and Pixar’s Turning Red) - Nobody Like U,4,"",124,"","6,583,973","24,086,388"
Pharrell Williams - Sangria Wine,4,"",51,"","8,822,514","24,065,116"
Taylor Swift - tolerate it,2,"",24,"","17,428,515","24,063,624"
Post Malone - Myself,3,"",39,"","12,555,928","24,056,656"
Swae Lee - Won't Be Late,4,"",68,"","7,391,277","24,055,735"
Travis Scott - DELRESTO (ECHOES),1,"",20,"","24,035,983","24,035,983"
Various Artists -,1,"",13,"","24,026,707","24,026,707"
The xx - On Hold,6,"",66,"","5,156,774","24,003,182"
5 Seconds of Summer - Lie To Me,4,"",98,"","6,656,731","23,990,532"
El Chacal - Hay Mi Dios,5,"",104,"","4,875,569","23,971,849"
Young Miko - Lisa,3,"",127,"","8,815,238","23,968,409"
Kanye West - On God,2,"",14,"","17,704,688","23,962,474"
Marshmello - Light It Up,4,"",66,"","8,224,969","23,960,373"
Taylor Swift - You All Over Me,3,"",51,"","10,312,422","23,926,807"
"YG - Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",5,"",112,"","5,215,673","23,896,288"
Drake - 7am On Bridle Path,2,"",27,"","18,180,843","23,874,111"
Nicki Minaj - Feeling Myself,20,"",101,"","1,729,312","23,866,438"
Kanye West - Closed On Sunday,2,"",12,"","17,782,756","23,851,752"
mgk - RAP DEVIL,4,"",71,"","7,492,195","23,835,663"
Alexander 23 - IDK You Yet,5,"",145,"","4,936,885","23,798,137"
Bob Marley & The Wailers - Is This Love - Remix,10,"",140,"","2,638,178","23,788,959"
Why Don't We - Big Plans,5,"",167,"","4,874,644","23,749,490"
Disturbed - The Sound Of Silence,11,"",147,"","2,318,712","23,736,614"
One Direction - End of the Day,6,"",25,"","7,734,769","23,670,751"
FIFTY FIFTY - Cupid - Twin Version,2,"",48,"","13,918,052","23,664,981"
Lana Del Rey - Doin' Time,4,"",61,"","7,870,328","23,654,325"
Tiësto - Lay Low,3,"",175,"","8,091,630","23,642,586"
G-Eazy - Sober,5,"",111,"","5,936,542","23,639,168"
Childish Gambino - Feels Like Summer,5,"",97,"","6,224,512","23,618,797"
Tory Lanez - The Take,5,"",163,"","4,841,821","23,613,606"
MC Xenon - Sem Aliança no Dedo,3,"",172,"","7,916,756","23,586,872"
"DJ Patrick Muniz - Trava na Pose, Chama no Zoom, Dá um Close",4,"",126,"","6,239,005","23,571,642"
Bonez MC - 500 PS,5,"",111,"","5,790,397","23,549,221"
Why Don't We - What Am I,5,"",156,"","5,012,906","23,544,897"
Philip George - Wish You Were Mine,19,"",110,"","1,810,493","23,544,244"
XXXTENTACION - Depression & Obsession,5,"",75,"","6,365,715","23,528,909"
Avril Lavigne - Head Above Water,5,"",129,"","5,222,876","23,511,929"
BTS - Telepathy,2,"",24,"","15,796,652","23,500,396"
21 Savage - all of me,2,"",41,"","15,309,025","23,466,160"
Russ Millions - Body,4,"",109,"","6,375,927","23,453,370"
The Weeknd - Alone Again,2,"",21,"","17,377,014","23,432,308"
Eminem - Good Guy,3,"",39,"","12,257,816","23,405,911"
Morgan Wallen - Wasted On You,4,"",83,"","7,579,797","23,398,205"
"Bizarrap - Eladio Carrion: Bzrp Music Sessions, Vol. 40",4,"",101,"","7,180,810","23,397,507"
Skrillex - Don’t Go,3,"",53,"","9,746,989","23,395,152"
J Balvin - Sigue,3,"",45,"","9,969,072","23,382,361"
Mari Fernandez - Parada Louca,4,"",107,"","6,430,964","23,358,768"
Jung Kook - Hate You,2,"",35,"","15,365,113","23,352,800"
Kanye West - Violent Crimes,2,"",20,"","16,417,107","23,334,015"
CAZZETTE - Sleepless,9,"",33,"","2,828,007","23,324,374"
Macklemore - Marmalade,6,"",120,"","4,462,134","23,303,471"
Eminem - Darkness,2,"",26,"","15,658,341","23,277,296"
5 Seconds of Summer - Old Me,4,"",103,"","6,894,881","23,276,659"
Ed Sheeran - Celestial,3,"",84,"","8,847,024","23,250,729"
Fuego - Una Vaina Loca,4,"",141,"","6,265,490","23,164,535"
The Weeknd - Scared To Live,2,"",27,"","16,594,250","23,160,349"
Bad Bunny - NO ME QUIERO CASAR,2,"",48,"","15,498,813","23,109,527"
Luísa Sonza - MODO TURBO,4,"",108,"","7,215,709","23,105,515"
Luis R Conriquez - El Gavilán,3,"",185,"","7,776,292","23,099,927"
Laufey - Winter Wonderland - Spotify Singles Holiday,2,"",87,"","13,566,883","23,086,742"
Bing Crosby - Mele Kalikimaka - New mono-to-stereo mix,2,"",80,"","13,943,037","23,084,832"
VIZE - Never Let Me Down,5,"",170,"","4,795,986","23,065,836"
BTS - Mikrokosmos,3,"",33,"","12,651,474","23,054,592"
Metro Boomin - Umbrella,2,"",48,"","15,170,152","23,027,517"
Jennifer Lopez - Ni Tú Ni Yo,7,"",155,"","3,569,473","23,019,877"
Migos - Having Our Way,3,"",50,"","10,690,817","23,017,372"
Kanye West - Selah,2,"",16,"","17,475,888","22,988,455"
Kanye West - Only One,10,"",45,"","3,293,017","22,972,735"
Marvin Gaye - Sexual Healing - Kygo Remix,16,"",95,"","2,116,458","22,889,530"
Taylor Swift - Dear Reader,2,"",50,"","14,411,815","22,885,190"
TWICE - Feel Special,4,"",82,"","7,039,843","22,873,154"
Kanye West - Jonah,2,"",28,"","15,535,805","22,862,650"
Lil Uzi Vert - Futsal Shuffle 2020 - Bonus Track,3,"",57,"","10,691,864","22,836,286"
O.T. Genasis - CoCo,16,"",93,"","2,089,831","22,817,922"
Dua Lipa - Hallucinate,4,"",55,"","9,111,638","22,804,493"
PARTYNEXTDOOR - Loyal,3,"",50,"","9,344,195","22,785,385"
Kygo - Fragile,8,"",71,"","3,593,043","22,760,522"
Olivia Rodrigo - teenage dream,2,"",49,"","14,990,821","22,732,122"
Taylor Swift - Nothing New,2,"",27,"","14,951,508","22,729,805"
Drake - Race My Mind,2,"",30,"","17,035,250","22,711,993"
Bebe Rexha - The Way I Are (Dance with Somebody),6,"",139,"","4,030,194","22,709,388"
Ozuna - La Modelo,6,"",159,"","4,201,589","22,706,599"
Octavian - Papi Chulo,4,"",117,"","6,308,200","22,703,419"
Ayra Starr - Rush,3,"",172,"","7,865,358","22,698,871"
Bad Bunny - Una Vez,3,"",69,"","9,732,627","22,696,055"
Nelly Furtado - Promiscuous,5,"",157,"","5,389,340","22,654,594"
Fivio Foreign - City of Gods,3,"",57,"","9,818,596","22,636,945"
Kendrick Lamar - BLOOD.,3,"",30,"","13,305,136","22,624,047"
Drake - IMY2,2,"",31,"","16,808,455","22,579,863"
¥$ - DO IT,2,"",59,"","14,290,306","22,567,488"
Playboi Carti - @ MEH,3,"",32,"","12,483,097","22,553,114"
Taylor Swift - mad woman,2,"",29,"","15,741,679","22,538,022"
Martin Jensen - All I Wanna Do,10,"",145,"","2,500,229","22,516,694"
Labrinth - Forever,4,"",153,"","5,737,411","22,510,021"
Little Mix - Hair,10,"",117,"","2,618,234","22,488,974"
Ed Sheeran - Nothing On You,3,"",42,"","11,553,707","22,488,811"
Ozuna - Amor Genuino,4,"",85,"","7,135,959","22,482,955"
SZA - Kill Bill,2,"",49,"","13,602,748","22,468,919"
Kendrick Lamar - Savior,2,"",29,"","16,458,150","22,468,723"
Quality Control - Baby,4,"",119,"","6,020,707","22,434,320"
Alfons - Ganjaman,15,"",71,"","2,667,304","22,431,814"
Polo G - Bad Man (Smooth Criminal),3,"",74,"","9,694,797","22,331,095"
Camila Cabello - Consequences - orchestra,5,"",150,"","4,963,987","22,326,474"
Kanye West - I Thought About Killing You,2,"",18,"","16,851,806","22,308,286"
Lorde - Homemade Dynamite,5,"",91,"","5,598,670","22,305,860"
Taylor Swift - I Knew You Were Trouble (Taylor's Version),2,"",21,"","15,845,007","22,302,029"
BLACKPINK - The Happiest Girl,2,"",26,"","15,256,470","22,285,160"
Lithe - Fall Back,2,"",88,"","11,784,871","22,278,605"
Chance the Rapper - Hot Shower,4,"",65,"","7,831,991","22,273,873"
Måneskin - MAMMAMIA,3,"",48,"","9,947,279","22,273,210"
The Weeknd - Too Late,2,"",28,"","16,386,558","22,254,304"
Julie Bergan - Arigato,8,"",118,"","3,190,717","22,240,880"
BTS - Stay Gold,4,"",72,"","7,571,491","22,221,409"
Lauv - Getting Over You,5,"",136,"","4,733,182","22,217,051"
Central Cee - Obsessed With You,4,"",145,"","5,980,474","22,215,827"
Ed Sheeran - I'm a Mess,20,"",137,"","1,326,249","22,215,466"
Hozier - Eat Your Young,2,"",80,"","11,233,900","22,192,237"
BTS - IDOL,4,"",59,"","7,627,670","22,192,073"
WSTRN - In2,12,"",145,"","1,988,130","22,188,917"
Kep1er - WA DA DA,4,"",161,"","5,662,568","22,161,066"
Drake - Ice Melts,4,"",67,"","8,732,984","22,106,876"
Eminem - You Gon’ Learn,2,"",30,"","14,947,053","22,104,455"
Gradur - Ne reviens pas,4,"",113,"","6,165,516","22,103,929"
6ix9ine - WAKA,3,"",48,"","10,270,394","22,063,094"
Bring Me The Horizon - Can You Feel My Heart,4,"",140,"","5,885,970","22,049,483"
BTS - Dis-ease,2,"",26,"","14,876,913","22,042,721"
Mariah Carey - All I Want For Christmas Is You - Original Version,7,"",19,"","8,234,402","22,024,135"
Capital Bra - Melodien,4,"",71,"","7,861,980","22,016,631"
Stray Kids - LALALALA,2,"",47,"","13,198,613","22,012,073"
Alessandra - Queen of Kings,2,"",54,"","12,800,294","21,982,557"
Drake - Calling For You,1,"",16,"","21,971,063","21,971,063"
Drake - Fountains,2,"",34,"","16,082,820","21,968,668"
Bruno Mars - Treasure,18,"",28,"","2,284,784","21,963,650"
Florida Georgia Line - Simple,5,"",134,"","4,885,969","21,946,131"
TINI - Muñecas,3,"",169,"","7,676,008","21,928,725"
SZA - Ghost in the Machine,2,"",58,"","14,137,765","21,928,028"
Montez - Auf & Ab,4,"",144,"","5,800,915","21,924,269"
Dillon Francis - Coming Over,11,"",83,"","2,617,681","21,919,614"
Seeb - Drink About,5,"",151,"","5,025,772","21,901,856"
Feder - Goodbye,14,"",101,"","2,088,512","21,893,372"
MAX - Blueberry Eyes,4,"",144,"","5,591,321","21,839,243"
Peso Pluma - LA DURANGO,2,"",87,"","12,077,448","21,834,459"
Montell Fish - Hotel,3,"",111,"","7,922,803","21,789,904"
Black Eyed Peas - I Gotta Feeling,3,"",118,"","8,503,727","21,772,387"
Capital Bra - Benzema,4,"",105,"","7,634,331","21,755,896"
siouxxie sixxsta - masquerade,4,"",167,"","5,600,068","21,754,057"
Bad Bunny - <3,3,"",66,"","9,947,019","21,733,626"
Nicki Minaj - Needle,2,"",81,"","12,291,215","21,719,584"
Jaani - Saari Duniya Jalaa Denge,2,"",99,"","11,343,484","21,719,218"
K/DA - MORE,3,"",74,"","8,631,303","21,686,563"
BLACKPINK - Crazy Over You,3,"",32,"","13,417,932","21,682,950"
Post Malone - Mourning,2,"",60,"","12,499,547","21,676,546"
Bad Bunny - TE DESEO LO MEJOR,2,"",29,"","15,468,949","21,673,177"
Kanye West - Everything We Need,2,"",23,"","16,438,027","21,649,983"
Post Malone - Enough Is Enough,2,"",68,"","13,195,344","21,625,260"
BTS - The Planet,2,"",46,"","13,787,429","21,617,116"
BTS - Stay,2,"",27,"","14,591,388","21,601,615"
Reynmen - Renklensin,2,"",85,"","12,371,591","21,598,363"
Post Malone - Overdrive,2,"",69,"","11,556,020","21,587,512"
Zedd - Beautiful Now,12,"",79,"","2,673,950","21,579,374"
Eminem - Berzerk,13,"",18,"","2,321,452","21,566,718"
Taylor Swift - Only The Young - Featured in Miss Americana,3,"",61,"","8,884,685","21,543,094"
Olivia Rodrigo - so american,2,"",68,"","12,981,723","21,504,913"
Kendrick Lamar - The Heart Part 5,2,"",44,"","13,887,401","21,497,589"
Hugh Jackman - From Now On,5,"",154,"","4,505,855","21,449,155"
Kanye West - Ok Ok,2,"",30,"","14,811,311","21,444,065"
Anuel AA - Fútbol & Rumba,4,"",101,"","6,139,184","21,440,723"
Drake - Diamonds Dancing,9,"",70,"","3,230,326","21,437,986"
Yeat - Monëy so big,4,"",176,"","5,532,744","21,429,982"
Agust D - People Pt.2,2,"",54,"","13,035,000","21,423,359"
Jung Kook - Please Don't Change,2,"",45,"","13,663,907","21,394,851"
BLACKPINK - Love To Hate Me,3,"",35,"","13,004,153","21,382,929"
Bazzi - Focus,4,"",107,"","6,288,444","21,364,614"
Anuel AA - Mejor Que Yo,2,"",67,"","11,384,373","21,349,718"
Taylor Swift - Sparks Fly (Taylor’s Version),1,"",18,"","21,311,235","21,311,235"
"Ram Sampath - Sajni (From ""Laapataa Ladies"")",2,"",121,"","10,777,956","21,310,947"
Miley Cyrus - Jaded,2,"",67,"","11,717,521","21,306,437"
FLETCHER - Undrunk,4,"",118,"","5,881,856","21,300,107"
Ne-Yo - She Knows,14,"",83,"","2,253,159","21,293,863"
ZAYN - Better,3,"",49,"","9,883,600","21,252,303"
Metro Boomin - On Time,2,"",61,"","13,393,663","21,226,647"
Twenty One Pilots - My Blood,4,"",76,"","7,367,812","21,224,480"
SZA - Special,2,"",63,"","13,737,191","21,221,678"
Yandel - CANCIÓN CON YANDEL,3,"",59,"","9,167,762","21,196,673"
Trevor Daniel - Past Life,4,"",129,"","5,564,870","21,178,417"
Eminem - Unaccommodating,2,"",32,"","14,792,747","21,167,554"
Migos - Straightenin,3,"",84,"","7,977,299","21,155,953"
Fetty Wap - Jimmy Choo,9,"",116,"","2,548,802","21,151,397"
Fall Out Boy - Irresistible,10,"",115,"","2,370,503","21,147,481"
Juju - Kein Wort,3,"",76,"","9,118,365","21,111,742"
Lil Uzi Vert - Silly Watch,2,"",36,"","14,661,790","21,104,241"
Anitta - Combatchy,4,"",120,"","5,997,619","21,103,913"
Thiaguinho MT - Tudo Ok,4,"",154,"","5,510,844","21,098,129"
Rich Music LTD - Quizás,3,"",70,"","7,469,556","21,093,296"
Plan B - Fanática Sensual,17,"",163,"","1,560,374","21,083,122"
Paulo Londra - Chance,3,"",56,"","9,229,773","21,082,493"
The Weeknd - Here We Go… Again,2,"",25,"","14,848,877","21,079,011"
CAZZETTE - Blind Heart,11,"",68,"","2,355,389","21,075,513"
C. Tangana - Ateo,3,"",78,"","7,673,170","21,070,934"
Bad Bunny - MÁS DE UNA CITA,3,"",56,"","9,355,315","21,070,900"
Galantis - Bones,4,"",124,"","6,181,843","21,063,082"
Cardi B - Press,3,"",46,"","10,608,934","21,013,959"
Joyner Lucas - Ramen & OJ,4,"",154,"","5,495,318","21,009,584"
Pharrell Williams - Freedom,11,"",75,"","2,654,357","20,991,731"
The Weeknd - Best Friends,2,"",26,"","14,588,300","20,987,304"
Kanye West - Heaven and Hell,2,"",34,"","13,876,358","20,980,096"
Kanye West - God Breathed,2,"",29,"","15,309,684","20,928,023"
Taylor Swift - I Wish You Would (Taylor's Version),1,"",29,"","20,922,922","20,922,922"
Jhayco - En La De Ella,3,"",161,"","7,074,352","20,866,082"
Kendrick Lamar - The Heart Part 4,3,"",42,"","10,767,512","20,865,859"
Taylor Swift - I Bet You Think About Me,2,"",41,"","13,011,513","20,807,334"
SHAED - Trampoline,4,"",139,"","5,446,427","20,802,433"
J. Cole - l e t . g o . m y . h a n d,2,"",27,"","15,408,703","20,802,346"
DaBaby - INTRO,3,"",58,"","8,348,988","20,800,960"
Adele - Hold On,2,"",31,"","14,794,494","20,778,145"
Palisades - Happy,17,"",115,"","1,447,754","20,755,474"
BTS - For Youth,2,"",30,"","13,820,366","20,755,342"
Kanye West - No Child Left Behind,2,"",37,"","13,621,927","20,754,175"
Wiz Khalifa - Bake Sale,10,"",90,"","3,054,571","20,747,043"
Adele - All Night Parking,2,"",30,"","14,881,944","20,742,157"
Kanye West - No Mistakes,2,"",23,"","15,447,339","20,736,329"
BLANCO - MI FAI IMPAZZIRE,4,"",175,"","5,296,675","20,666,955"
Redfoo - New Thang,12,"",78,"","2,675,361","20,651,411"
Taylor Swift - Run,2,"",33,"","14,399,012","20,645,508"
Chris Brown - Back To Sleep,11,"",146,"","2,154,562","20,645,128"
Jay Sean - Make My Love Go,8,"",115,"","3,090,789","20,629,516"
Taylor Swift - epiphany,2,"",33,"","14,542,269","20,627,791"
Elvis Presley - Here Comes Santa Claus (Right Down Santa Claus Lane),2,"",113,"","11,620,087","20,620,125"
Troye Sivan - WILD,10,"",80,"","2,848,977","20,591,057"
Kendrick Lamar - DUCKWORTH.,3,"",42,"","10,917,694","20,570,677"
Joker Bra - Baby,3,"",68,"","8,492,390","20,568,641"
Zara Larsson - Don't Worry Bout Me,4,"",126,"","6,045,620","20,544,294"
thasup - blun7 a swishland,3,"",63,"","7,614,936","20,543,117"
Taylor Swift - Speak Now (Taylor's Version),1,"",23,"","20,537,487","20,537,487"
SZA - The Other Side (from Trolls World Tour),3,"",81,"","8,874,869","20,530,243"
Rels B - La Vida Sin Ti,2,"",110,"","11,463,227","20,520,067"
Romeo Santos - Propuesta Indecente,19,"",134,"","1,225,339","20,513,385"
Ariana Grande - Beauty and the Beast,5,"",108,"","5,198,033","20,509,342"
Halsey - Lilith,2,"",72,"","11,833,333","20,506,447"
Taylor Swift - Bad Blood (Taylor's Version),1,"",30,"","20,497,918","20,497,918"
Drake - Peak,2,"",36,"","15,117,184","20,492,914"
Zach Bryan - Pink Skies,1,"",26,"","20,456,500","20,456,500"
George Michael - Careless Whisper,4,"",133,"","5,962,569","20,441,493"
TWICE - MOONLIGHT SUNRISE,2,"",70,"","11,010,860","20,436,675"
Katy Perry - Rise,7,"",93,"","3,795,711","20,435,155"
Mr. Probz - Nothing Really Matters - Afrojack Remix,7,"",26,"","4,927,022","20,391,508"
Nick Jonas - Jealous - Remix,13,"",91,"","2,319,221","20,389,790"
UMI - wherever u r,2,"",64,"","11,657,979","20,382,688"
Dr. Dre - The Next Episode,3,"",86,"","7,798,510","20,343,862"
Drake - 9,6,"",61,"","5,428,558","20,334,413"
Alex Rose - Me Fije,4,"",183,"","5,122,712","20,329,174"
Marshmello - Bye Bye,2,"",39,"","12,471,399","20,327,510"
Kygo - Stranger Things,5,"",145,"","4,325,675","20,291,546"
David Guetta - Titanium,21,"",168,"","1,417,753","20,290,872"
Raaban - Samsara,14,"",93,"","2,156,427","20,285,481"
BLACKPINK - Yeah Yeah Yeah,2,"",33,"","14,239,879","20,274,852"
Offset - Legacy,3,"",54,"","9,430,023","20,273,031"
MAX - Love Me Less,4,"",135,"","5,509,219","20,269,191"
Drake - Skepta Interlude,3,"",52,"","10,146,510","20,223,053"
Taylor Swift - State Of Grace (Taylor's Version),2,"",31,"","14,564,495","20,215,721"
Paulo Londra - Solo Pienso En Ti,4,"",127,"","5,687,832","20,213,023"
Ella Fitzgerald - Sleigh Ride,3,"",143,"","7,767,213","20,206,299"
Lana Del Rey - High By The Beach,10,"",65,"","2,971,606","20,184,788"
Taylor Swift - Miss Americana & The Heartbreak Prince,2,"",30,"","13,680,788","20,145,161"
Taylor Swift - 22 (Taylor's Version),2,"",30,"","14,570,031","20,128,213"
Carly Rae Jepsen - Run Away With Me,12,"",105,"","2,140,846","20,124,704"
BTS - Dream Glow (BTS World Original Soundtrack) - Pt. 1,3,"",52,"","9,515,545","20,116,286"
PEDRO SAMPAIO - SENTADÃO,4,"",155,"","5,173,753","20,106,694"
Drake - Daylight,1,"",20,"","20,093,100","20,093,100"
BLACKPINK - THE GIRLS - BLACKPINK THE GAME OST,2,"",71,"","11,512,555","20,073,573"
Sam Smith - Lay Me Down,9,"",27,"","4,786,958","20,068,529"
Labrinth - Jealous,10,"",75,"","2,492,752","20,064,906"
Bad Bunny - De Museo,3,"",64,"","8,782,810","20,034,946"
Camilo - Por Primera Vez,4,"",103,"","5,963,195","20,027,454"
The Chainsmokers - Do You Mean,4,"",140,"","5,301,501","20,012,659"
Tommy Richman - MILLION DOLLAR BABY (VHS),2,"",134,"","10,412,171","19,982,438"
Twenty One Pilots - Chlorine,4,"",78,"","7,289,861","19,956,299"
Luísa Sonza - Chico,2,"",83,"","10,770,236","19,950,185"
Rod Wave - Rags2Riches 2,4,"",113,"","6,168,698","19,931,576"
Vigiland - Pong Dance,8,"",119,"","2,751,325","19,923,643"
Kanye West - Use This Gospel,2,"",25,"","14,843,190","19,916,542"
Melanie Martinez - VOID,2,"",68,"","12,107,703","19,914,104"
The Weeknd - Faith,2,"",36,"","14,173,534","19,903,615"
Lil Wayne - Dedicate,2,"",23,"","14,479,665","19,902,067"
Calvin Harris - Pray to God,15,"",116,"","1,643,798","19,896,871"
BLACKPINK - Tally,2,"",35,"","13,569,420","19,883,265"
Belinda - 300 Noches,2,"",140,"","10,286,413","19,855,620"
Taylor Swift - Dear John (Taylor's Version),1,"",24,"","19,841,591","19,841,591"
Taylor Swift - I Think He Knows,2,"",31,"","13,448,582","19,826,820"
Drake - Is There More,2,"",37,"","14,967,758","19,826,069"
Mac Miller - Blue World,2,"",38,"","12,762,791","19,823,380"
Selena Gomez - Me & The Rhythm,10,"",71,"","2,974,809","19,816,053"
DDG - Moonwalking in Calabasas,4,"",162,"","5,293,616","19,814,162"
mgk - forget me too,3,"",59,"","8,889,104","19,813,094"
aespa - Drama,2,"",68,"","10,889,972","19,806,719"
Cali Y El Dandee - Nada,4,"",163,"","5,188,578","19,787,966"
Shakira - Copa Vacía,2,"",76,"","11,598,811","19,782,188"
Travis Scott - MAFIA,2,"",29,"","13,927,867","19,779,022"
Taylor Swift - peace,2,"",41,"","13,821,091","19,764,942"
Felipe e Rodrigo - Gosta De Rua - Ao Vivo,2,"",161,"","9,904,767","19,743,760"
Kanye West - Wash Us In The Blood,3,"",57,"","9,054,489","19,738,291"
The Weeknd - Snowchild,2,"",35,"","14,311,652","19,735,649"
Travis Scott - The Plan,3,"",71,"","7,913,088","19,711,363"
Ak4:20 - Me Arrepentí,3,"",80,"","7,491,107","19,657,333"
Camila Cabello - I LUV IT,2,"",92,"","11,337,306","19,657,243"
Lil Durk - Broadway Girls,3,"",94,"","8,450,595","19,623,418"
Residente - René,2,"",46,"","12,359,067","19,599,184"
Lil Uzi Vert - That's A Rack,4,"",154,"","5,066,936","19,593,472"
Ed Sheeran - BLOW,3,"",66,"","8,761,496","19,574,654"
Lil Wayne - What About Me,2,"",26,"","13,621,668","19,569,251"
Vance Joy - Mess Is Mine,13,"",88,"","2,064,079","19,564,640"
Drake - Fear Of Heights,1,"",21,"","19,561,691","19,561,691"
MERO - Olabilir,3,"",57,"","9,067,523","19,551,549"
Tate McRae - feel like shit,3,"",125,"","7,207,356","19,541,560"
The Weeknd - Tell Your Friends,8,"",49,"","4,515,481","19,534,153"
Marshmello - Spotlight,4,"",86,"","6,402,322","19,523,094"
¥$ - TALKING,1,"",22,"","19,503,365","19,503,365"
Monsieur Periné - Nuestra Canción,3,"",94,"","6,969,203","19,491,625"
KASIMIR1441 - Ohne Dich,3,"",99,"","7,144,762","19,487,598"
Ice Spice - Think U The Shit (Fart),2,"",118,"","10,203,953","19,470,260"
Bag Raiders - Shooting Stars,5,"",125,"","4,304,431","19,403,263"
The Game - Eazy,2,"",35,"","11,513,300","19,370,971"
Headie One - Ain't It Different,4,"",142,"","5,454,544","19,362,176"
"Bizarrap - Snow Tha Product: Bzrp Music Sessions, Vol. 39",3,"",92,"","6,893,936","19,349,980"
SZA - Open Arms,2,"",82,"","11,916,187","19,331,117"
Maroon 5 - Help Me Out,4,"",88,"","5,727,868","19,327,317"
Sam Smith - Burning,4,"",62,"","7,370,127","19,315,979"
The Weeknd - Acquainted,8,"",53,"","4,214,660","19,314,112"
Dalex - +Linda,4,"",164,"","4,997,025","19,291,759"
The Weeknd - Real Life,7,"",35,"","5,478,089","19,289,643"
Taylor Swift - How You Get The Girl (Taylor's Version),1,"",32,"","19,285,599","19,285,599"
Kendrick Lamar - Worldwide Steppers,1,"",20,"","19,280,482","19,280,482"
Post Malone - I'm Gonna Be,3,"",57,"","8,734,755","19,270,150"
Christian Nodal - Se Me Olvidó,3,"",81,"","8,725,767","19,260,286"
The Weeknd - Escape From LA,2,"",37,"","13,918,912","19,226,200"
JC NO BEAT - Maria Mariah,2,"",94,"","10,083,665","19,220,630"
Zé Felipe - Facilita Aí,2,"",97,"","9,863,108","19,217,276"
Lorde - Homemade Dynamite - REMIX,4,"",101,"","5,274,326","19,198,517"
A$AP Rocky - Babushka Boi,3,"",53,"","8,903,408","19,188,908"
Morgan Wallen - One Thing At A Time,2,"",75,"","11,033,934","19,182,638"
