Artist,Total,Today,1M,2M,3M,4M,5M
Jax Jones & Calum Scott,"774,102",0,0,0,0,0,0
Donkeyboy,"773,934",329,0,0,0,0,0
Herbert Grönemeyer,"773,616",0,0,0,0,0,0
Bryan Adams,"767,694",0,0,0,0,0,0
Becky Hill,"767,486","3,358",0,0,0,0,0
Antonio Orozco,"765,173",0,0,0,0,0,0
Manuel Turizo,"761,084",0,0,0,0,0,0
"Ziv Zaifman, Hugh Jackman & Michelle Williams","760,930",0,0,0,0,0,0
Grace,"760,782",0,0,0,0,0,0
Alligatoah,"759,812",0,0,0,0,0,0
Claude,"759,565",494,0,0,0,0,0
The Wanted,"758,695",0,0,0,0,0,0
Burhan G,"757,993",0,0,0,0,0,0
BENEE,"755,096",0,0,0,0,0,0
RAYE & 070 Shake,"752,415",244,0,0,0,0,0
Goya Menor & Nektunez,"751,402",0,0,0,0,0,0
Bazzi,"750,904",0,0,0,0,0,0
Band Aid,"749,291",0,0,0,0,0,0
Marracash,"749,253",0,0,0,0,0,0
Max Pezzali,"749,220",211,0,0,0,0,0
"Joel Corry, RAYE & David Guetta","748,708",0,0,0,0,0,0
Loi,"748,620",0,0,0,0,0,0
Gerard Joling,"748,602",0,0,0,0,0,0
"Marshmello, P!nk & Sting","747,477",0,0,0,0,0,0
Elastinen,"746,438",32,0,0,0,0,0
Westlife,"745,226",240,0,0,0,0,0
American Authors,"744,374",0,0,0,0,0,0
RIKI,"743,817",0,0,0,0,0,0
Highasakite,"743,551",0,0,0,0,0,0
Prince & The Revolution,"743,465",347,0,0,0,0,0
Paolo Nutini,"740,042",0,0,0,0,0,0
Юлианна Караулова,"739,516",0,0,0,0,0,0
Alle Farben & ILIRA,"739,190",0,0,0,0,0,0
Maître Gims & Vianney,"738,965",0,0,0,0,0,0
DJ Ötzi,"738,912",0,0,0,0,0,0
Sch,"738,055",0,0,0,0,0,0
50 Cent,"737,891",0,0,0,0,0,0
Dima Bilan,"737,655",0,0,0,0,0,0
Summer Cem,"736,379",0,0,0,0,0,0
Sanni,"736,134",29,0,0,0,0,0
RM,"735,908",0,0,0,0,0,0
Billy Gillies,"735,887",933,0,0,0,0,0
Purple Disco Machine & ÁSDÍS,"735,858","2,919",0,0,0,0,0
Zazie,"735,780",0,0,0,0,0,0
Felix Jaehn & Ray Dalton,"735,702",0,0,0,0,0,0
Gusttavo Lima,"735,370",0,0,0,0,0,0
MERO,"735,066",32,0,0,0,0,0
Vremya & Steklo,"734,593",0,0,0,0,0,0
MoTrip,"734,514",0,0,0,0,0,0
LF SYSTEM,"733,535",0,0,0,0,0,0
Martin Garrix & David Guetta,"733,217",0,0,0,0,0,0
Nelly,"733,158",0,0,0,0,0,0
Kollegah,"732,114",0,0,0,0,0,0
Florent Pagny,"730,080",0,0,0,0,0,0
Philip George,"729,535",0,0,0,0,0,0
Regard & Raye,"729,300",0,0,0,0,0,0
Craig David,"728,169",0,0,0,0,0,0
VIZE & Tom Gregory,"727,451",0,0,0,0,0,0
Robin Schulz & Dennis Lloyd,"726,690",0,0,0,0,0,0
Shirin David,"726,113",0,0,0,0,0,0
Andra Day,"724,701",0,0,0,0,0,0
La rappresentante di lista,"722,903",0,0,0,0,0,0
Gerry Cinnamon,"722,538",0,0,0,0,0,0
Gino Graus,"722,310",0,0,0,0,0,0
Vanesa Martín,"720,752",0,0,0,0,0,0
Alexandra Burke,"720,685",359,0,0,0,0,0
Miss Montreal,"718,399",0,0,0,0,0,0
Ani Lorak,"716,955",0,0,0,0,0,0
The White Stripes,"716,680",0,0,0,0,0,0
Wax,"716,441",236,0,0,0,0,0
Vegedream,"716,400",0,0,0,0,0,0
Kerstin Ott & Helene Fischer,"714,407",0,0,0,0,0,0
VIA Gra,"713,810",0,0,0,0,0,0
Childish Gambino,"713,307",0,0,0,0,0,0
Gilli,"713,139",0,0,0,0,0,0
Fly Project,"712,979",0,0,0,0,0,0
"NILETTO, Oleg Miami & Lesha Svik","712,011","2,487",0,0,0,0,0
Bad Wolves,"711,536",0,0,0,0,0,0
Sophie and the Giants & Purple Disco Machine,"711,356",0,0,0,0,0,0
Y2K & bbno$,"711,060",0,0,0,0,0,0
Tinlicker & Helsloot,"711,017",0,0,0,0,0,0
Stubete Gäng,"709,676","1,033",0,0,0,0,0
SUPER-Hi & Neeka,"709,307",0,0,0,0,0,0
Jason Derulo & David Guetta,"708,908",0,0,0,0,0,0
Dargen D'Amico,"708,265",0,0,0,0,0,0
Madonna & Sickick,"707,587",0,0,0,0,0,0
Zac Efron & Zendaya,"707,429",0,0,0,0,0,0
Rauf & Faik,"706,337",0,0,0,0,0,0
DJ Tons,"706,317",0,0,0,0,0,0
Heuss L'enfoiré,"706,263",0,0,0,0,0,0
Rino Gaetano,"706,070",344,0,0,0,0,0
Rigoberta Bandini,"704,782",0,0,0,0,0,0
Edis,"704,495",0,0,0,0,0,0
andreas odbjerg,"704,490",0,0,0,0,0,0
Alphaville,"704,334",373,0,0,0,0,0
"Jungeli, Imen Es & Alonzo","703,911","1,569",0,0,0,0,0
Макс Корж,"702,878",0,0,0,0,0,0
Ayra Starr,"702,376",0,0,0,0,0,0
Kalash,"701,455",0,0,0,0,0,0
Feduk,"701,164",0,0,0,0,0,0
ConnectR,"700,091",0,0,0,0,0,0
Shane Codd,"699,592",0,0,0,0,0,0
Joel Corry & Jax Jones,"699,444",0,0,0,0,0,0
Leiva,"697,673",0,0,0,0,0,0
Клава Кока,"697,186",0,0,0,0,0,0
LOTTE & Max Giesinger,"696,187",0,0,0,0,0,0
Pommelien Thijs,"694,394",0,0,0,0,0,0
Natalie Taylor,"693,402",0,0,0,0,0,0
Seeb,"692,963",0,0,0,0,0,0
Pearl Jam,"692,013",0,0,0,0,0,0
Kendji Girac & Maître Gims,"691,739",0,0,0,0,0,0
Noah Kahan,"691,621","2,063",0,0,0,0,0
Mathea,"690,785",0,0,0,0,0,0
KAROL G & Shakira,"690,496",0,0,0,0,0,0
Vanotek,"690,178",0,0,0,0,0,0
David Guetta & Kim Petras,"689,843",0,0,0,0,0,0
Dire Straits,"689,830",388,0,0,0,0,0
Sergey Lazarev,"689,600",0,0,0,0,0,0
MARUV & Boosin,"687,649",0,0,0,0,0,0
Josh,"685,525",0,0,0,0,0,0
KeBlack,"685,520",0,0,0,0,0,0
Caparezza,"685,422",304,0,0,0,0,0
The Chemical Brothers,"685,282",0,0,0,0,0,0
Vigiland,"684,851",0,0,0,0,0,0
"Imagine Dragons, Arcane & League of Legends","684,350",0,0,0,0,0,0
Alfa,"683,888","2,318",0,0,0,0,0
Egor Kreed,"683,127","1,089",0,0,0,0,0
Tyla,"681,886",131,0,0,0,0,0
Gue' Pequeno,"680,948",0,0,0,0,0,0
Yanns,"680,832","2,936",0,0,0,0,0
The Avener & Kadebostany,"680,766",0,0,0,0,0,0
Ferry De Lits,"680,668",0,0,0,0,0,0
Hurts,"678,945",0,0,0,0,0,0
Christina Stürmer,"678,229",0,0,0,0,0,0
Eddy de Pretto,"678,054",0,0,0,0,0,0
"Metro Boomin, The Weeknd & 21 Savage","677,677",0,0,0,0,0,0
Luca Carboni,"677,394",0,0,0,0,0,0
Coldplay & Big Sean,"676,012",0,0,0,0,0,0
Liam Payne & J Balvin,"675,750",0,0,0,0,0,0
Chase & Status,"675,631",0,0,0,0,0,0
zzoilo & Aitana,"675,220",0,0,0,0,0,0
Robin Schulz & David Guetta,"675,154",0,0,0,0,0,0
Boulevard des Airs,"674,361",0,0,0,0,0,0
Marco Carta,"674,016",0,0,0,0,0,0
Agnes,"672,996",0,0,0,0,0,0
Kygo & Donna Summer,"672,673",0,0,0,0,0,0
Gaullin,"672,083",0,0,0,0,0,0
KC Rebell,"671,639",0,0,0,0,0,0
Raf Camora,"671,171",0,0,0,0,0,0
Jeroen van der Boom,"671,164",0,0,0,0,0,0
Chris Yank,"670,822",0,0,0,0,0,0
Whitney Houston,"669,578",0,0,0,0,0,0
Juju,"668,843",0,0,0,0,0,0
Carl Brave,"668,170",0,0,0,0,0,0
ETOLUBOV,"667,785",0,0,0,0,0,0
Тимати,"667,378",0,0,0,0,0,0
Wesley Klein,"666,243",0,0,0,0,0,0
Grand Corps Malade & Louane,"666,238",0,0,0,0,0,0
David Guetta & OneRepublic,"666,126","10,528",0,0,0,0,0
C-Bool,"665,574",44,0,0,0,0,0
JAY-Z,"665,282",0,0,0,0,0,0
Wejdene,"665,073",0,0,0,0,0,0
Don Diablo,"663,360",48,0,0,0,0,0
Xavier Rudd,"662,927",467,0,0,0,0,0
Samir & Viktor,"662,791",0,0,0,0,0,0
Джиган,"662,670",0,0,0,0,0,0
Fuse ODG,"662,633",0,0,0,0,0,0
Dominic Fike,"662,616",0,0,0,0,0,0
Maître Gims & Sting,"662,526",0,0,0,0,0,0
A$AP Rocky,"662,010",0,0,0,0,0,0
"Earth, Wind & Fire","661,625",0,0,0,0,0,0
Prince,"661,163",0,0,0,0,0,0
"Marco Borsato, Armin van Buuren & Davina Michelle","660,658",0,0,0,0,0,0
Selah Sue,"660,509",0,0,0,0,0,0
Michele Bravi,"660,494",0,0,0,0,0,0
CNCO,"658,376",0,0,0,0,0,0
"David Guetta, MistaJam & John Newman","657,934",0,0,0,0,0,0
Christophe Willem,"657,651",0,0,0,0,0,0
Nik & Jay,"657,340",0,0,0,0,0,0
"Majka, Curtis & Blr","657,169",0,0,0,0,0,0
Sting & Shaggy,"656,889",0,0,0,0,0,0
ItaloBrothers,"656,079",0,0,0,0,0,0
Lil Dicky,"655,130",0,0,0,0,0,0
Gers Pardoel,"654,371",0,0,0,0,0,0
Dan Balan,"652,620",0,0,0,0,0,0
"David Guetta, Cedric Gervais & Chris Willis","652,619",0,0,0,0,0,0
Margaret,"651,451",0,0,0,0,0,0
Håkan Hellström,"649,430",373,0,0,0,0,0
Gabry Ponte,"648,412",0,0,0,0,0,0
Gazapizm,"648,411",0,0,0,0,0,0
RAYE,"648,313",0,0,0,0,0,0
Brenda Lee,"647,937",0,0,0,0,0,0
Keane,"647,821",156,0,0,0,0,0
Taio Cruz,"647,396",0,0,0,0,0,0
Shindy,"647,007",0,0,0,0,0,0
Wankelmut & Emma Louise,"646,384",0,0,0,0,0,0
Allj,"644,850",0,0,0,0,0,0
Claudio Baglioni,"644,840",0,0,0,0,0,0
Tourist LeMC,"643,736",0,0,0,0,0,0
Ina Wroldsen,"643,356",0,0,0,0,0,0
Tracy Chapman,"643,224",0,0,0,0,0,0
"Robin Schulz, Rita Ora & Tiago PZK","642,293",375,0,0,0,0,0
Gülşen,"642,192",249,0,0,0,0,0
Pitbull & Ne-Yo,"641,084",0,0,0,0,0,0
Rebel,"640,847",0,0,0,0,0,0
Pedro Capó,"640,078",0,0,0,0,0,0
Capo Plaza,"638,991",202,0,0,0,0,0
Mike Will Made-It,"637,957",0,0,0,0,0,0
Emmelie de Forest,"637,541",0,0,0,0,0,0
U.S.A. for Africa,"637,162",0,0,0,0,0,0
Rak-Su,"636,200",0,0,0,0,0,0
Elina Born,"635,197",144,0,0,0,0,0
Luca Hänni,"635,072",0,0,0,0,0,0
Lomepal,"635,069",0,0,0,0,0,0
Rúzsa Magdolna,"634,704",0,0,0,0,0,0
Arizona Zervas,"634,633",0,0,0,0,0,0
GeeGun,"634,362",0,0,0,0,0,0
Fiorella Mannoia,"634,300",745,0,0,0,0,0
"Jax Jones, Martin Solveig & Madison Beer","633,371",0,0,0,0,0,0
Paul Russell,"633,163","1,066",0,0,0,0,0
Placebo,"632,831",0,0,0,0,0,0
Dara Rolins,"632,559",142,0,0,0,0,0
Jeremih,"632,309",0,0,0,0,0,0
Becky Hill & David Guetta,"631,951",0,0,0,0,0,0
Jennifer Rush,"631,848",0,0,0,0,0,0
Антон Токарев,"631,732",202,0,0,0,0,0
Gulddreng,"631,717",0,0,0,0,0,0
Gazzelle,"631,401",439,0,0,0,0,0
Fireboy DML & Ed Sheeran,"631,016",0,0,0,0,0,0
SLAVA MARLOW,"629,958",0,0,0,0,0,0
Biffy Clyro,"629,248",0,0,0,0,0,0
Stef Ekkel,"628,667",0,0,0,0,0,0
Lemo,"628,663",0,0,0,0,0,0
GAMPER & DADONI,"627,986",0,0,0,0,0,0
Vize,"626,997",0,0,0,0,0,0
Megan Thee Stallion,"626,865",0,0,0,0,0,0
Marwa Loud,"626,640",0,0,0,0,0,0
Naestro,"626,385",0,0,0,0,0,0
Blink-182,"625,263",0,0,0,0,0,0
Alvaro De Luna,"624,904",0,0,0,0,0,0
Simge,"624,381",226,0,0,0,0,0
Dua Lipa & Angèle,"624,212",0,0,0,0,0,0
Shaggy,"623,107",69,0,0,0,0,0
Roddy Ricch,"622,554",0,0,0,0,0,0
Martin Garrix & Jay Hardway,"620,804",0,0,0,0,0,0
Aretha Franklin,"620,800",160,0,0,0,0,0
Sophie Ellis-Bextor,"620,754",0,0,0,0,0,0
Molly Sandén,"620,736",471,0,0,0,0,0
Led Zeppelin,"619,670",0,0,0,0,0,0
Michael Schulte & R3HAB,"618,633",211,0,0,0,0,0
Sofia Carson,"618,272",0,0,0,0,0,0
Hardwell,"617,812",0,0,0,0,0,0
Boef,"617,661",0,0,0,0,0,0
Efecto Pasillo,"617,557",0,0,0,0,0,0
Aka 7even,"613,897",0,0,0,0,0,0
Olga Buzova,"612,630",0,0,0,0,0,0
The Prodigy,"612,234",0,0,0,0,0,0
Jake La Furia,"611,806",0,0,0,0,0,0
Kraantje Pappie,"611,107",0,0,0,0,0,0
Luis Fonsi & Stefflon Don,"610,799",0,0,0,0,0,0
Rose Villain,"610,644","4,148",0,0,0,0,0
Скриптонит,"609,456",0,0,0,0,0,0
Kina,"609,211",0,0,0,0,0,0
BYentl,"608,757",0,0,0,0,0,0
Maan & Goldband,"608,533",485,0,0,0,0,0
LUM!X & Gabry Ponte,"607,662",0,0,0,0,0,0
Amel Bent & HATIK,"607,055",0,0,0,0,0,0
Dawid Podsiadło,"606,841",307,0,0,0,0,0
The Blessed Madonna,"606,092",316,0,0,0,0,0
Charles Aznavour,"606,041",0,0,0,0,0,0
Rhove,"604,923",0,0,0,0,0,0
Cali y El Dandee,"603,412",0,0,0,0,0,0
Woodkid,"603,323",0,0,0,0,0,0
Баста & Zivert,"602,896",0,0,0,0,0,0
Hailee Steinfeld & BloodPop®,"602,146",0,0,0,0,0,0
Sinéad O'Connor,"601,694",0,0,0,0,0,0
Mary Gu,"601,310",0,0,0,0,0,0
Noemi,"600,483",221,0,0,0,0,0
Stan van Samang,"600,447",0,0,0,0,0,0
Udo Lindenberg,"599,591",0,0,0,0,0,0
Melisa & Tommo,"599,098",0,0,0,0,0,0
Envy,"598,597",0,0,0,0,0,0
Rompasso,"597,927",0,0,0,0,0,0
Son Mieux,"597,856",0,0,0,0,0,0
Coi Leray,"597,842",0,0,0,0,0,0
Bill Medley & Jennifer Warnes,"595,731",0,0,0,0,0,0
257ers,"595,641",0,0,0,0,0,0
AJ Tracey,"594,327",0,0,0,0,0,0
Jack Savoretti,"593,815",0,0,0,0,0,0
Coma_Cose,"592,543","2,361",0,0,0,0,0
Alejandro Sanz & Camila Cabello,"591,435",0,0,0,0,0,0
Topic,"591,343",0,0,0,0,0,0
Mariza,"590,946",258,0,0,0,0,0
Faithless,"589,654",416,0,0,0,0,0
"Takagi & Ketra, Omi & Giusy Ferreri","588,814",0,0,0,0,0,0
ROSALÍA & Rauw Alejandro,"588,649",0,0,0,0,0,0
Bushido,"588,201",0,0,0,0,0,0
Ilse DeLange,"587,510",0,0,0,0,0,0
Ханна,"584,162",0,0,0,0,0,0
MEAU,"583,680",0,0,0,0,0,0
Bazart,"582,654",0,0,0,0,0,0
NATAN,"582,190",0,0,0,0,0,0
Frank van Etten,"581,726",0,0,0,0,0,0
Chris Brown X Tyga,"581,643",0,0,0,0,0,0
Luke Combs,"581,579",866,0,0,0,0,0
Сергей Лазарев,"581,474",0,0,0,0,0,0
Green Day,"581,369",0,0,0,0,0,0
MiyaGi,"581,238",0,0,0,0,0,0
Álvaro Soler,"581,137",0,0,0,0,0,0
EGO,"579,263",0,0,0,0,0,0
Олег Кензов,"577,561",0,0,0,0,0,0
Aime Simone,"577,201",0,0,0,0,0,0
Gianni Morandi,"576,409",0,0,0,0,0,0
Jaman,"576,000",0,0,0,0,0,0
Rose May Alaba,"575,416",0,0,0,0,0,0
DJ SMASH & Poёt,"575,142",0,0,0,0,0,0
Lil Kleine & Ronnie Flex,"574,882",0,0,0,0,0,0
G.R.L.,"573,732",85,0,0,0,0,0
Kesha,"572,782",0,0,0,0,0,0
"Fedez, Annalisa & Articolo 31","572,035",291,0,0,0,0,0
Tal,"571,614",0,0,0,0,0,0
Alan Walker & Sophia Somajo,"571,547",0,0,0,0,0,0
"Capital Bra, Samra & Lea","571,482",0,0,0,0,0,0
Central Cee,"571,479",0,0,0,0,0,0
BLANCO & Sfera Ebbasta,"571,320",0,0,0,0,0,0
Roxette,"571,315",0,0,0,0,0,0
Kryštof,"570,986",0,0,0,0,0,0
Nargiz,"570,722",0,0,0,0,0,0
Lara Fabian,"570,616",114,0,0,0,0,0
Rixton,"570,584",0,0,0,0,0,0
Libianca,"570,398",0,0,0,0,0,0
Andrea Berg,"570,210",0,0,0,0,0,0
TIX,"569,477",0,0,0,0,0,0
Clean Bandit & Jess Glynne,"569,467",0,0,0,0,0,0
Sophie and the Giants,"569,315","2,403",0,0,0,0,0
Sıla,"568,948",0,0,0,0,0,0
Jenifer,"567,959",0,0,0,0,0,0
5UTRA,"567,817","1,794",0,0,0,0,0
Mustafa Ceceli,"567,202",0,0,0,0,0,0
Cheat Codes,"565,867",0,0,0,0,0,0
Marco Borsato,"565,820",0,0,0,0,0,0
Rauw Alejandro,"564,913",0,0,0,0,0,0
El Profesor & Hugel,"564,527",476,0,0,0,0,0
Lauv & Troye Sivan,"564,331",0,0,0,0,0,0
"J Balvin, Dua Lipa, Bad Bunny & Tainy","563,964",51,0,0,0,0,0
Seeed,"563,142",0,0,0,0,0,0
O'G3NE,"562,950",0,0,0,0,0,0
Die Draufgänger,"561,820",0,0,0,0,0,0
Gorillaz,"560,679",0,0,0,0,0,0
Patrick Bruel,"560,483",0,0,0,0,0,0
"Skrillex & Damian ""Jr. Gong"" Marley","560,381",137,0,0,0,0,0
Cheat Codes & Kris Kross Amsterdam,"560,173",0,0,0,0,0,0
Duffy,"559,877",0,0,0,0,0,0
Kaija Koo,"558,642",192,0,0,0,0,0
Giovanni Zarrella,"558,152",0,0,0,0,0,0
Angel & Moisey,"557,410",70,0,0,0,0,0
Mina,"557,386",0,0,0,0,0,0
"Galantis, David Guetta & Little Mix","557,376",0,0,0,0,0,0
Anastacia,"557,220",0,0,0,0,0,0
Ali B,"557,128",0,0,0,0,0,0
Samra,"557,025",0,0,0,0,0,0
Blanco Brown,"556,712",0,0,0,0,0,0
Rea Garvey & VIZE,"556,482",0,0,0,0,0,0
Nick Jonas,"555,995",0,0,0,0,0,0
Phil Collins,"555,830",0,0,0,0,0,0
Kent Jones,"555,563",0,0,0,0,0,0
Madonna & Maluma,"555,244",0,0,0,0,0,0
"Fedez, Achille Lauro & Orietta Berti","555,202",150,0,0,0,0,0
Tayc,"555,137",0,0,0,0,0,0
Lil Pump,"554,952",0,0,0,0,0,0
Tiësto & KAROL G,"554,736",0,0,0,0,0,0
Kent,"554,163",42,0,0,0,0,0
Burak Yeter & Cecilia Krull,"553,847",0,0,0,0,0,0
NK,"553,791",93,0,0,0,0,0
"Alan Walker, Noah Cyrus & Digital Farm Animals","553,585",0,0,0,0,0,0
Sia & David Guetta,"552,196",0,0,0,0,0,0
Bill Withers,"551,583",0,0,0,0,0,0
Danny Froger,"551,388",0,0,0,0,0,0
Texas,"550,967",0,0,0,0,0,0
J Hus,"550,045",0,0,0,0,0,0
Redbone,"549,676",277,0,0,0,0,0
Vegas,"549,606",0,0,0,0,0,0
Peter Gabriel,"546,418",0,0,0,0,0,0
Robin Schulz & Marc Scibilia,"546,323",0,0,0,0,0,0
Joey Moe,"546,111",0,0,0,0,0,0
Anselmo Ralph,"546,039",0,0,0,0,0,0
Laurell,"545,312",0,0,0,0,0,0
Victor Leksell,"544,812",0,0,0,0,0,0
Beginner,"544,798",0,0,0,0,0,0
Les Frangines,"544,419",0,0,0,0,0,0
Black Eyed Peas & Shakira,"543,861",0,0,0,0,0,0
Juice WRLD,"543,173",0,0,0,0,0,0
Hailee Steinfeld & Grey,"543,060",0,0,0,0,0,0
Ani Lorak & Grigory Leps,"542,879",0,0,0,0,0,0
"Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams","542,611",0,0,0,0,0,0
Allj & Feduk,"542,019",0,0,0,0,0,0
Mike Singer,"541,682",0,0,0,0,0,0
Bastian Baker,"541,444",0,0,0,0,0,0
"Beyoncé, Shatta Wale & Major Lazer","541,393",0,0,0,0,0,0
Maggie Lindemann,"541,065",0,0,0,0,0,0
Jaap Reesema & Pommelien Thijs,"539,801",0,0,0,0,0,0
Ryan Gosling & Emma Stone,"539,738",0,0,0,0,0,0
Ramin Djawadi,"538,864",0,0,0,0,0,0
Marshmello & Halsey,"538,641",0,0,0,0,0,0
Dayvi & Victor Cárdenas,"538,382",0,0,0,0,0,0
Bizzey,"538,145",379,0,0,0,0,0
Luude,"537,953",0,0,0,0,0,0
Marian Hill,"537,470",0,0,0,0,0,0
47ter,"537,359",0,0,0,0,0,0
M83,"536,764",0,0,0,0,0,0
Aka Seul Two,"536,318",0,0,0,0,0,0
Fangoria,"535,533",0,0,0,0,0,0
Lil Nas X & Jack Harlow,"535,398",0,0,0,0,0,0
Ваня Дмитриенко,"535,062",0,0,0,0,0,0
The Black Keys,"534,992",134,0,0,0,0,0
Ten Walls,"534,620",0,0,0,0,0,0
"Anuel AA, Daddy Yankee & Karol G","534,497",0,0,0,0,0,0
Enrico Nigiotti,"534,079",0,0,0,0,0,0
Jaap Reesema,"534,074",0,0,0,0,0,0
Brunori Sas,"533,300",0,0,0,0,0,0
Quimby,"532,747",105,0,0,0,0,0
Джарахов & Markul,"532,614",87,0,0,0,0,0
Deddy,"531,735",0,0,0,0,0,0
Jérémy Frerot,"531,539",356,0,0,0,0,0
MK,"531,382",0,0,0,0,0,0
Bob Dylan,"531,027",0,0,0,0,0,0
Sage the Gemini,"529,781",0,0,0,0,0,0
Gwen Stefani,"529,575",0,0,0,0,0,0
Honeybeast,"529,209",0,0,0,0,0,0
Ufo361,"527,846",0,0,0,0,0,0
Melanie Thornton,"527,818",0,0,0,0,0,0
Lauren Spencer-Smith,"525,981",0,0,0,0,0,0
Sigala & Paloma Faith,"525,903",0,0,0,0,0,0
Otto Knows,"525,877",0,0,0,0,0,0
Jeffrey Heesen & Brace,"524,936",0,0,0,0,0,0
Sabrina Carpenter,"523,964","8,712",0,0,0,0,0
Vladimir Presnyakov Jr.,"523,474","1,959",0,0,0,0,0
Peter Bic Project,"523,399",0,0,0,0,0,0
La Zarra,"523,395",0,0,0,0,0,0
Kravz & Гио ПиКа,"522,157",0,0,0,0,0,0
Hooverphonic,"522,114",0,0,0,0,0,0
Majk Spirit,"522,104",0,0,0,0,0,0
EMIN,"521,853",0,0,0,0,0,0
Pinkfong,"521,787",0,0,0,0,0,0
Joya Marleen,"521,608",0,0,0,0,0,0
Alan Walker & Ava Max,"520,004",0,0,0,0,0,0
Steve Aoki & Louis Tomlinson,"519,949",0,0,0,0,0,0
Oğuzhan Koç,"519,853",0,0,0,0,0,0
Kavinsky,"519,518",100,0,0,0,0,0
Adé,"519,241",0,0,0,0,0,0
James Arthur & Anne-Marie,"519,026",0,0,0,0,0,0
Jungle,"519,004",949,0,0,0,0,0
a-ha,"518,623",697,0,0,0,0,0
Барбарики,"518,157",228,0,0,0,0,0
"Ellie Goulding, Diplo & Swae Lee","517,750",0,0,0,0,0,0
Hugo Helmig,"516,665",0,0,0,0,0,0
Teflon Brothers,"516,650",0,0,0,0,0,0
4 Non Blondes,"516,562",0,0,0,0,0,0
Leon Machère,"515,977",0,0,0,0,0,0
Plastic Bertrand,"515,717",0,0,0,0,0,0
Денис Клявер,"515,248",0,0,0,0,0,0
Rondé,"514,702",0,0,0,0,0,0
Arjon Oostrom,"514,233",0,0,0,0,0,0
Gambi,"513,594",0,0,0,0,0,0
Eva,"513,563",259,0,0,0,0,0
Dave,"513,469",0,0,0,0,0,0
Stress,"513,416",0,0,0,0,0,0
Petra Marklund,"512,922",139,0,0,0,0,0
Kovacs,"512,885",0,0,0,0,0,0
Aaron Smith,"512,431",0,0,0,0,0,0
Daði Freyr,"511,320",0,0,0,0,0,0
Kryštof & Tomas Klus,"510,517",0,0,0,0,0,0
Hugh Jackman & The Greatest Showman Ensemble,"510,488",0,0,0,0,0,0
Sefo,"510,364",180,0,0,0,0,0
Natasha Bedingfield,"510,101","2,054",0,0,0,0,0
Jovanotti & sixpm,"509,881",0,0,0,0,0,0
Afro B,"509,443",0,0,0,0,0,0
MALFA,"509,307",0,0,0,0,0,0
alt-J,"508,810",0,0,0,0,0,0
Monoir & Eneli,"508,525",0,0,0,0,0,0
Jabberwocky,"507,411",0,0,0,0,0,0
Oliver Heldens & Becky Hill,"506,938",0,0,0,0,0,0
The Avener & Phoebe Killdeer,"506,441",0,0,0,0,0,0
Olga Seryabkina,"506,240","1,219",0,0,0,0,0
Trauffer,"506,022",0,0,0,0,0,0
Pizza,"505,967",0,0,0,0,0,0
Sak Noel & Salvi,"505,812",0,0,0,0,0,0
sanah,"505,620",454,0,0,0,0,0
Henk Damen,"505,531","1,156",0,0,0,0,0
Salvador Sobral,"505,313",326,0,0,0,0,0
Джаро & Ханза,"504,989",0,0,0,0,0,0
Julian le Play,"504,935",0,0,0,0,0,0
Dvicio,"504,906",0,0,0,0,0,0
Nathaniel Rateliff & The Night Sweats,"504,439",0,0,0,0,0,0
Andra,"503,987",0,0,0,0,0,0
Dolly Parton & Kenny Rogers,"503,923",0,0,0,0,0,0
El Gran Combo de Puerto Rico,"503,659",0,0,0,0,0,0
Griff,"502,802",0,0,0,0,0,0
Dons,"500,851",290,0,0,0,0,0
Sylwia Grzeszczak,"500,778",95,0,0,0,0,0
AJR,"500,642",0,0,0,0,0,0
Carla Morrison,"500,572",0,0,0,0,0,0
Anaïs Delva,"500,340",0,0,0,0,0,0
