Artist and Title,Days,Pk,(x?),Total,Today
Tiziano Ferro - Amici per errore,85,92,"","209,084",0
Michele Morrone - Hard For Me,32,15,"","209,081",0
Paramore - Still Into You,19,85,"","209,078",0
Fréro Delavega - Sweet Darling,--,116,"","209,062",0
Keen'V - Tahiti,87,51,"","209,061",0
Jubël - Dancing in the Moonlight,57,44,"","209,035",0
Martin Garrix - No Sleep,40,12,"","208,993",0
Fergie - L.A.LOVE,28,54,"","208,882",0
Jain - Oh Man,50,93,"","208,842",0
Güliz Ayla - Olmazsan Olmaz,--,365,"","208,771",0
Sfera Ebbasta - Rockstar,71,70,"","208,713",0
Negramaro - Un amore così grande 2014,--,108,"","208,690",0
Christophe Maé - Tombé sous le charme,6,81,"","208,614",0
Noizu - Summer 91,65,63,"","208,563",0
Izia - Mon cœur,41,76,"","208,490",0
Dimitri Vegas & Like Mike & David Guetta - Complicated,20,38,"","208,319",0
Ben Haenow - Something I Need,41,47,"","208,083",0
Billie Eilish - Your Power,27,3,(x1),"208,034",0
John Travolta & Olivia Newton-John - You're the One That I Want,8,2,(x2),"208,028",0
Brunori Sas - Per due che come noi,63,79,"","208,009",0
Dagny - Somebody,4,78,"","207,970",0
Fences - Arrows,19,67,"","207,819",0
Bill Withers - Ain't No Sunshine,15,3,(x1),"207,669",0
The Killers - Caution,55,14,"","207,599",0
Nathan Carter - Wagon Wheel,--,377,"","207,409",0
Francesca Michielin & Fedez - CHIAMAMI PER NOME,61,16,"","207,296",0
Laskovy May - Седая ночь,82,70,"","207,291",0
MIKA - Boum Boum Boum,9,58,"","207,271",0
Гуф & Murovei - Ураган,31,135,"","207,146",205
Milow - ASAP,56,73,"","207,139",0
Pegasus - Metropolitans,--,242,"","207,122",0
Eminem - Fall,48,18,"","207,111",0
Jaymes Young - Happiest Year,31,4,"","207,106",0
Mabel - Let Them Know,89,20,"","206,975",0
Weekend - Ona Tańczy Dla Mnie,--,354,"","206,957",36
Tiziano Ferro - Lo stadio,--,128,"","206,921",0
Frankie Goes to Hollywood - The Power of Love,25,73,"","206,869",0
Tom Grennan - All These Nights,113,54,"","206,836",0
Dodo - Hippie-Bus,--,253,"","206,799",0
5 Seconds of Summer - Good Girls,30,4,"","206,764",0
Admiral P - Engel,--,177,"","206,747",0
"Age of Love, Enrico Sangiuliano & Charlotte de Witte - The Age of Love",39,68,"","206,729",0
Beyoncé - Pretty Hurts,21,27,"","206,694",0
"Anne-Marie, KSI & Digital Farm Animals - Don't Play",69,10,"","206,627",0
Gwen Stefani - Baby Don't Lie,34,28,"","206,542",0
Max Giesinger - Die Reise,26,115,"","206,522",0
Maria Mena - Just Hold Me,--,447,"","206,443",93
Drake - Massive,61,13,"","206,424",0
Rea Garvey - Talk to Your Body,59,44,"","206,188",0
Marracash & Guè - ∞ LOVE,74,60,"","206,157",0
Avicii & Conrad Sewell - Taste the Feeling,5,70,"","206,149",0
LSD - Audio,39,33,"","205,901",0
Vaults - One Last Night,30,3,(x1),"205,901",0
Justin Bieber - All Around the World,30,49,"","205,871",0
Ellie Goulding - Sixteen,72,31,"","205,847",0
Major Lazer & Showtek - Believer,18,41,"","205,781",0
Kerstin Ott - Wegen Dir,55,27,"","205,567",0
Fedez - Prima di ogni cosa,66,20,"","205,532",0
Albin - Din soldat,--,191,"","205,503",0
Tananai - BABY GODDAMN,46,101,"","205,501",0
Toploader - Dancing In the Moonlight,--,144,"","205,493",0
Djo - End of Beginning,65,23,"","205,441",522
Kensington - Riddles,--,141,"","205,438",0
Ronnie Flex & Mr. Polska - Niemand,--,121,"","205,402",0
Zhang Zhe Han - Chase,19,1,(x3),"205,285",0
Aka 7even - Mi manchi,71,62,"","205,029",0
"Macklemore & Ryan Lewis, Macklemore & Ryan Lewis - Can't Hold Us",24,66,"","205,021","1,827"
Hoodie Allen - All About It,47,58,"","204,990",0
Annalisa - Bye Bye,60,143,"","204,957",0
Ленинград - Кабриолет,41,79,"","204,903",160
Digital Farm Animals & Cash Cash - Millionaire,9,73,"","204,844",0
Mario Fresh & Renvtø - Necesar,61,80,"","204,837",42
Causes - Teach Me How To Dance With You,5,82,"","204,824",0
Boomdabash & Paola & Chiara - Lambada,84,32,"","204,801",0
Max Barskih - Моя любовь,--,165,"","204,705",0
Manuel Carrasco - Ya No,--,241,"","204,665",0
Beyoncé - If I Were a Boy,--,226,"","204,461",0
AJ Tracey - Dinner Guest,81,74,"","204,461",0
Kylie Minogue - Into the Blue,35,27,"","204,439",0
Joel Corry - I Wish,87,29,"","204,422",0
DJ Smash & Artik & Asti - CO2,78,74,"","204,420",0
Jeroen van der Boom - Mag Ik Dan Bij Jou,--,104,"","204,358",0
Zivert - Fly,40,93,"","204,222",0
Avicii - Tough Love,46,15,"","204,207",0
Maluma - HP,52,29,"","204,110",0
Justin Bieber - Heartbreaker,18,1,(x2),"204,052",0
Kamaliya - Aphrodite,27,66,"","204,005",0
ANNA ASTI - Звенит январская вьюга,83,54,"","203,931",0
P!nk - Secrets,65,48,"","203,893",0
Levante - Pezzo di me,--,104,"","203,866",0
Nick Jonas - Jealous,15,82,"","203,825",0
Faydee - Laugh Till You Cry,--,177,"","203,752",0
Khalid & Disclosure - Know Your Worth,77,48,"","203,564",0
Nico Santos - Unforgettable,68,75,"","203,557",0
Xavier Naidoo - Bei meiner Seele,35,71,"","203,525",0
"Rose Villain - IO, ME ED ALTRI GUAI",91,84,"","203,514",0
Raving George - You're Mine,--,241,"","203,511",0
Sarah Connor & Henning Wehland - Bonnie & Clyde,31,58,"","203,278",0
Benson Boone - GHOST TOWN,55,57,"","203,274",0
NЮ & Асия - Останься,57,110,"","203,235",0
JONY - Лали,66,69,"","203,187",0
Vangelis - Conquest of Paradise,8,8,"","203,124",0
Marvin Gaye & Tammi Terrell - Ain't No Mountain High Enough,3,153,"","202,999",0
SLAVA MARLOW - ТЫ ГОРИШЬ КАК ОГОНЬ,62,68,"","202,996",0
Surfaces - Sunday Best,70,40,"","202,984",0
Ermal Meta - Piccola anima,23,100,"","202,939",0
Jonas Blue - What I like About You,66,23,"","202,920",0
KSI - Really Love,67,11,"","202,919",0
Otnicka - Where Are You,--,234,"","202,910",0
Cœur de pirate - Mistral Gagnant,--,103,"","202,861",0
Thirty Seconds to Mars - Stuck,43,5,"","202,841",0
Zhang Zhe Han - Datura,14,2,(x9),"202,758",0
Chanel & Abraham Mateo - Clavaíto,6,91,"","202,548",0
Jennifer Lopez - El Anillo,21,25,"","202,474",0
Jay Santos - Caliente,2,95,"","202,384",0
Leona Lewis - Bleeding Love,--,266,"","202,294",61
Florence + The Machine - You've Got the Love,--,155,"","202,244",0
Alonzo - TOUT VA BIEN,76,58,"","202,150",0
Aitana Ocaña & Ana Guerra - Lo Malo,1,190,"","202,085",0
Booba - DKR,9,70,"","202,035",0
Irama - Tu No,66,18,"","201,981",102
MHD - A Kele Nta,--,140,"","201,919",0
Antonis Remos - Einai stigmes,--,474,"","201,839",0
Monja Mari Achi - Dominique,66,32,"","201,827",0
JAY Z & Alicia Keys - Empire State of Mind,--,197,"","201,779",0
Majk Spirit - Primetime,--,289,"","201,752",0
"Jebroer, DJ Paul Elstak & Dr. Phunk - Engeltje",28,68,"","201,749",0
Megan Thee Stallion - Savage,59,41,"","201,678",0
Ina Wroldsen & Broiler - Lay It on Me,--,220,"","201,668",0
MC Solaar - Sonotone,15,73,"","201,606",0
Artik & Asti - Любовь после тебя,59,93,"","201,602",0
Cesare Cremonini - Logico # 1,--,118,"","201,567",0
Lola Indigo - Ya No Quiero Ná,--,224,"","201,413",0
Shirin David - Gib ihm,61,37,"","201,320",0
Craig David & Big Narstie - When the Bassline Drops,4,83,"","201,232",0
SDP & Clueso - Die schönsten Tage,67,29,"","201,212",0
Merk & Kremont & Ady Suleiman - Sad Story,50,121,"","201,008",0
Bausa & Apache 207 - Madonna,73,48,"","200,982",0
DJ Ötzi - Du,55,27,"","200,976",0
Beatrice Egli - Mein Herz,19,54,"","200,810",0
Maître Gims - Changer,--,109,"","200,765",0
AMCHI & TERNOVOY - Прочь,60,69,"","200,581",0
Gerry Cinnamon - Belter,--,212,"","200,381",0
Geolier & Ultimo - L'ULTIMA POESIA,75,32,"","200,330","1,660"
Marco Carta - Splendida ostinazione,--,106,"","200,295",0
Alessandra Amoroso - Sul ciglio senza far rumore,--,110,"","200,236",0
Mecna & CoCo - La più bella,105,78,"","200,193",0
Beyoncé - Die With You,22,4,"","200,126",0
Santiano & Nathan Evans - Wellerman,59,49,"","200,124",0
Henry Moodie - you were there for me,10,99,"","200,077",0
Hecht - Besch ready für die Liebi vo mer,--,223,"","200,009",0
Go_A - SHUM,27,4,"","199,845",0
Louise Attaque - J't'emmène au vent,13,120,"","199,694",0
Wanda - Bei niemand anders,20,51,"","199,582",0
Gerry Cinnamon - Canter,11,67,"","199,551",0
Bonez MC & Raf Camora - Palmen aus Plastik,--,121,"","199,517",0
Calogero - On fait comme si,48,25,"","199,509",0
Madame & Sfera Ebbasta - TU MI HAI CAPITO,82,66,"","199,457",0
Serebro - Мало Тебя,--,191,"","199,384",0
Emma - Mi parli piano,51,120,"","199,380",0
Hollysiz - Come Back to Me,--,134,"","199,373",0
Giorgia - Non mi ami,--,121,"","199,312",0
Deddy - 0 passi,71,45,"","199,132",0
James Bay - Chew On My Heart,59,28,"","199,033",0
Mimi Webb - Red Flags,86,63,"","199,012",0
Michael Bublé - Santa Claus Is Coming To Town,43,38,"","198,947",0
Lorenzo Fragola - # fuori c'è il sole,--,110,"","198,933",0
"Regi, Jake Reese & OT - Kom Wat Dichterbij",5,190,"","198,924",0
Cro - Unendlichkeit,13,63,"","198,818",0
Navos - Believe Me,69,78,"","198,758",0
Mari Kraymbreri - Случилась осень,66,60,"","198,757",0
Gers Pardoel - Louise,2,94,"","198,663",0
Philipp Dittberner - Das ist dein Leben,1,153,"","198,660",0
Taylor Swift - Delicate,31,43,"","198,637",0
Manolo E Amfibia - Friends,--,504,"","198,612",0
The Black Keys - Fever,23,25,"","198,591",0
Тимати - Гучи,62,83,"","198,588",0
Justin Bieber - Hold On,48,2,(x1),"198,539",0
Max Giesinger - Zuhause,68,77,"","198,503",0
Claudio Capéo - Ça va ça va,3,75,"","198,385",0
James Arthur - Medicine,62,23,"","198,309",0
Vasco Rossi - Cambia-Menti,3,95,"","198,236",0
Francesca Michielin - Nessun grado di separazione,4,72,"","198,012",0
Solomon Burke - Cry to Me,18,76,"","198,009",0
MHD - Afro Trap Pt. 7,--,124,"","197,793",0
Mabel & Not3s - Fine Line,77,103,"","197,723",0
floyymenor & Cris Mj - Gata Only,55,17,"","197,596","3,613"
Coma_Cose - Fiamme negli occhi,66,50,"","197,567",0
Helena Paparizou - Baby It's Over,--,911,"","197,564",95
Sebastián Yatra & Reik - Un Año,2,185,"","197,536",0
Dadju & Anitta - Mon soleil,81,76,"","197,338",0
Marco Mengoni - Cambia Un Uomo,82,35,"","197,150",0
Håkan Hellström - Det kommer aldrig va over för mig,--,129,"","197,111",0
Sam Smith - To Die For,45,12,"","197,108",0
Helene Fischer - Flieger,24,52,"","197,075",0
Naughty Boy - Lifted,29,74,"","197,031",0
Djämes Braun - Fugle,--,309,"","197,029",0
Lana Del Rey - Born to Die,--,208,"","197,026",0
Loboda - Лети,44,67,"","196,995",0
Roméo Elvis - Soleil,47,114,"","196,954",0
Kanye West - All Day,19,5,"","196,927",0
"Kaan, Snoop Dogg & Eleni Foureira - Sirens",87,53,"","196,922",0
Мари Краймбрери - AMORE,15,89,"","196,829",0
Whitney Houston - I Wanna Dance With Somebody,--,215,"","196,823",0
Kesha - TiK ToK,--,350,"","196,764",0
Moses & EMR3YGUL - A Million on My Soul,95,84,"","196,671",0
Kygo & Sasha Sloan - I'll Wait,20,7,"","196,638",0
Alekseev - Океанами стали,--,220,"","196,623",0
Wilkinson - Afterglow,1,79,"","196,567",0
Pommelien Thijs - Ongewoon,--,212,"","196,494",0
JC Stewart - I Need You to Hate Me,37,57,"","196,407",0
Kendji Girac - Habibi,68,38,"","196,395",0
Sido - Liebst du mich,80,45,"","196,331",0
John Martin - Anywhere For You,20,51,"","196,313",0
"Billy Hlapeto, Dim4ou & Lexus - Bashmaistorska",--,588,"","196,311",0
Cheek - Syypää sun hymyyn,--,449,"","196,251",120
Jul - Tchikita,10,81,"","196,228",0
Zay Hilfigerrr & Zayion McCall - Juju On That Beat,31,41,"","196,208",0
Robin - Boom Kah,--,307,"","196,206",0
Jimmy Sax - No Man No Cry,10,137,"","196,156",130
Resistiré 2020 - Resistiré,42,32,"","196,038",0
Tom Zanetti - You Want Me,--,122,"","195,988",0
John Lennon & Yoko Ono - Happy Xmas,59,14,"","195,982",0
Ivan Dorn - Бигуди,--,223,"","195,891",0
ZEG P - FADE UP,70,72,"","195,866",0
Sigma & Rita Ora - Coming Home,11,77,"","195,858",0
Margaret - Thank You Very Much,--,113,"","195,824",0
ÁSDÍS - Angel Eyes,64,43,"","195,811",0
Noel Gallagher's High Flying Birds - Holy Mountain,25,35,"","195,799",0
Axwell Λ Ingrosso - I Love You,22,26,"","195,789",0
BRANYA & MACAN - Пополам,68,73,"","195,722",0
Mathea - Chaos,1,183,"","195,719",0
Hellbillies - Den Finast Eg Veit,--,359,"","195,621",126
Roland Kaiser - Gegen die Liebe kommt man nicht an,42,29,"","195,557",0
Ed Sheeran - The a Team,--,110,"","195,495",0
Meduza - Tell It To My Heart,66,20,"","195,477",0
Niels Destadsbader - Verover Mij,--,220,"","195,463",0
Buray - Sen Sevda Mısın,--,316,"","195,410",0
Nathan Dawe - We Ain't Here For Long,105,76,"","195,244","1,151"
C-BooL - DJ Is Your Second Name,2,198,"","195,188",44
Bednarek - Cisza,--,302,"","195,131",0
Donatan & Cleo - My Słowianie,--,283,"","195,043",0
Angelo Famao - Tu si a fine do' munno,36,68,"","194,915",608
Bruce Springsteen - Dancing In the Dark,--,229,"","194,891",0
HATIK - éternel,10,60,"","194,856",416
Mae Muller - I Wrote A Song,80,9,"","194,852",0
Дима Билан - Полуночное такси,59,94,"","194,808",0
Ezhel - Felaket,--,435,"","194,739",0
Céline Dion - Pour que tu m'aimes encore,5,79,"","194,727",0
MGMT - Kids,--,133,"","194,638",126
Mirazh - Новый герой,78,66,"","194,606",0
NЮ - Если сгорим,57,62,"","194,595",0
Pink Floyd - Hey Hey Rise Up,15,1,(x5),"194,593",0
Anselmo Ralph - Nao me tocas,--,436,"","194,575",0
The Vamps - Can We Dance,--,101,"","194,565",0
Dave - Location,9,153,"","194,564",0
Lana Del Rey - Blue Jeans,--,240,"","194,474",0
Burito - По волнам,4,169,"","194,471",0
X Ambassadors & Jamie N Commons - Jungle,39,55,"","194,441",0
John de Bever - Jij Krijgt Die Lach Niet Van Mijn Gezicht,4,88,"","194,435",0
Alfa - Vai,85,54,"","194,380","1,026"
Rea Garvey - Free Like The Ocean,40,85,"","194,285",0
Burak Yeter - Friday Night,69,124,"","194,269",0
Olly Murs - Heart Skips a Beat,--,430,"","194,268",301
Charli XCX & Troye Sivan - 1999,62,34,"","194,263",0
Pegasus - Victoria Line,--,203,"","194,140",0
Giorgia - Quando una stella muore,--,114,"","194,127",0
Real Madrid - Hala Madrid ...y nada más,19,21,"","194,121","2,479"
Tarkan - Beni Çok Sev,--,241,"","194,072",0
Simge - Aşkın Olayım,--,390,"","193,970",226
Demi Lovato - Sober,26,4,"","193,946",0
Elton John - Rocket Man,19,51,"","193,935",0
The Blockparty & Esko - Huts,47,117,"","193,810",0
Beyoncé - Run the World,3,78,"","193,766",0
will.i.am - Boys & Girls,45,39,"","193,702",0
Soprano - Ninja,59,112,"","193,638",0
Marco Mengoni - Sai che,8,61,"","193,613",0
Broederliefde - Mi No Lob,--,163,"","193,561",0
Annalisa - Dieci,72,38,"","193,532",0
Antoine Simar - Be Alright,1,195,"","193,489",0
BLACKPINK - Kill This Love,25,2,(x1),"193,480",0
Regard & Years & Years - Hallucination,64,15,"","193,457",0
Hugo Helmig - Wild,54,48,"","193,423",0
Arcade Fire - Reflektor,30,13,"","193,350",0
BTS - Moon,40,8,"","193,340",0
Mot - День и ночь,--,180,"","193,303",0
Dadju - Django,50,129,"","193,180",0
Micar - Burden Down,--,111,"","193,121",0
LINKIN PARK - Final Masquerade,11,6,"","193,067",0
Sean Finn - Summer Days,--,236,"","192,972",0
Becky Hill & Sigala - Heaven On My Mind,73,47,"","192,968",0
Becky Hill - Forever Young,67,45,"","192,961",0
Marco Mengoni - No Stress,86,68,"","192,951",0
Lena - Looking For Love,70,53,"","192,939",0
Okean Elzy - Rendez-vous,--,356,"","192,880",0
Thirty Seconds to Mars - Dangerous Night,17,7,"","192,821",0
Bazzi - Beautiful,57,18,"","192,803",0
Corina - Corina - A ta,--,501,"","192,769",0
El Capon - Shut Up Chicken,78,44,"","192,710",0
Eros Ramazzotti - Per le strade una canzone,73,78,"","192,703",0
Sigala - Melody,86,42,"","192,689",0
Becky Hill & Galantis - Run,73,30,"","192,688",0
Selena Gomez - Rare,48,12,"","192,671",0
HammAli & Мари Краймбрери - Медляк,52,71,"","192,603",0
Melek Mosso - Doğum Günü,--,548,"","192,425",0
Antonia - Jameia,--,391,"","192,347",0
Jayh - Mooie Dag,--,145,"","192,315",0
Evgeny Grinko - Valse,--,559,"","192,243",0
"Stephanie Beatriz, Olga Merediz & Encanto - Cast - The Family Madrigal",74,58,"","192,224",0
Kendrick Lamar - King Kunta,15,76,"","192,076",0
Vasco Rossi - Se ti potessi dire,65,38,"","192,011",111
Gregory Porter - Liquid Spirit,1,100,"","191,945",0
Shade & Federica Carta - Senza farlo apposta,75,62,"","191,851",0
Sia - Fire Meet Gasoline,2,91,"","191,843",0
Ghali - Habibi,--,166,"","191,810",0
Brigitte - À bouche que veux-tu,--,151,"","191,795",0
Rihanna - Kiss It Better,24,38,"","191,780",0
Tayc - Le temps,70,41,"","191,732",0
Артур Пирожков - #туДЫМ-сюДЫМ,36,76,"","191,636",0
Joni Mitchell - Both Sides Now,28,39,"","191,566",0
Mark Forster - Bauch und Kopf,2,79,"","191,532",0
Miko - Девочка в тренде,68,122,"","191,524",0
Christina Stürmer - Seite an Seite,21,67,"","191,346",0
Jamala - 1944,11,7,"","191,345",0
Years & Years - Starstruck,63,20,"","191,282",0
J Hus - Did You See,1,97,"","191,242",0
Nicky Youre & Dazy - Sunroof,43,46,"","191,103",0
Paulina Rubio - Mi Nuevo Vicio,--,227,"","191,064",0
Robin Bengtsson - I Can't Go On,14,20,"","191,020",0
Aretha Franklin - I Say a Little Prayer,22,2,(x1),"191,000",0
Mabel - Finders Keepers,1,100,"","190,986",0
Astrid S - Think Before I Talk,2,88,"","190,983",0
Apashe - No Twerk,--,216,"","190,906",0
Team BS - Case départ,--,137,"","190,798",0
Christina Stürmer - Millionen Lichter,--,114,"","190,748",0
Jairzinho - Tempo,3,96,"","190,715",0
Pentatonix - Little Drummer Boy,1,120,"","190,707",0
Stefanie Heinzmann - In the End,23,65,"","190,653",0
KitschKrieg - Standard,65,61,"","190,565",0
Fedez - 21 grammi,--,108,"","190,556",0
AriBeatz - MIRAGE,54,46,"","190,547",0
Maroon 5 - Nobody's Love,38,10,"","190,544",0
Jovanotti - Estate,2,98,"","190,527",0
Ultimo - 22 settembre,55,37,"","190,487",0
Maluma - COCO LOCO,36,32,"","190,481",0
Nekfeu - Dans l'univers,22,83,"","190,429",0
Madame - L’Eccezione,84,60,"","190,385",0
Son Mieux - Tonight,2,171,"","190,305",0
Lena - Traffic Lights,--,104,"","190,203",0
Justin Bieber - As Long As You Love Me,7,88,"","190,198",0
Irama - La ragazza con il cuore di latta,64,48,"","190,157",0
VIA Gra - У меня появился другой,--,186,"","190,148",0
Kodak Black - ZEZE,50,26,"","190,096",0
Jah Khalib - Джадуа,53,60,"","190,072",0
London Grammar - Nightcall,--,109,"","190,062",0
Элджей - Минимал,47,112,"","190,042",0
Capital Bra - One Night Stand,44,53,"","189,988",0
Imany - Silver Lining,2,77,"","189,983",0
Blonde & Craig David - Nothing Like This,31,57,"","189,954",0
Internet Money & Gunna - Lemonade,74,52,"","189,933",0
Justin Bieber - Beauty and a Beat,24,74,"","189,854",0
Los Unidades & Pharrell Williams - E-Lo,67,40,"","189,694",0
Xavier Naidoo - Amoi seg' ma uns wieder,22,63,"","189,640",0
Miami Yacine - Kokaina,--,151,"","189,605",0
Beyoncé - JOLENE,25,6,"","189,542",0
Paweł Domagała - Weź Nie Pytaj,--,474,"","189,482",90
Plastic Bertrand - Ça plane pour moi,19,60,"","189,466",0
Kummer & Fred Rabe - DER LETZTE SONG,70,27,"","189,376",0
Kygo & Sandro Cavazza - Happy Now,50,36,"","189,358",0
Vamp - Liten Fuggel,--,282,"","189,262",0
Chris Steger - Leicht kennt ma's hom,1,193,"","189,206",0
The Weeknd & Ariana Grande - Die For You,46,2,(x2),"189,174",0
Irina Dubtsova - Люби меня долго,--,196,"","189,151",0
Chino & Nacho - Andas En Mi Cabeza,--,217,"","189,123",0
Backstreet Boys - I Want It That Way,18,39,"","189,054",240
"Filatov & Karas & Мумий Тролль - Amore Море, Goodbye",74,88,"","189,041",0
Jah Khalib - Искал-нашёл,48,71,"","188,993",0
Louisa Johnson - So Good,30,68,"","188,873",0
twocolors - Bloodstream,75,62,"","188,859",0
Big Miz - Glass Sandwiches,--,296,"","188,844",0
Paola & Chiara - Furore,66,24,"","188,813",0
Sam Smith & Demi Lovato - I'm Ready,45,2,(x1),"188,755",0
Regi & Camille - Vergeet De Tijd,1,200,"","188,743",0
Nek - Se Telefonando,--,112,"","188,662",0
Lady GaGa - Born This Way,1,98,"","188,632",0
Calcutta - 2minuti,88,76,"","188,628",0
Cro - Melodie,--,103,"","188,607",0
JORIS - Nur die Musik,74,79,"","188,506",0
Elodie - Vertigine,87,62,"","188,491",0
Marracash & Elisa - NEON: Le ali,98,57,"","188,434",0
Vasco Rossi - Dannate nuvole,2,85,"","188,427",0
Baby Lasagna - Rim Tim Tagi Dim,26,3,(x3),"188,377",451
Britney Spears & Iggy Azalea - Pretty Girls,25,2,(x1),"188,362",0
Foreigner - I Want to Know What Love Is,2,112,"","188,303",0
Capital Bra - Prinzessa,56,40,"","188,257",0
Dadju - Par amour,56,117,"","188,226",0
Jaap Reesema & Beste Zangers - Grijs,1,187,"","188,087",0
Мэвл - Патамушка,66,73,"","188,070",0
V - Slow Dancing,22,1,(x3),"188,009",0
Sigrid - Don’t Feel Like Crying,66,70,"","187,944",0
K3 - Waterval,43,68,"","187,905",0
David Rawlings - Cumberland Gap,18,132,"","187,744",0
Otto Knows - Next to Me,--,104,"","187,611",0
Ofenbach & Quaterhead - Head Shoulders Knees & Toes,32,99,"","187,586",0
Fred again.. & Baby Keem - leavemealone,76,38,"","187,553",0
"MK, Jonas Blue & Becky Hill - Back & Forth",58,54,"","187,544",0
Sigma - Find Me,6,69,"","187,491",0
Sia - Bird Set Free,21,36,"","187,398",0
Alessandra Amoroso & DB Boulevard - Camera 209,82,51,"","187,377",0
Black M - La légende Black,--,120,"","187,331",0
Rage Against the Machine - Killing In the Name,5,74,"","187,306",0
Faydee - Can't Let Go,--,181,"","187,286",0
Kodaline - All I Want,6,94,"","187,280",69
Grigory Leps - Рюмка Водки На Столе,--,170,"","187,224",0
Jason Mraz - Have It All,52,59,"","187,201",0
Alb Negru - Mi-E Sete De Tine,--,346,"","187,198",0
Mr.Rain & Clara - UN MILIONE DI NOTTI,86,60,"","187,146",0
HENSY - Поболело и прошло,76,91,"","187,068",0
Hkeem & Temur - Fy Faen,--,117,"","187,056",0
Trois Cafés Gourmands - On t'emmène,24,82,"","187,052",0
Ahzee - Born Again,--,128,"","187,048",0
BLANCO - Blu Celeste,69,77,"","187,005",0
ZAYN - Let Me,31,1,(x1),"186,785",0
Cabuata Júnior - Drum & Bass,--,248,"","186,778",0
"Marnik, Naeleck & Vinai - Boyz In Paris",60,26,"","186,764",0
Camilo - Millones,--,233,"","186,742",0
Osman - Look at the Sky,55,49,"","186,640",0
Jeffrey Heesen & Brace - Van Mij Alleen,--,207,"","186,568",0
Elodie - Due,63,37,"","186,554",0
Eros Ramazzotti - Fino all'estasi,--,116,"","186,362",0
Emma - Occhi Profondi,1,90,"","186,282",0
Rolf Zuckowski und seine Freunde - In der Weihnachtsbäckerei,41,73,"","186,261",0
Marracash - CRAZY LOVE,78,77,"","186,233",0
Charli XCX - After the Afterparty,10,76,"","186,231",0
Slade - Merry Xmas Everybody,23,78,"","186,226",0
David Bowie - Space Oddity,21,8,"","186,144",0
Jnr Choi & Sam Tompkins - TO THE MOON,57,11,"","186,142",0
LunchMoney Lewis - Whip It,--,105,"","186,117",0
Demi Lovato - Confident,15,14,"","186,078",0
Ornella Vanoni - Un sorriso dentro al pianto,69,65,"","185,951",0
James Hype - No Drama,18,147,"","185,893",0
Bill Withers - Lovely Day,12,7,"","185,885",0
Ben Delay - I Never Felt so Right,--,151,"","185,854",0
SLAVA MARLOW - Снова я напиваюсь,49,56,"","185,829",0
BTS - Filter,44,2,(x1),"185,799",0
Burito - Мама,--,189,"","185,786",0
Regard & Kwabs - Signals,72,81,"","185,777",0
C. Tangana & Nathy Peluso - Ateo,5,159,"","185,750",0
Tiziano Ferro - Rimmel,74,70,"","185,723",0
Tom Gregory - Never Look Back,55,48,"","185,607",0
Efecto Pasillo - Cuando Me Siento Bien,--,247,"","185,562",0
Irama - Crepe,56,82,"","185,456",0
Hecht - Charlotta,--,301,"","185,424",0
Drake - Laugh Now Cry Later,40,16,"","185,422",0
Rúzsa Magdolna - Április,--,430,"","185,382",0
5 Seconds of Summer - Teeth,26,6,"","185,329",0
Alice Merton - Lash Out,57,139,"","185,311",0
Jennifer Lopez - Can't Get Enough,52,4,"","185,112",0
Josh. - Ich gehör repariert,1,188,"","185,082",0
bnkr44 & Pino D'Angiò - MA CHE IDEA,92,64,"","184,944","1,196"
Nicki Minaj - Chun-Li,35,1,(x1),"184,885",0
Thirty Seconds to Mars - Seasons,49,34,"","184,878",0
Mumford & Sons - Guiding Light,46,20,"","184,869",0
ISAAK - Always on the run,61,28,"","184,800","1,026"
Dire Straits - Brothers In Arms,4,43,"","184,690",141
Soprano - Millionnaire,--,126,"","184,646",0
K.Maro - Femme Like U,19,93,"","184,628",139
Yseult - Corps,40,33,"","184,618",0
Супер Жорик - Золото,17,119,"","184,534",0
Сергей Лазарев - Лови,42,88,"","184,486",0
"David Baddiel, Frank Skinner & The Lightning Seeds - Three Lions",56,38,"","184,381",0
Ligabue - Tu sei lei,--,116,"","184,258",0
Pietro Lombardi - Bella Donna,39,30,"","184,203",0
Duck Sauce - Barbra Streisand,--,245,"","184,198",287
Jubel - Dancing in the Moonlight,55,52,"","184,028",0
Barbora Poláková - Nafrněná,--,446,"","184,027",0
Fedez - SAPORE,68,57,"","183,942",0
Ayala - Let Go,49,58,"","183,924",0
Niels Destadsbader & Regi - De Wereld Draait Voor Jou,3,138,"","183,895",0
Sima Martausová - Nenahraditeľná,--,621,"","183,816",0
Rita Ora - Praising You,61,31,"","183,768",0
Ilkay Sencan - Do It,58,104,"","183,756",0
David Guetta - Stay,58,30,"","183,624",0
Dom La Nena - Batuque,68,51,"","183,579",0
Vasco Rossi - La Verità,45,43,"","183,494",0
Declan J Donovan - Pieces,61,79,"","183,453",0
Depeche Mode - Where's the Revolution,22,3,(x1),"183,431",0
Olaf & Hans - Nach dem Feiern gehen wir heiern,--,141,"","183,410",263
Rita Ora - Body on Me,30,37,"","183,387",0
Ночные Снайперы - секунду назад,21,106,"","183,333",0
Dua Lipa - Illusion,42,6,"","183,241",908
Vigiland - Shots & Squats,2,98,"","183,233",0
Егор Крид - Цвет настроения чёрный,44,81,"","183,229",0
Hecht - Kawasaki,--,247,"","183,136",0
Irama - A L I,76,48,"","182,992",0
