Artist and Title,Days,Pk,(x?),Total,Today
Khalid - Suncity,29,20,"","237,035",0
JACKBOYS & Sheck Wes - GANG GANG,31,5,"","237,024",0
Rauw Alejandro - DILUVIO,--,248,"","236,829","1,028"
Miyagi & Эндшпиль - Saloon,75,58,"","236,801",0
Miley Cyrus - River,32,2,(x5),"236,671",0
Drake - Lemon Pepper Freestyle,29,7,"","236,512",0
Bula - Тлеет,72,71,"","236,341",0
Gazzelle & Mara Sattei - Tuttecose,84,150,"","236,296",0
Artie 5ive - TOP G,43,127,"","236,293",160
Il Tre - Te lo prometto,45,128,"","236,226",0
Saiko - Supernova,--,253,"","236,210",212
C. Tangana - Mala Mujer,--,201,"","236,200",0
Freeze Corleone - Shavkat,66,34,"","236,177",0
Travis Scott - HYAENA,26,1,(x2),"235,918",0
El Taiger & Dj Conds - La Historia,--,273,"","235,811",0
Эрика Лундмоен - Яд,12,183,"","235,669",0
ALMARY - До скорых встреч,106,80,"","235,559","1,460"
"Rkomi, Ernia & MACE - 10 RAGAZZE",28,109,"","235,458",0
Lady Gaga - I'll Never Love Again,25,89,"","235,414",0
Elisa - Se Piovesse Il Tuo Nome,76,150,"","235,371",0
VEIGEL - Прощай,104,93,"","235,301","1,238"
andreas odbjerg - hjem fra fabrikken,--,457,"","235,246",96
Элджей - 1love,71,111,"","235,186",0
Feduk - Закрывай глаза,72,87,"","235,105",0
Luca Hänni - She Got Me,28,34,"","235,038",0
Dardan - Ma Bae,43,73,"","235,021",0
Drake - Virginia Beach,23,2,(x1),"234,943",0
Metejoor & Hannah Mae - Wat Wil Je Van Mij,7,187,"","234,941",0
Summer Cem - Chinchilla,60,58,"","234,736",0
Tony Effe - BOSS,55,104,"","234,637",163
ZAYN - Let Me,43,13,"","234,470",0
Perry Como & The Fontane Sisters - It's Beginning to Look a Lot Like Christmas,63,35,"","234,385",0
Mora & Saiko - REINA,--,223,"","234,347",346
Ninho - RER D,58,44,"","234,220",0
Arctic Monkeys - I Bet You Look Good on the Dancefloor,--,323,"","234,141",102
Big Baby Tape - Trap Luv,58,58,"","234,116",0
HammAli & Navai - У окна,53,74,"","233,863",0
Salmo - LUNEDI',36,128,"","233,860",0
Kontra K - Fame,39,51,"","233,730",0
Ninho - Rose,41,63,"","233,666",0
"Sfera Ebbasta, Geolier, Simba La Rue & Baby Gang - Calcolatrici",66,90,"","233,658",167
"Zuna, Loredana & SRNO - Du bist mein",56,43,"","233,652",0
дора - Втюрилась,23,159,"","233,616",0
Taylor Swift - Question...,36,10,"","233,505",0
KeBlack - Complètement sonné,58,132,"","233,385",0
Martin Jensen - Solo Dance,57,58,"","233,380",0
Sam Smith - Fire on Fire,30,111,"","233,225",0
Felix Jaehn - Like a Riddle,76,78,"","233,178",0
FLEMMING - Paracetamollen,--,236,"","233,140",0
"Pajel, Luciano & Headie One - 10von10",60,38,"","233,096",0
Егор Крид - Сердцеедка,61,113,"","232,928",0
Хабиб - Ягода малинка,9,182,"","232,910",0
Мот - Соло,87,125,"","232,896",0
Loredana - Sonnenbrille,49,56,"","232,835",0
"Nio García, Anuel AA & Myke Towers - La Jeepeta",--,237,"","232,762",0
Terry - Домофон,57,90,"","232,716",0
Aya Nakamura - Comportement,69,156,"","232,639",0
Noizy - Toto,58,57,"","232,362",0
KC Rebell & Summer Cem - FLY,49,43,"","232,354",0
MATRANG - Вода,44,102,"","232,344",0
ABBA - Don't Shut Me Down,45,19,"","232,321",0
"Sech, Daddy Yankee & J Balvin - Relación",10,180,"","232,294",0
Achille Lauro - 16 marzo,59,147,"","232,276",0
HUGEL - WTF,64,95,"","232,192",0
Feid - Feliz Cumpleaños Ferxxo,--,272,"","232,023",111
Mecna & CoCo - La più bella,72,144,"","231,924",0
Capo Plaza - Non Fare Così,55,105,"","231,766",0
Doja Cat - Agora Hills,55,43,"","231,626",0
Shindy - What's Luv,49,42,"","231,525",0
KSI - Not Over Yet,76,72,"","231,440",0
"Marc Segui, Rauw Alejandro & Pol Granch - Tiroteo",--,287,"","231,297",0
PNL - Hasta la vista,55,44,"","231,285",0
MITCHEL - А уже фсё,68,102,"","231,213",0
Hornet La Frappe - Sheitana,32,86,"","231,185",0
Larry - Woin Woin,77,55,"","231,179",0
AVA - TÊTE,59,142,"","231,119",0
Marwa Loud - Billet,77,60,"","231,048",0
LX & Maxwell - HaifischNikez Allstars,53,38,"","230,989",0
"Russ splash, Tion Wayne, Aitch, Swarmz, Savo & JAY1 - Keisha & Becky",53,136,"","230,951",0
Demarco Flamenco - La isla del Amor,--,233,"","230,932",0
"Irama, Rkomi & Shablo - HOLLYWOOD",71,150,"","230,738",0
Backstreet Boys - I Want It That Way,--,330,"","230,710",0
Kanye West - Jail,19,4,"","230,692",0
Kendrick Lamar - euphoria,31,5,"","230,537","1,060"
"SANTOS, Sido & Samra - Leere Hände",51,34,"","230,496",0
Tobias Rahim - Flyvende Faduma,--,412,"","230,441",119
Sofi Tukker - Best Friend,68,72,"","230,403",0
Azet & Zuna - Skam Koh,52,36,"","230,162",0
Mister V - Jamais,72,54,"","230,062",0
AP$ENT - Можно я с тобой,80,60,"","230,009","2,302"
Harry Styles - Grapejuice,36,4,"","229,591",0
thasup - ly,76,103,"","229,512",0
Bizzey & Boef - Drama,52,148,"","229,362",0
AYLIVA - Bei Nacht,41,62,"","229,195",0
Tiakola - Pousse toi,50,56,"","229,104",0
Little Mix - Holiday,76,121,"","229,082",0
Dardan & Monet192 - H <3 T E L,51,52,"","229,056",0
Salmo - Perdonami,35,105,"","229,055",0
Артур Пирожков - Чика,11,171,"","228,992",0
Passenger - Let Her Go,--,527,"","228,749",0
Tom Grennan - Here,96,92,"","228,656",0
Disciples - On My Mind,68,75,"","228,464",0
Lost Frequencies - Like I Love You,33,88,"","228,415",0
BoomDaBash & Loredana Bertè - Non ti dico no,92,152,"","228,378",0
"Reik, J Balvin & Lalo Ebratt - Indeciso",--,300,"","228,353",0
Capital Bra - Kennzeichen B-TK,44,41,"","228,306",0
SANTA - Popcorn Salé,50,84,"","228,135",198
Niall Horan - No Judgement,50,63,"","228,129",0
Aya Nakamura - Oula,63,71,"","227,963",0
Eminem - Not Alike,29,11,"","227,926",0
Kim - Love & Lové,66,60,"","227,887",0
Wejdene - Je t’aime de ouf,59,41,"","227,851",0
Gazo - BODIES,80,32,"","227,827",0
Luciano - Mios mit Bars,43,35,"","227,825",0
"MACHETE, Salmo & Nitro - Marylean",49,111,"","227,649",0
Shakira - Me Enamoré,72,82,"","227,610",0
Chef'Special - Afraid Of The Dark,--,294,"","227,582",0
Måneskin - MAMMAMIA,35,15,"","227,488",0
Harry Styles - Cinema,36,9,"","227,452",0
Fero47 - Jaja,56,46,"","227,223",0
Jakone - Дорога дальняя,101,93,"","227,116","1,810"
Selena Gomez - Look At Her Now,42,16,"","227,057",0
Sam Ryder - SPACE MAN,47,22,"","226,882",0
Moha La Squale - Luna,63,111,"","226,854",0
"Kendrick Lamar, Blxst & Amanda Reifer - Die Hard",28,4,"","226,723",0
Tobias Rahim - Mucki Bar,--,460,"","226,639",67
Mac Tyer - Moto,57,68,"","226,490",0
Apache 207 - Kein Problem,14,154,"","226,458",0
Xcho - Вороны,43,136,"","226,447",0
Bausa & Juju - 2012,50,44,"","226,394",0
Random - Rossetto,36,131,"","226,309",0
Егор Крид - LAMBO URUS,48,104,"","226,292",0
Angèle - La thune,6,163,"","226,223",0
"Mora, Bad Bunny & Sech - Volando",--,241,"","226,182",0
Takagi & Ketra - La luna e la gatta,54,158,"","226,127",0
The Blockparty & Esko - Huts,44,136,"","226,059",0
Chily - San Pellegrino,24,170,"","225,989",0
Pepel Nahudi - Заново завоевать,66,90,"","225,976",0
Negramaro - Fino all'imbrunire,81,135,"","225,888",0
Gestört aber GeiL - Wohin willst du,42,134,"","225,869",0
Matteo Romano - Concedimi,67,119,"","225,850",0
Элджей - Дисконнект,--,215,"","225,765",0
Егор Крид - Голос,73,103,"","225,666",0
Annalisa - Movimento lento,75,123,"","225,661",0
Halsey - Graveyard,52,44,"","225,464",0
MALFA - So Long,41,146,"","225,391",0
Martin Solveig & Roy Woods - Juliet & Romeo,42,88,"","225,355",0
Hava - Ja sagen,74,39,"","225,349",0
Артур Пирожков - #Алкоголичка,55,128,"","225,291",0
Stevie Wonder - What Christmas Means to Me,52,27,"","225,014",0
Post Malone - Motley Crew,40,8,"","224,950",0
Elettra Lamborghini - Musica,87,101,"","224,863",0
Jamule & FOURTY - KISSENSCHLACHT,65,48,"","224,789",0
Ernia - BELLA FREGATURA,66,107,"","224,738",0
Kamazz - Как ты там,28,174,"","224,727",0
A.V.G - 25 кадр,71,136,"","224,656",0
Drake & 21 Savage - Circo Loco,26,7,"","224,626",0
Макс Барских - Моя любовь,38,154,"","224,616",0
Abraham Mateo & Ana Mena - Quiero Decirte,--,307,"","224,575",0
Drake & 21 Savage - Major Distribution,22,3,(x1),"224,524",0
Purple Disco Machine - Dopamine,23,117,"","224,480",0
Wejdene - Coco,58,52,"","224,421",0
Feid & ATL Jacob - LUNA,--,203,"","224,384","1,407"
Jax Jones & Bebe Rexha - Harder,67,57,"","224,362",0
Sech - Otro Trago,47,126,"","224,302",0
Ninho - YSL,57,46,"","224,299",0
Il Pagante - Portofino,69,160,"","224,277",0
Elisa & Carl Brave - Vivere tutte le vite,24,177,"","224,197",0
GONE.Fludd - САХАРНЫЙ ЧЕЛОВЕК,57,97,"","224,179",0
BLANCO - Sai Cosa C’è,40,117,"","224,044",0
Michelle Williams - Tightrope,--,206,"","223,940",0
Francesca Michielin & Fedez - CHIAMAMI PER NOME,66,76,"","223,887",0
Coez - Occhi rossi,28,159,"","223,851",0
Eladio Carrión & Bad Bunny - Coco Chanel,--,261,"","223,821",249
G-Eazy - No Limit,36,82,"","223,820",0
Tayc & Tiakola - P A S C O M M E Ç A,58,57,"","223,794",0
Billie Eilish - L’AMOUR DE MA VIE,19,8,"","223,736","8,583"
sanah & Dawid Podsiadło - ostatnia nadzieja,--,438,"","223,703",80
Luciano & Lil Zey - ELMAS,58,31,"","223,678",0
Shirin David - ON OFF,51,30,"","223,627",0
Тима Белорусских - Одуванчик,56,70,"","223,613",0
CNCO - Reggaetón Lento,12,143,"","223,473",0
J Balvin & Jowell & Randy - Bonita,--,236,"","223,451",0
Djadja & Dinaz - Possédé,29,69,"","223,404",0
Gazo & Tiakola - CARTIER,53,39,"","223,403",0
Aya Nakamura - La machine,52,103,"","223,399",0
"Morat y Alvaro Soler - Yo Contigo, Tú Conmigo",59,108,"","223,341",0
Rose Villain - Fantasmi,--,274,"","223,314",272
Ronnie Flex - Blijf Bij Mij,13,188,"","223,155",0
"Bad Bunny, Prince Royce & J Balvin - Sensualidad",--,218,"","223,147",0
Dave - Disaster,38,90,"","223,145",0
Drake - Champagne Poetry,42,14,"","223,074",0
SENIDAH & RAF Camora - 100%,34,62,"","222,919",85
Samra - Rohdiamant ٢٠٢٠,55,36,"","222,911",0
Luciano - Frozen Tears,75,44,"","222,906",0
ARIETE - L'ultima notte,43,144,"","222,747",0
Central Cee - Loading,20,158,"","222,704",0
Ivandro - Lua,--,424,"","222,682",0
andreas odbjerg - i morgen er der også en dag,--,596,"","222,582",46
"NEIKED, Mae Muller & Polo G - Better Days",45,40,"","222,554",0
Bárbara Bandeira - Como Tu,--,350,"","222,505",0
SDM - Yakalelo,7,143,"","222,402",0
"No Limit, Bosh & Heuss L'enfoiré - OLA OLA OLA",69,76,"","222,387",0
Achille Lauro - Me ne frego,57,96,"","222,286",0
C. Tangana - Demasiadas Mujeres,--,268,"","222,167",0
"Sfera Ebbasta, Marracash & Guè Pequeno - Tik Tok",77,86,"","222,122",0
KSI - Really Love,57,96,"","222,007",0
Ninho - Toutes les couleurs,47,57,"","221,946",0
Post Malone - Paranoid,33,11,"","221,906",0
AC/DC - Back In Black,--,514,"","221,845",91
Booba - Arc-en-ciel,29,53,"","221,802",0
"Maes, Tiakola & Zed - Mardi gras",31,35,"","221,795",0
Calin & Viktor Sheen - Safír,--,484,"","221,631",262
PNL - Chang,56,35,"","221,631",0
RASA - Под фонарём,53,133,"","221,604",0
Billie Eilish - SKINNY,19,3,(x2),"221,434","6,498"
Sigala - We Got Love,62,67,"","221,422",0
Lily Allen - Somewhere Only We Know,55,79,"","221,362",0
CÉLINE - Tränen aus Kajal,54,83,"","221,269",0
Rose Villain - COME UN TUONO,85,77,"","221,209","2,601"
Bolémvn - Ça canarde,79,68,"","221,093",0
Shirin David - 90-60-111,52,42,"","220,960",0
LEA - Leiser,61,95,"","220,843",0
Shiva & Emis Killa - Mon Fre,--,201,"","220,836",0
Эндшпиль - Приятная,84,94,"","220,792",0
NILETTO - Someone like you,74,140,"","220,720",0
Bad Bunny & Sech - Ignorantes,27,103,"","220,704",0
Mora & Jhayco - MEMORIAS,--,284,"","220,695",104
Becky Hill & Sonny Fodera - Never Be Alone,74,59,"","220,674",221
Landy - Millions d'euros,76,103,"","220,654",0
Måneskin - Chosen,56,97,"","220,585",0
Steel Banglez - Bad,32,149,"","220,526",0
Cadet & Deno Driz - Advice,64,159,"","220,437",0
The Minds Of 99 - Alle Skuffer Over Tid,--,515,"","220,375",71
Vasco Rossi - Come nelle favole,57,121,"","220,205",0
Doja Cat - Get Into It,53,64,"","220,038",0
CAPO - GHETTOGIRL,49,53,"","219,998",0
Gazapizm - Heyecanı Yok,--,446,"","219,792",0
"Jah Khalib - Если чё, я Баха",15,171,"","219,761",0
Taylor Swift - Vigilante Shit,35,11,"","219,757",0
Coez & Frah Quintale - Alta marea,45,115,"","219,755",0
Dagny - Somebody,--,449,"","219,737",20
"Ernia, Geolier & Junior K - ACQUA TONICA",59,103,"","219,507",0
Scally Milano - Йупи Йо,74,95,"","219,460",0
Deddy - 0 passi,66,138,"","219,416",0
Orelsan - Basique,57,64,"","219,411",0
RAYE & Mr Eazi - Decline,68,111,"","219,332",0
"Bruno Mars, Anderson .Paak & Silk Sonic - Smokin Out The Window",43,13,"","219,304",0
Apache 207 - Unterwegs,45,37,"","219,157",0
ELMAN & MONA - Черная любовь,76,81,"","219,086",0
Тима Белорусских - Альфа и Омега,61,73,"","218,921",0
Bebe Rexha - I'm a Mess,56,92,"","218,822",0
Miyagi & Эндшпиль - Временно,65,59,"","218,820",0
Drake - Elevate,28,6,"","218,818",0
Simge - Aşkın Olayım,--,472,"","218,798",164
P!nk - Revenge,30,15,"","218,750",0
Kontra K - Blei,57,71,"","218,402",0
"DJ Luian, Mambo Kingz & Anuel AA - Verte Ir",--,217,"","218,384",0
Miyagi - Родная пой,40,91,"","218,218",0
ROSALÍA - LLYLM,29,76,"","218,065",0
Amaru & Gringo Bamba - Blonde Chaya,49,53,"","218,058",0
Ava Max - Maybe You’re The Problem,43,39,"","218,044",0
Volbeat - For Evigt,--,583,"","218,014",0
Jul - Alors la zone,77,83,"","217,961",0
Naps - Favela,60,144,"","217,787",0
Samra - Mon ami,44,32,"","217,716",0
Myke Towers - Experimento,--,257,"","217,551",79
Post Malone - I Had Some Help,26,12,"","217,504","8,081"
Bizzey - Traag,--,293,"","217,441",0
Jain - Alright,28,113,"","217,415",0
ANNA ASTI - Затмила,49,86,"","217,130",0
"Stephanie Beatriz, Olga Merediz & Encanto - Cast - The Family Madrigal",63,57,"","217,129",0
"Luciano, Hurts, 6PM RECORDS & SIRA - WONDERFUL LIFE",58,28,"","217,100",146
Mariah Carey - Oh Santa,29,18,"","217,076",0
Arctic Monkeys - Why'd You Only Call Me When You're High,--,210,"","216,946",0
Julian Sommer - Dicht im Flieger,62,68,"","216,736",0
DrefGold & Sfera Ebbasta - ELEGANTE,34,121,"","216,431",0
The Chainsmokers & Bebe Rexha - Call You Mine,67,43,"","216,340",0
The Chainsmokers - Don't Let Me Down,2,176,"","216,320",0
ST - Луи луи,6,117,"","216,009",0
Hamza - Free YSL,47,32,"","215,895",0
The Weeknd - Alone Again,23,2,(x2),"215,870",0
Nekfeu - Cheum,34,37,"","215,784",0
Ufo361 - Nummer,43,33,"","215,776",0
Werenoi - Grisaille,74,68,"","215,667",0
LEA & Casper - Schwarz,35,88,"","215,655",0
Bonez MC - Big Body Benz,38,30,"","215,512",0
DJ SMASH & Poёt - АТМЛ,38,102,"","215,467",0
Taylor Swift - All Too Well,29,10,"","215,430",157
S.Pri Noir - Juste pour voir,78,139,"","215,427",0
Ганвест - Никотин,--,201,"","215,142",0
"Bad Bunny, Jowell Y Randy & Ñengo Flow - Safaera",--,237,"","215,131",0
"Винтаж, ТРАВМА, SKIDRI & DVRKLXGHT - Плохая Девочка",55,114,"","215,116",291
Bigflo & Oli - Dommage,42,100,"","215,096",0
Ultimo - Quando fuori piove,24,127,"","215,078",0
"Sick Luke, tha Supreme & Sfera Ebbasta - SOLITE PARE",64,95,"","215,027",0
Halva Priset & Maria Mena - Den fineste Chevy'n,--,555,"","214,885",22
Justin Bieber - Forever,28,9,"","214,801",0
"Benny Jamz, Gilli & Kesi - Ibiza",--,501,"","214,795",113
Rhove - Ancora,--,201,"","214,783",0
Скриптонит - Космос,--,347,"","214,779",182
Booba - PGP,57,39,"","214,668",0
Shade - La hit dell'estate,48,173,"","214,660",0
Irama - Bella e rovinata,79,148,"","214,651",0
LSD - Audio,45,68,"","214,532",0
Negramaro - La prima volta,--,224,"","214,519",0
Jonas Brothers - Waffle House,65,131,"","214,467",0
1986zig - Kopf aus,67,78,"","214,451",0
Gucci Mane - I Get the Bag,56,56,"","214,289",0
Элджей - Ecstasy,6,190,"","214,247",0
Luciano - MoneyGram,64,49,"","214,163",0
Giorgia & Marco Mengoni - Come neve,49,125,"","214,080",0
Billie Eilish - come out and play,48,17,"","214,080",0
SQWOZ BAB & The First Station - АУФ,54,82,"","213,963",0
NЮ - Веснушки,13,181,"","213,925",0
Geolier - MONEY,59,93,"","213,895",0
Леша Свик - Плакала,67,102,"","213,820",0
Raf Camora - Waffen,66,63,"","213,806",0
Hardy Caprio - Best Life,42,162,"","213,709",0
Ufo361 - Beverly Hills,59,42,"","213,671",0
Laurell - Habit,26,127,"","213,658",0
Geolier - MONDAY,34,88,"","213,572",130
East 17 - Stay Another Day,42,123,"","213,492",0
PS1 - Life Goes On,78,89,"","213,323",0
Paky & Jul - La Bellavita,62,107,"","213,293",0
benny blanco & Calvin Harris - I Found You,29,19,"","213,170",0
Niklas Dee & Old Jim - Not Fair,25,144,"","213,152",310
BLACKPINK - Kill This Love,42,31,"","213,146",0
Booba - Nougat,63,70,"","213,094",0
Werenoi - Dans un verre,64,34,"","213,092",174
BLANCO - Ladro Di Fiori,18,168,"","213,074",0
Steel Banglez - Fashion Week,51,115,"","213,026",0
Anuel AA - Ella Quiere Beber,79,106,"","212,944",0
Billie Eilish - listen before i go,28,20,"","212,928",0
Eleni Foureira - Fuego,13,31,"","212,832",0
Franco126 - Stanza Singola,19,134,"","212,816",0
Loredana & Mozzik - ROMEO & JULIET,45,35,"","212,795",0
Irama - Tu No,71,54,"","212,686",388
Mark Ronson - Late Night Feelings,45,72,"","212,663",0
OG Buda - Крит,83,91,"","212,648",0
Azet - Überlebt,56,52,"","212,579",0
Fabio Rovazzi - Faccio quello che voglio,77,115,"","212,550",0
The Weeknd - Gasoline,24,3,(x1),"212,423",0
J Hus - Play Play,58,67,"","212,221",0
J Hus - Spirit,67,125,"","212,208",0
TLC - No Scrubs,1,200,"","212,083",0
Jul - Ma jolie,68,78,"","212,064",0
Miyagi & Эндшпиль - Круговорот,58,60,"","212,011",272
UZI - PAPARAZZI,--,546,"","211,984",158
sanah - Szampan,--,514,"","211,889",0
EDIS - Arıyorum,--,484,"","211,868",40
HammAli & Мари Краймбрери - Медляк,36,123,"","211,654",0
Leslie Grace & Noriel - Duro y Suave,--,252,"","211,590",0
Saweetie - Best Friend,57,81,"","211,577",0
Татьяна Куртукова - Матушка,89,99,"","211,549","2,285"
MORGENSHTERN - ARISTOCRAT,62,81,"","211,524",0
Ufo361 - Pass auf wen du liebst,40,34,"","211,283",0
"Abraham Mateo, Farruko & Christian Daniel - Loco Enamorado",--,217,"","211,277",0
Emma Heesters - Pa olvidarte,--,269,"","211,051",0
Миша Марвин & Ханна - Французский поцелуй,1,200,"","211,032",0
Marco Mengoni - Duemila volte,28,130,"","211,026",0
J Balvin - Blanco,1,197,"","210,870",0
Sfera Ebbasta - Serpenti a Sonagli,51,104,"","210,860",0
Manuel Turizo & Anuel AA - Te Quemaste,--,223,"","210,672",0
"Los Legendarios, Wisin & Jhay Cortez - Fiel",18,182,"","210,563",0
Paul Woolford & Amber Mark - HEAT,44,123,"","210,486",0
Myke Towers - LA FALDA,--,237,"","210,363","1,090"
Taylor Swift - Fresh Out The Slammer,34,13,"","210,336",682
Post Malone - Cooped Up,43,18,"","210,300",0
Rauw Alejandro & Anuel AA - Reloj,--,253,"","210,237",0
Ninho - La vie de Johnny,57,32,"","210,170",0
Viktor Sheen - Rozdělený světy,--,607,"","210,095",97
"Internet Money, Don Toliver & Roddy Ricch - Lemonade",56,56,"","209,963",0
Ninho - Le jeu,36,49,"","209,900",0
El Profesor & Hugel - Bella ciao,2,197,"","209,804",0
Damso - BXL ZOO,50,30,"","209,775",0
RAF Camora - ANNA,53,34,"","209,726",0
Luna - Verlierer,61,71,"","209,725",0
UZI - Krvn,--,540,"","209,691",0
MERO - Olabilir,28,27,"","209,576",0
Мари Краймбрери - Мне так хорошо,--,216,"","209,499",0
Aya Nakamura - Soldat,57,79,"","209,331",0
Kollegah & Farid Bang - Sturmmaske Auf,57,42,"","209,326",0
Hardy Caprio - Unsigned,39,150,"","209,118",0
Freeze corleone - Freeze Raël,35,40,"","208,939",0
Semicenk - Unutmak Öyle Kolay Mı Sandın,--,450,"","208,871",146
Rauw Alejandro & Mr. Naisgai - 2/Catorce,--,269,"","208,861",0
PEDRO SAMPAIO & Mc Pedrinho - DANÇARINA,--,201,"","208,846",0
Takagi & Ketra - BUBBLE,87,146,"","208,625",0
Michael Bublé - Have Yourself a Merry Little Christmas,34,39,"","208,598",0
Summer Cem - Summer Cem,57,39,"","208,552",0
Ninho - Mauvais Djo,34,46,"","208,531",0
Irama - La ragazza con il cuore di latta,57,93,"","208,435",0
Shiva & Eiffel 65 - Auto Blu,57,102,"","208,378",0
Niska - Siliconé,43,49,"","208,282",0
RAF Camora - Vendetta,37,37,"","208,271",0
P!nk - A Million Dreams,51,77,"","208,167",0
Alvaro Soler - Magia,45,71,"","208,149",0
Ed Sheeran - The A Team,--,432,"","208,038",39
Myke Towers & Farruko - Si Se Da,17,176,"","208,000",0
Bad Bunny & Jhay Cortez - DÁKITI,--,207,"","207,961",0
Dave & Tiakola - Special,60,43,"","207,812",0
Tiakola - Roro,35,49,"","207,719",0
Azet & Zuna - Hallo hallo,46,41,"","207,644",0
Mc Fioti - Joga O Bum Bum Tam Tam,34,150,"","207,324",0
Bebe Rexha - Last Hurrah,59,64,"","207,227",0
Die Fantastischen Vier - Zusammen,50,111,"","207,214",0
DA Uzi - On se reverra plus,68,47,"","207,091",0
Гио ПиКа - Листопадом,--,265,"","206,996",167
Eminem - Kamikaze,28,10,"","206,995",0
JACKBOYS - OUT WEST,64,16,"","206,877",0
Marracash & Blanco - NEMESI,58,111,"","206,777",0
JAY-Z - 4:44,47,24,"","206,774",0
"Metro Boomin, Travis Scott & Young Thug - Trance",45,25,"","206,757",0
Kygo & Ellie Goulding - First Time,57,52,"","206,662",0
Drake & 21 Savage - On BS,22,5,"","206,626",0
FSK SATELLITE - Ansia no,50,127,"","206,604",0
Bresh - Angelina Jolie,--,252,"","206,576",0
"Alfa & YANOMI - TesTa TrA Le NuVoLE, pT. 2",49,134,"","206,475",0
Dave & AJ Tracey - Thiago Silva,10,130,"","206,440",0
Scriptonite - Положение,--,437,"","206,400",0
Soso Maness - So Maness,45,127,"","206,359",0
Rhove & MadFingerz - Pelé,44,125,"","206,270",0
Koba LaD - Encore,35,38,"","206,252",0
Brytiago & Darell - Asesina,--,332,"","206,247",0
escape & Даня Милохин - so low,50,78,"","206,215",0
Daddy Yankee & Anuel AA - Adictiva,--,244,"","206,176",0
Kanye West - Stronger,--,234,"","206,173",133
LIZER - Корабли,53,107,"","206,086",0
Billie Eilish - THE GREATEST,19,10,"","205,964","7,225"
Sam Smith - I'm Not Here To Make Friends,41,17,"","205,949",0
SCH - Mannschaft,47,38,"","205,867",0
XOLIDAYBOY - Пожары,86,96,"","205,839","2,408"
PNL - Jusqu'au dernier gramme,13,142,"","205,807",0
Felix Jaehn - Cool,62,71,"","205,807",0
Luke Combs - Fast Car,1,194,"","205,732",255
Were-vana - Casanova,5,179,"","205,673",0
Becky Hill & Weiss - I Could Get Used to This,10,166,"","205,590",0
10AGE - Зоопарк,47,86,"","205,529",0
Tiakola - M3lo,52,44,"","205,486",0
J Balvin - Amarillo,40,56,"","205,380",0
Zola - COEUR DE ICE,52,24,"","205,365",0
Eminem - Darkness,22,9,"","205,349",0
Boef - Habiba,51,140,"","205,227",0
Rhove - Cancelo,44,120,"","205,183",0
Marco Mengoni - No Stress,69,157,"","205,076",0
"Bizarrap & Tiago pzk - Tiago PZK: Bzrp Music Sessions, Vol. 48",--,248,"","205,038",0
Foster the People - Pumped Up Kicks,--,518,"","204,995",0
Eno - Blackberry Sky,54,49,"","204,915",0
Starley - Call On Me,55,76,"","204,897",0
Antoon - Hallo,--,260,"","204,892",0
Егор Крид - ЗДРАВСТВУЙТЕ,56,116,"","204,726",0
Naps - Vamos,76,44,"","204,716",0
Tha Supreme - M8nstar,13,159,"","204,707",0
Salmo - SPARARE ALLA LUNA,47,117,"","204,670",0
Landy - Muerte,33,90,"","204,554",0
Alfa - Vai,82,89,"","204,540",654
Sadek - Madre mia,63,98,"","204,527",0
"La Pantera, Quevedo & Juseph - Cayó La Noche",--,256,"","204,505",0
Caparezza - Ti Fa Stare Bene,63,156,"","204,453",0
DOROFEEVA - gorit,40,143,"","204,173",0
Louane - Secret,29,138,"","204,129",0
Azet & Zuna - Fragen,46,38,"","203,980",0
KAROL G - BICHOTA,--,229,"","203,950",0
Gzuz - Donuts,43,36,"","203,764",0
Capital Bra - Bye Bye,43,32,"","203,696",0
"Juan Magan, Belinda & Manuel Turizo - Déjate Llevar",--,263,"","203,639",0
Jakomo & A.V.G - Платина,82,80,"","203,364",0
Imagine Dragons - Birds,1,195,"","203,223",0
Lil Dicky - Earth,45,35,"","203,191",0
Nina Chuba - Glatteis,59,78,"","203,026",0
"Calvin Harris, The Weeknd - Over Now",42,24,"","202,906",0
Ed Sheeran - First Times,24,8,"","202,864",0
Bella Poarch - Build a Bitch,56,40,"","202,758",0
Chris Holsten - Smilet i ditt eget speil,--,568,"","202,739",51
Wincent Weiss - Wer wenn nicht wir,17,151,"","202,561",0
"Rauw Alejandro, Lyanno & Brray - LOKERA",--,257,"","202,543",0
Aitana - Vas A Quedarte,--,254,"","202,535",0
Bonez MC - NIEMALS UNTER 1000,56,42,"","202,493",0
Justin Bieber - As I Am,47,10,"","202,399",0
Capital Bra & Samra - Berlin lebt wie nie zuvor,37,28,"","202,316",0
Glockenbach - Redlight,24,135,"","202,160",0
Emma - APNEA,83,77,"","202,152",338
Emis Killa & Sfera Ebbasta - ON FIRE,16,97,"","202,140",0
Dua Lipa - Be the One,--,307,"","202,106",200
xxxmanera - Скажи мне кто ты,64,101,"","202,034",0
J-AX & Fedez - Sconosciuti da una vita,70,101,"","202,026",0
Harry Styles - Daydreaming,35,12,"","201,819",0
Егор Крид & MOLLY - Если ты меня не любишь,49,145,"","201,785",0
BoyWithUke - Toxic,34,68,"","201,741",0
Ghost - Mary on a Cross,45,36,"","201,717",0
ANNA ASTI - Космически,56,59,"","201,658",0
Ufuk Beydemir - Ay Tenli Kadın,--,516,"","201,610",0
Taylor Swift - loml,36,15,"","201,554",884
