Artist and Title,Days,Pk,(x?),Total,Today
Chuck Berry - Run Rudolph Run,66,16,"","258,181",0
Bryson Tiller - Whatever She Wants,111,34,"","258,151","1,109"
King Gnu - Prayer X,--,236,"","258,133",0
Ваня Дмитриенко - Венера-Юпитер,79,130,"","258,061",0
Alonzo - La Seleçao,85,123,"","257,999",0
Alan Walker - Alone,21,151,"","257,670",0
Official鬍子男dism - I Love...,116,149,"","257,618",0
阿冗 - 你的答案,--,518,"","257,577",0
Creepy Nuts - のびしろ,--,286,"","257,532",241
Shakira & Ozuna - Monotonía,114,46,"","257,234",0
周杰伦 - Mojito,--,616,"","257,176",0
Mabel - Boyfriend,92,55,"","257,018",0
Lazza - USCITO DI GALERA,--,248,"","256,929",0
J Hus - Who Told You,77,13,"","256,835",0
Camilo & El Alfa - BEBÉ,103,107,"","256,831",0
Post Malone - On the Road,49,18,"","256,650",0
Ultimo - Pianeti,--,356,"","256,635",0
"Justin Quiles, Chimbala & Zion & Lennox - Loco",72,107,"","256,517",0
Koba LaD & Naps - Doudou,60,169,"","256,421",0
Post Malone - Go Flex,60,134,"","256,404",0
Juicy Luicy - Lantas,--,618,"","256,344",284
Sam Smith - Pray,61,23,"","256,218",0
"JILLZAY - Бар ""2 лесбухи""",--,527,"","256,162",0
Tayc - Le temps,62,94,"","256,157",0
Jack Harlow - Tyler Herro,85,56,"","255,979",0
Tiakola - Atasanté,42,85,"","255,964",0
"Ozuna, Daddy Yankee & J Balvin - Baila Baila Baila",79,93,"","255,786",0
"Lil Baby, Lil Durk & Travis Scott - Hats Off",75,22,"","255,701",0
Dadju & Tayc - I love you,145,78,"","255,624",591
Gambi - Popopop,103,102,"","255,512",0
SLAVA MARLOW - Снова я напиваюсь,107,115,"","255,401",0
Raf Camora - Primo,68,104,"","255,382",0
Vegedream - Elle est bonne sa mère,92,156,"","255,329",0
EXO - Tempo,77,29,"","255,083",0
陳奕迅 - 富士山下,--,724,"","255,012",0
Taylor Swift - I Forgot That You Existed,35,10,"","255,002",0
告五人 - 好不容易,--,501,"","254,990",249
"Young Stoner Life, Young Thug & Gunna - Solid",54,13,"","254,932",0
PNL - Au DD,54,87,"","254,751",0
"Joel Corry, David Guetta & Bryson Tiller - What Would You Do",81,18,"","254,726",0
Gunna - DOLLAZ ON MY HEAD,52,34,"","254,687",0
Lil Tjay - F.N,54,87,"","254,585",0
Адлер Коцба & Timran - Запах моей женщины,33,159,"","254,556",0
Felix Jaehn - No Therapy,81,111,"","254,522",0
"M.O, Lotto Boyzz & Mr Eazi - Bad Vibe",76,128,"","254,508",0
Dua Lipa - Illusion,54,9,"","254,468","2,846"
Taylor Swift - Now That We Don't Talk,40,7,"","254,357",0
fellow fellow - Halley's Comet,--,209,"","254,353",806
Arijit Singh - Tera Yaar Hoon Main,--,510,"","254,256",213
Rhove - Shakerando,8,178,"","254,108",0
Dave - No Words,98,123,"","254,108",0
Lil Wayne - Mona Lisa,55,10,"","254,041",0
IVE - Kitsch,74,34,"","253,913",0
KeBlack - LAISSE MOI,81,93,"","253,548",129
"Abraham Mateo, Farruko & Christian Daniel - Loco Enamorado",49,174,"","253,395",0
Jonas Brothers - Like It's Christmas,85,19,"","253,387",0
Flume - Rushing Back,--,217,"","253,305",0
Junior H - Y LLORO,48,124,"","253,239",998
Kendrick Lamar - euphoria,35,4,"","253,162","2,859"
G.E.M. 鄧紫棋 - 來自天堂的魔鬼,--,312,"","253,159",0
"Shablo, Geolier & Sfera Ebbasta - M' manc",--,238,"","253,043",0
Alle Farben & ILIRA - Fading,83,158,"","252,851",0
Finesse - Gelosa,--,252,"","252,796",62
Tainy & J Balvin - Agua,82,76,"","252,611",0
瘦子E.SO - CHANGE,--,539,"","252,577",0
陳奕迅 - 歲月如歌,--,769,"","252,309",213
ELMAN & JONY - Балкон,60,153,"","252,250",0
陳卓賢 - 留一天與你喘息,--,590,"","252,104",176
LANY - Super Far,--,328,"","251,934",0
Michael Marcagi - Scared To Start,133,54,"","251,888","1,440"
J Balvin - Ambiente,50,118,"","251,749",45
Fujii Kaze - Shinunoga E-Wa,116,76,"","251,685",58
DJ Khaled - Wish Wish,43,9,"","251,665",0
Adele - Can I Get It,38,6,"","251,636",0
Capo Plaza - Tesla,--,236,"","251,457",167
Maroon 5 - Sugar,--,338,"","251,437",7
マルーン5 - What Lovers Do,91,155,"","251,188",0
周杰伦 & 五月天 阿信 - 说好不哭,--,537,"","251,072",155
Backstreet Boys - I Want It That Way,--,447,"","250,943",0
Ozuna - Tu Foto,92,122,"","250,845",0
周杰倫 - 說好的幸福呢,--,668,"","250,547",107
Junior H - El Hijo Mayor,--,377,"","250,361",395
태연 - Weekend,--,265,"","250,340",0
Cheat Codes & Little Mix - Only You,97,64,"","250,315",0
imase - NIGHT DANCER,34,94,"","250,307",177
King Gnu - どろん,34,169,"","250,296",0
Post Malone - White Iverson,58,127,"","250,291",0
Ñengo Flow & Bad Bunny - Gato de Noche,67,51,"","250,237",0
Juice WRLD & The Weeknd - Smile,53,17,"","250,202",0
周杰倫 - 晴天,--,747,"","250,154",154
Charlie Puth - That's Hilarious,8,88,"","249,991",0
Måneskin - Torna a casa,1,193,"","249,963",0
朴树 - 平凡之路,--,592,"","249,956",0
SHISHAMO - 明日も,7,175,"","249,745",0
"Anne-Marie, KSI & Digital Farm Animals - Don't Play",100,71,"","249,638",0
Guf & Murovei - Ураган,--,533,"","249,612",0
레드벨벳 - 빨간 맛 Red Flavor,--,227,"","249,588",0
周杰倫 - 不該,--,589,"","249,513",39
Maître Gims & Maluma - Hola Señorita,73,107,"","249,511",0
Dear Jane - 到底發生過什麼事,--,424,"","249,421",296
HENSY - Поболело и прошло,74,139,"","249,272",0
Joji - Die For You,102,39,"","249,271",0
Naps - 6.3,82,117,"","249,203",0
YOASOBI - もう少しだけ,39,114,"","249,119",0
Drake - Can't Take a Joke,39,15,"","249,094",0
Tani Yuuki - もう一度,81,128,"","248,966",0
Ava Max - Who's Laughing Now,99,87,"","248,872",0
"G-DRAGON - 무제 無題 Untitled, 2014",82,131,"","248,802",0
Mau y Ricky & Camilo - La Boca,22,174,"","248,792",0
Marshmello & Manuel Turizo - El Merengue,--,245,"","248,722",78
Taylor Swift - Miss Americana & The Heartbreak Prince,29,13,"","248,678",0
Miyagi & Эндшпиль - Люби меня,--,725,"","248,484",82
아이유 - strawberry moon,--,248,"","248,473",0
Newery - กลิ่นดอกไม้,--,254,"","248,369",0
"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate & Ulf Leo Sommer - Mädchen auf dem Pferd",94,122,"","248,317",83
F.HERO - เสือสิ้นลาย,--,292,"","248,295",0
Ninho - Fendi,8,156,"","248,281",0
Shubh - We Rollin,--,660,"","248,242",138
Mark Ambor - Belong Together,72,29,"","248,131","4,201"
"John Lennon, The Harlem Community Choir, The Plastic Ono Band & Yoko Ono - Happy Xmas",66,5,"","248,123",0
Toosii - Favorite Song,107,97,"","248,013",0
MACAN - Без названия,--,202,"","247,897",0
"AVA, ANNA & Capo Plaza - VETRI NERI",--,218,"","247,571",340
"ScHoolboy Q, 2 Chainz, Saudi - X",49,22,"","247,569",0
Leslie Grace & Noriel - Duro y Suave,--,225,"","247,476",0
動力火車 - 我很好騙,--,602,"","247,451",0
KÖFN - Bi' Tek Ben Anlarım,--,447,"","247,342",74
Gabby Barrett - I Hope,--,284,"","247,239",0
Miguel - Sky Walker,47,132,"","247,155",0
Migos - Slippery,83,119,"","247,028",0
"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home",94,65,"","246,822",0
salem ilese - Mad at Disney,85,56,"","246,750",0
NONT TANONT - รักแรก,--,232,"","246,641",360
Em Beihold - Numb Little Bug,101,45,"","246,601",0
Lil Nas X - HOLIDAY,75,41,"","246,583",0
ACTART - นอกจากชื่อฉัน,--,295,"","246,548",0
Niska - Salé,69,122,"","246,468",45
Macklemore - Good Old Days,71,43,"","246,385",0
Gunna - P power,99,30,"","246,294",0
Pentatonix - Hallelujah,57,22,"","246,285",0
YEW - จะมอบความรัก,--,473,"","246,217",333
周杰伦 - 我落泪 . 情绪零碎,--,666,"","245,955",296
Mora & Jhayco - MEMORIAS,--,247,"","245,923",121
方皓玟 - 你是你本身的傳奇,--,702,"","245,716",28
JACKBOYS & Travis Scott - OUT WEST,76,78,"","245,694",0
YNW Melly - Mixed Personalities,98,89,"","245,666",0
CIVO - Weg von mir,85,91,"","245,622",0
Zach Bryan - Oklahoma Smokeshow,7,185,"","245,610","1,098"
Монеточка - Каждый раз,--,236,"","245,353",0
"Travis Scott, Bad Bunny & The Weeknd - K-POP",50,3,(x2),"245,345",0
周興哲 - 以後別做朋友,--,751,"","245,344",0
Ezhel - İmkansızım,--,520,"","245,272",0
Nathan Dawe - Flowers,77,133,"","245,151",0
Mark Forster - Übermorgen,6,186,"","245,101",0
Shakira & Anuel AA - Me Gusta,73,66,"","245,070",0
Navos - Believe Me,91,99,"","245,066",0
Werenoi - Ciao,70,109,"","245,033",0
林俊杰 - 修炼爱情,--,1297,"","244,963",94
乃木坂46 - シンクロニシティ,30,177,"","244,926",0
Rita Ora - Girls,55,24,"","244,877",0
"Rkomi, Sfera Ebbasta & Junior K - NUOVO RANGE",--,255,"","244,801",0
DJ Khaled - STAYING ALIVE,55,8,"","244,697",0
Banda Sinaloense MS de Sergio Lizarraga - El Color de Tus Ojos,--,408,"","244,597",0
Mimi Webb - Good Without,110,89,"","244,550",0
Naps - Best life,33,137,"","244,532",0
AYLIVA - Weißes Haus,107,68,"","244,164",0
Nissy(西島隆弘) - トリコ,49,157,"","244,144",0
Official髭男dism - TATTOO,73,154,"","244,128",259
Maes - Madrina,15,148,"","244,095",45
Rocco Hunt & Ana Mena - A un passo dalla luna,--,206,"","243,952",0
Liaze - PARADISE,98,83,"","243,928",0
BLACKPINK - Typa Girl,74,17,"","243,764",0
AJ Tracey - Dinner Guest,84,108,"","243,733",0
Rocco Hunt - Ti volevo dedicare,--,265,"","243,695",0
Florence + The Machine - Dog Days Are Over,15,134,"","243,605",181
Geolier - X CASO,--,208,"","243,558",147
JONY - Ты беспощадна,56,131,"","243,245",0
Safeplanet - ข้างกาย,--,298,"","243,120",51
Oliver Anthony Music - Rich Men North of Richmond,73,23,"","243,069",0
WanYai - ลืมไป,--,300,"","243,039",0
Travis Scott - THANK GOD,35,2,(x1),"243,029",0
マルーン5 - Sugar,--,283,"","242,970",0
Aya Nakamura - La dot,61,125,"","242,964",0
Sam Smith & Demi Lovato - I'm Ready,44,17,"","242,929",0
RAF Camora & Luciano - 2CB,56,85,"","242,885",0
Rauw Alejandro & Baby Rasta - PUNTO 40,104,89,"","242,843",0
Daniel Caesar - Get You,2,178,"","242,802",29
MC 張天賦 - 小心地滑,--,520,"","242,775",201
鄧紫棋 - 倒數,--,243,"","242,487",0
Jul - La faille,29,161,"","242,416",309
Aitch & AJ Tracey - Rain,108,97,"","242,331",0
George Ezra - Hold My Girl,40,132,"","242,292",0
Niall Horan - Too Much to Ask,73,26,"","242,256",0
Dave & Tiakola - Meridian,97,69,"","242,160",0
레드벨벳 - Psycho,--,246,"","242,147",0
Maes - Fetty Wap,99,106,"","242,036",0
Ninho - Vérité,92,97,"","242,024",0
Yungen - Bestie,108,136,"","241,971",0
Kian - Waiting,21,116,"","241,959",0
Burna Boy - Ye,--,766,"","241,914",24
Bad Bunny - Soy Peor,45,146,"","241,867",0
ART - Belgisches Viertel,72,121,"","241,799",0
Sebastián Yatra - No Hay Nadie Más,6,196,"","241,769",0
Billie Eilish - ilomilo,43,19,"","241,758",0
アヴィーチー - Waiting For Love,6,170,"","241,593",0
Lizzy McAlpine - ceilings,75,28,"","241,476",0
"Sigala, Ella Eyre & Meghan Trainor - Just Got Paid",81,71,"","241,378",0
"Maluma, Rauw Alejandro & Beéle - Aloha",93,89,"","241,325",0
Джарахов & Markul - Я в моменте,83,120,"","241,300",0
Marília Mendonça - Leão,--,449,"","241,242",359
"Tanishk Bagchi, Yasser Desai & Asees Kaur - Makhna",--,546,"","241,230",0
"Kendrick Lamar, Blxst & Amanda Reifer - Die Hard",35,4,"","241,174",0
AP Dhillon & Shinda Kahlon - Dil Nu,5,173,"","241,129",190
Giulia Be - Menina Solta,--,476,"","241,097",0
MARUV & Boosin - Drunk Groove,4,187,"","241,065",0
Megan Thee Stallion - Hot Girl Summer,56,30,"","241,057",0
Дима Билан - Держи,--,272,"","240,927",0
M-22 - First Time,83,122,"","240,781",0
Major Lazer - Que Calor,73,116,"","240,669",0
"Kevin Roldán, Bryant Myers & Lyanno - Hasta Abajo",47,152,"","240,300",0
Ariana Grande - bad idea,33,8,"","240,212",0
"Drillionaire, Lazza & BLANCO - BON TON",--,215,"","240,199",272
Fleetwood Mac - The Chain,2,128,"","240,158",268
Три дня дождя - Отпускай,--,327,"","240,103",173
Lil Durk - What Happened To Virgil,54,37,"","240,102",0
King Gnu - Slumberland,--,238,"","240,080",0
A.V.G - Я плачу,78,135,"","239,864",234
Marco Mengoni - Due Vite,49,78,"","239,796",42
Coez - È sempre bello,--,248,"","239,749",0
Feid - SI TÚ SUPIERAS,--,252,"","239,561",165
Cian Ducrot - I'll Be Waiting,90,48,"","239,550",0
5UTRA - Давай сбежим,40,158,"","239,417",603
Dadju - Compliqué,14,122,"","239,344",0
ITZY - LOCO,65,31,"","239,232",0
Young Thug - Relationship,57,86,"","239,214",0
Shae Gill & Ali Sethi - Pasoori,--,413,"","239,173",0
オレンジスパイニクラブ - キンモクセイ,14,186,"","239,132",0
IU - Blueming,28,72,"","239,054",0
あいみょん - ハート,57,169,"","238,701",0
Avril Lavigne - Head Above Water,66,65,"","238,688",0
Geolier - COME VUOI,--,248,"","238,510",62
Stromae - Santé,65,57,"","238,184",0
Little Mix & CNCO - Reggaetón Lento,81,65,"","238,184",0
Zedd & Kehlani - Good Thing,56,65,"","238,167",0
呂爵安 - 小諧星,--,522,"","238,042",46
Natanael Cano - Mi Bello Ángel,--,257,"","237,851",603
Aitch & Ashanti - Baby,98,63,"","237,794",0
林俊杰 - 黑夜问白天,--,553,"","237,620",284
Creepy Nuts - Bling-Bang-Bang-Born,141,72,"","237,583","1,471"
Akhil Sachdeva & Tulsi Kumar - Tera Ban Jaunga,--,574,"","237,548",31
Pascal Letoublon - Friendships,37,164,"","237,508",0
Sleepy Hallow - 2055,84,43,"","237,485",0
Felix Jaehn & VIZE - Close Your Eyes,12,181,"","237,465",0
Capital Bra - Benzema,77,98,"","237,335",0
Sean Paul & J Balvin - Contra La Pared,101,89,"","237,291",0
GUNGUN - วาฬเกยตื้น,--,238,"","237,249",0
乃木坂46 - 帰り道は遠回りしたくなる,53,172,"","237,198",0
邓紫棋 - 多远都要在一起,--,482,"","237,093",533
Zé Neto & Cristiano - Estado Decadente,--,589,"","237,067",249
Eminem - Greatest,30,5,"","236,880",0
Nina Chuba - Mangos mit Chili,63,118,"","236,842",65
Miley Cyrus - Angels Like You,13,32,"","236,654",6
林家謙 - 神奇的糊塗魔藥,--,577,"","236,460",42
Harry Styles - Grapejuice,36,4,"","236,224",0
Pop Smoke - Gangstas,46,12,"","236,017",0
Meek Mill - Sharing Locations,63,45,"","235,958",0
Zivert - ЯТЛ,18,172,"","235,853",0
C. Tangana - Demasiadas Mujeres,43,105,"","235,835",0
Khalid - My Bad,62,29,"","235,755",0
莫文蔚 - 慢慢喜歡你,--,404,"","235,707",0
MC 張天賦 - 老派約會之必要,--,438,"","235,547",352
Shawn Mendes & Zedd - Lost in Japan,67,81,"","235,418",0
A Boogie wit da Hoodie - Startender,66,63,"","235,337",0
Keith Urban & P!nk - One Too Many,29,113,"","235,225",0
benny blanco & Calvin Harris - I Found You,65,21,"","235,200",0
Ultimo - Cascare nei tuoi occhi,--,271,"","235,198",0
"Arijit Singh, Shilpa Rao & Vishal-Shekhar - Ghungroo",--,506,"","235,072",0
Wes Nelson & Hardy Caprio - See Nobody,99,95,"","235,032",0
twenty one pilots - Stressed Out,--,234,"","234,919",0
Nicki Minaj - FTCU,60,17,"","234,914",0
Gemitaiz - Davide,--,250,"","234,881",41
Koba laD - RR 9.1,32,155,"","234,841",0
YK Osiris - Worth It,80,91,"","234,831",0
Big Baby Tape & kizaru - Bandana,53,120,"","234,825",0
Logic - Homicide,39,13,"","234,696",0
Christian Nodal - Se Me Olvidó,--,248,"","234,585",0
Red Velvet - Feel My Rhythm,84,33,"","234,375",0
4EVE - วัดปะหล่ะ,--,276,"","234,168",48
Jorge & Mateus - Tijolão,--,565,"","233,989",0
Cat Burns - Go,100,85,"","233,804",0
Christian Nodal - Aquí Abajo,--,268,"","233,780",0
Alan Walker & Sophia Somajo - Diamond Heart,51,74,"","233,758",0
Lil Baby - California Breeze,39,10,"","233,626",0
Polycat - เวลาเธอยิ้ม,--,482,"","233,528",113
The Weeknd - Wasted Times,38,9,"","233,516",0
Luis Miguel - La Incondicional,--,347,"","233,515",0
JACKBOYS & Sheck Wes - GANG GANG,48,9,"","233,345",0
Sigala & James Arthur - Lasting Lover,79,80,"","233,140",0
Ultimo - I tuoi particolari,--,209,"","233,088",0
Akhil & Dhvani Bhanushali - Duniyaa,--,561,"","233,068",0
Taylor Swift - I Can See You,49,3,(x2),"232,801",0
Taylor Swift - Labyrinth,40,12,"","232,665",0
Drake & 21 Savage - Pussy & Millions,35,10,"","232,506",0
R3HAB & A Touch of Class - All Around the World,35,132,"","232,446",0
Lenin Ramírez - Yo Ya No Vuelvo Contigo,--,393,"","232,406",0
Bailey Zimmerman - Fall In Love,7,174,"","232,304",0
ANIKV - Меня не будет,3,188,"","232,165",0
Bad Bunny - Agosto,65,77,"","232,129",0
로이킴 - 그때 헤어지면 돼,--,253,"","231,983",0
"Lost Frequencies, Elley Duhé & X Ambassadors - Back To You",98,104,"","231,877",0
JONY - Love Your Voice,--,275,"","231,806",0
Ariana Grande & Doja Cat - motive,35,5,"","231,743",0
Benson Boone - GHOST TOWN,64,53,"","231,574",0
Kygo & Ellie Goulding - First Time,57,45,"","231,214",0
Maluma & The Weeknd - Hawái,42,19,"","231,087",0
George Ezra - Anyone For You,108,78,"","231,033",0
周杰倫 - 聽見下雨的聲音,--,679,"","230,981",352
SiraOne & BHZ - Powerade,138,91,"","230,884",0
Sidhu Moose Wala - Levels,42,121,"","230,867",131
Miyagi & Andy Panda - Yamakasi,4,192,"","230,834",0
Official髭男dism - ビンテージ,--,201,"","230,819",0
J. Cole & Lil Baby - p r i d e . i s . t h e . d e v i l,41,13,"","230,785",0
5 Seconds of Summer - Teeth,64,34,"","230,665",0
Bad Bunny & Jhayco - Tarot,73,96,"","230,648",61
五月天 - 后来的我们,--,615,"","230,608",0
Damso - Feu de bois,69,110,"","230,362",0
F.HERO - จำเลยรัก,--,269,"","230,215",0
RSAC - NBA,24,169,"","230,199",0
The Beach Boys - Little Saint Nick,57,19,"","230,123",0
Artik & Asti - Истеричка,62,130,"","230,075",0
"Calvin Harris, The Weeknd - Over Now",45,16,"","229,840",0
Cream Soda - Никаких больше вечеринок,--,321,"","229,783",39
NCT DREAM - Hello Future,74,54,"","229,754",0
Sido - Mit Dir,85,96,"","229,662",0
Oliver Tree - Life Goes On,64,29,"","229,656",0
"Nat ""King"" Cole - The Christmas Song",58,11,"","229,597",0
Sebastian Yatra - No Hay Nadie Más,80,159,"","229,436",0
Eminem - Not Alike,35,13,"","229,382",0
Charli XCX - Boys,53,37,"","229,226",0
Dennis Lloyd - Alien,60,127,"","229,082",0
Harry Styles - Cinema,36,9,"","228,803",0
Ingratax - París,67,108,"","228,690",0
Rauf & Faik & NILETTO - Если тебе будет грустно,57,146,"","228,687",0
陳零九 - 天黑請閉眼,--,713,"","228,530",0
Migos - Narcos,48,19,"","228,454",0
"Gabry Ponte, LUM!X & Prezioso - Thunder",81,122,"","228,448",0
DISH// - 猫 ~THE FIRST TAKE ver.~,--,204,"","228,443",0
陳奕迅 - 讓我留在你身邊,--,498,"","228,405",0
Allj & Feduk - Розовое вино,--,418,"","228,318",0
Moya Mishel - Зима в сердце,127,120,"","228,282",0
태연 - INVU,--,248,"","228,188",0
Future & Juice WRLD - Fine China,46,47,"","228,083",0
Natanael Cano - Pacas De Billetes,--,373,"","227,945",507
Taylor Swift - The Alchemy,47,15,"","227,793","1,584"
Ariana Grande - the boy is mine,36,5,"","227,784",158
Brent Faiyaz - ALL MINE,26,39,"","227,776",0
Taylor Swift - Mastermind,41,13,"","227,756",0
BLANCO - Paraocchi,--,238,"","227,743",0
Drake - You Broke My Heart,92,13,"","227,730",0
欅坂46 - 風に吹かれても,75,149,"","227,694",0
Moneybagg Yo - Wockesha,112,82,"","227,553",0
JONY & HammAli & Navai - Без тебя я не я,5,188,"","227,406",0
Heuss L'enfoiré - Moulaga,67,124,"","227,033",0
Post Malone - I Had Some Help,26,10,"","226,958","8,552"
Drake - Love All,63,20,"","226,839",0
"01099, Paul & Ski Aggu - Anders",6,172,"","226,823",144
Young Thug - Bad Bad Bad,49,34,"","226,815",0
Gazzelle - Destri,--,252,"","226,798",55
Migos - Notice Me,62,25,"","226,746",0
"Pritam, Tochi Raina & Rekha Bhardwaj - Kabira",--,933,"","226,669",239
Supper Moment - 無盡,--,594,"","226,527",0
"Rochy RD, Myke Towers & NICKI NICOLE - Ella No Es Tuya",83,78,"","226,513",0
thasup - sr,--,202,"","226,482",0
ITZY - In the morning,72,41,"","226,405",0
Sangiovanni - malibù,36,170,"","226,290",0
Maluma & J Balvin - Qué Pena,72,54,"","226,259",0
Michael Bublé - Jingle Bells,53,17,"","226,170",0
Akmal' - Из-за тебя,40,152,"","225,989",65
Arcángel - Pa' Que La Pases Bien,--,396,"","225,894",632
Bruno Mars - Locked Out of Heaven,--,539,"","225,850",128
레드벨벳 - Feel My Rhythm,--,251,"","225,805",0
周杰伦 - 手写的从前,--,1096,"","225,790",124
Chase & Status & Bou - Baddadan,75,109,"","225,703",147
Елена Темникова - Не модные,--,250,"","225,701",0
Mac Miller - Good News,39,21,"","225,482",0
Morgan Wallen - Ain’t That Some,71,39,"","225,383",0
RIN - Dior 2001,49,107,"","225,271",0
Rauw Alejandro - Algo Mágico,3,190,"","225,262",0
Manuel Turizo & Anuel AA - Te Quemaste,81,105,"","225,234",0
Nelly Furtado - Promiscuous,2,168,"","225,185",0
Kygo & Tina Turner - What's Love Got to Do with It,75,65,"","225,185",0
Leto - Macaroni,35,104,"","225,006",53
Muni Long - Made For Me,79,29,"","225,005",82
"Wiley, Stefflon Don & Sean Paul - Boasty",63,117,"","224,763",0
Michael Bublé - All I Want For Christmas Is You,46,27,"","224,706",0
Peso Pluma & Anitta - BELLAKEO,78,42,"","224,694",190
Bonez MC & Raf Camora - Ohne mein Team,--,408,"","224,647",0
Capital Bra - Prinzessa,81,92,"","224,421",0
Blxst & Tyga - Chosen,68,51,"","224,301",0
Summer Walker & SZA - No Love,53,11,"","224,132",0
10AGE - Нету интереса,49,141,"","223,959",0
G.E.M. 鄧紫棋 - 句號,--,265,"","223,581",0
KAROL G - SEJODIOTO,27,95,"","223,567",123
백아 - 첫사랑,--,249,"","223,551",0
Empire of the Sun - Walking on a Dream,1,190,"","223,523",38
Major Lazer - Particula,61,143,"","223,332",0
Lil Uzi Vert - Futsal Shuffle 2020,63,25,"","223,220",0
Rkomi - PARTIRE DA TE,--,260,"","223,210",0
The Prince Karma - Later Bitches,1,198,"","223,197",0
Halsey - Nightmare,43,18,"","223,147",0
BTS - Film out,44,49,"","223,064",0
Guy Sebastian - Choir,--,341,"","223,019",0
Aitch - Taste,76,118,"","222,942",0
Basta & Zivert - неболей,--,487,"","222,790",206
Ava Max - EveryTime I Cry,61,121,"","222,726",0
백예린 - 그건 아마 우리의 잘못은 아닐 거야,--,249,"","222,696",0
Only Monday - ได้แต่นึกถึง,--,299,"","222,317",74
Korol I Shut - Кукла колдуна,--,295,"","222,279",0
Young T & Bugsey - Strike a Pose,--,206,"","222,265",0
Lipta - หมอกร้าย,--,278,"","222,224",0
Michael Jackson - Billie Jean,3,82,"","222,121",0
"David Guetta, MistaJam & John Newman - If You Really Love Me",83,74,"","222,087",0
P!nk - Never Gonna Not Dance Again,74,29,"","222,069",0
Kanye West - Jail,25,4,"","222,061",0
Myke Towers - Explícito,--,248,"","221,858",681
蔡依林 - 怪美的,--,245,"","221,840",0
"Alejo, Feid & Robi - Pantysito",49,76,"","221,790",0
清水 翔太 - Curtain Call,--,206,"","221,726",0
Rema - Charm,89,90,"","221,695",89
NLE Choppa - Walk Em Down,38,116,"","221,618",0
Damso - Ε. Signaler,2,197,"","221,480",0
Mark Ronson - Find U Again,84,45,"","221,439",0
AK Ausserkontrolle & Bonez MC - In meinem Benz,77,108,"","221,257",0
Maan & Goldband - Stiekem,--,315,"","221,141",50
Rihanna - Work,14,17,"","221,046",94
"Sky, Feid & Myke Towers - El Cielo",60,95,"","220,847",0
"Dimitri Vegas & Like Mike, David Guetta & Daddy Yankee - Instagram",81,111,"","220,721",0
"Mona Songz - Салют, Вера",53,142,"","220,663",0
Andmesh - Cinta Luar Biasa,--,498,"","220,622",0
21 Savage & Metro Boomin - Runnin,35,12,"","220,569",69
Rain Radio & DJ Craig Gorman - Talk About,70,103,"","220,520",0
Frank Sinatra - Let It Snow Let It Snow Let It Snow,67,33,"","220,500",0
Henrique & Juliano - Liberdade Provisória,--,533,"","220,498",0
Saucy Dog - あぁ、もう。,--,237,"","220,494",0
Pinguini Tattici Nucleari - Scrivile Scemo,--,362,"","220,255",0
Nardo Wick - Who Want Smoke,79,82,"","220,246",0
Anne-Marie x Aitch - PSYCHO,118,87,"","220,061",0
뉴진스 - Attention,--,213,"","220,028",0
LSD - Genius,40,38,"","219,993",0
周杰伦 - 听见下雨的声音,--,591,"","219,987",0
Tatsuya Kitani - Where Our Blue Is,124,85,"","219,982",0
Morvasu - Melbourne,--,267,"","219,837",0
Gazapizm - Heyecanı Yok,--,489,"","219,784",0
Willow - Wait a Minute,64,27,"","219,760",0
OG-ANIC - เป็นไรไหม,--,240,"","219,746",0
Ado - うっせぇわ,27,158,"","219,739",0
Anuel AA - Hipócrita,52,126,"","219,549",82
MORGENSHTERN & Элджей - Cadillac,--,251,"","219,540",0
Nadin Amizah - Bertaut,--,582,"","219,471",146
Maître Gims - La même,38,78,"","219,452",0
Ado - Usseewa,74,159,"","219,446",0
Tiakola - Mode AV,20,111,"","219,285",0
Jeff Satur - ลืมไปแล้วว่าลืมยังไง,--,221,"","219,283",239
Diane Guerrero & Stephanie Beatriz - What Else Can I Do,72,33,"","219,199",0
Gambi - Hé oh,64,128,"","219,182",0
Aya Nakamura - Baby,85,87,"","219,146",0
スピッツ - チェリー,--,386,"","219,116",106
"Ski Aggu, Joost & Otto Waalkes - Friesenjung",87,99,"","219,079",164
カーリー・レイ・ジェプセン - Cut to the Feeling,39,174,"","219,050",0
Hilltop Hoods - Exit Sign,--,372,"","219,046",0
Metro Boomin - Space Cadet,34,36,"","219,006",0
蔡依林 - 玫瑰少年,--,252,"","218,920",0
Basta - На заре,91,121,"","218,899",731
Daddy Yankee - Que Tire pa Lante,97,86,"","218,876",0
Simge - Aşkın Olayım,--,524,"","218,801",164
6ix9ine & Nicki Minaj - TROLLZ,33,9,"","218,792",0
백예린 - Bye Bye My Blue,--,588,"","218,770",226
Sfera Ebbasta - Cupido,5,190,"","218,653",161
Tracy Chapman - Fast Car,6,50,"","218,562",0
Lazza & Sfera Ebbasta - PIOVE,--,219,"","218,472",0
Fabio Asher - Rumah Singgah,--,406,"","218,469",50
Six60 - The Greatest,--,623,"","218,327",0
蕭敬騰 - 讓我為你唱情歌,--,529,"","218,275",0
Mrs. GREEN APPLE - 私は最強,7,176,"","218,245",288
Myke Towers - LA FALDA,110,101,"","218,140",981
Jack Harlow - Nail Tech,73,24,"","218,140",0
