Artist,Total,Today,1M,2M,3M,4M,5M
La Arrolladora Banda el Limón de René Camacho,"701,646",0,0,0,0,0,0
Lissie,"701,153",0,0,0,0,0,0
Marit Larsen,"701,093",0,0,0,0,0,0
Loreen,"700,242",138,0,0,0,0,0
Schiller,"700,227",0,0,0,0,0,0
Kryštof,"699,994",0,0,0,0,0,0
Sza,"699,637",0,0,0,0,0,0
Gang of Youths,"698,489",0,0,0,0,0,0
Maiara & Maraisa,"696,459",68,0,0,0,0,0
J Cole,"696,358",0,0,0,0,0,0
Los Secretos,"696,067",361,0,0,0,0,0
James,"695,953","1,497",0,0,0,0,0
Gin Wigmore,"693,148",0,0,0,0,0,0
Miel San Marcos,"693,125",157,0,0,0,0,0
Kelsea Ballerini,"692,665",0,0,0,0,0,0
Reinhard Mey,"692,366","1,001",0,0,0,0,0
RÜFÜS,"691,082",0,0,0,0,0,0
Laura Närhi,"689,739",62,0,0,0,0,0
Hayko Cepkin,"689,249",83,0,0,0,0,0
The Goo Goo Dolls,"687,845",82,0,0,0,0,0
Jhené Aiko,"687,593",0,0,0,0,0,0
Jonas Brothers,"686,483",0,0,0,0,0,0
Ms.OOJA,"686,450",292,0,0,0,0,0
Kaizers Orchestra,"685,207",0,0,0,0,0,0
Draco Rosa,"685,204",203,0,0,0,0,0
Sturgill Simpson,"684,959",0,0,0,0,0,0
Fito Páez,"684,388",188,0,0,0,0,0
Tash Sultana,"684,232",0,0,0,0,0,0
EXO-SC,"684,060",362,0,0,0,0,0
Yumi Matsutoya,"683,990",0,0,0,0,0,0
Yorushika,"683,530",368,0,0,0,0,0
Lianne La Havas,"683,469",0,0,0,0,0,0
Leonardo & Eduardo Costa,"682,610",184,0,0,0,0,0
DMX,"682,361",0,0,0,0,0,0
Solange,"682,251",0,0,0,0,0,0
Ivan Dorn,"681,984",51,0,0,0,0,0
My Hair Is Bad,"680,074",0,0,0,0,0,0
Juice WRLD,"677,057",0,0,0,0,0,0
Prince & The Revolution,"676,595",0,0,0,0,0,0
Lebo Sekgobela,"675,792",0,0,0,0,0,0
ポルノグラフィティ,"675,272",0,0,0,0,0,0
Damso,"674,946",0,0,0,0,0,0
Planetshakers,"673,850",0,0,0,0,0,0
"SIX, Toby Marlow & Lucy Moss","673,716",382,0,0,0,0,0
Aurea,"673,325",52,0,0,0,0,0
Colbie Caillat,"672,925",0,0,0,0,0,0
Paleface,"672,700",0,0,0,0,0,0
Thiaguinho,"670,970",60,0,0,0,0,0
Hande Yener,"670,035",88,0,0,0,0,0
Korol I Shut,"669,436",0,0,0,0,0,0
Francois van Coke,"669,320",0,0,0,0,0,0
EXILE,"669,247",125,0,0,0,0,0
Michel Teló,"669,112",0,0,0,0,0,0
Janelle Monáe,"668,933",0,0,0,0,0,0
Clean Bandit,"668,705",0,0,0,0,0,0
Mando Diao,"668,551",0,0,0,0,0,0
Boyz II Men,"667,828",0,0,0,0,0,0
Amy Wadge,"667,619",0,0,0,0,0,0
Tinie Tempah,"666,472",0,0,0,0,0,0
松任谷由実,"665,990",0,0,0,0,0,0
A-Mei Chang,"664,558",0,0,0,0,0,0
Café Tacvba,"663,248",0,0,0,0,0,0
La Arrolladora Banda el Limón de Rene Camacho,"661,255",0,0,0,0,0,0
Chris Rea,"660,985",464,0,0,0,0,0
GReeeeN,"660,846",0,0,0,0,0,0
Joey Yung,"660,646",158,0,0,0,0,0
Fiorella Mannoia,"659,865",159,0,0,0,0,0
Billy Talent,"659,246",0,0,0,0,0,0
September,"659,000",195,0,0,0,0,0
M. Pokora,"658,642",0,0,0,0,0,0
Benjamin Biolay,"658,308",0,0,0,0,0,0
Max Giesinger,"657,834",0,0,0,0,0,0
"Justin Hurwitz, Benj Pasek & Justin Paul","657,721",0,0,0,0,0,0
The Kooks,"656,214",0,0,0,0,0,0
The Wanted,"656,197",0,0,0,0,0,0
Happoradio,"655,949",56,0,0,0,0,0
Steps,"655,689",0,0,0,0,0,0
Malta,"655,145",228,0,0,0,0,0
Juliette Armanet,"653,715",0,0,0,0,0,0
Sitti,"653,315",149,0,0,0,0,0
Peck Palitchoke,"653,031",413,0,0,0,0,0
Plan B,"653,018",83,0,0,0,0,0
Lacrim,"652,862",0,0,0,0,0,0
(G)I-DLE,"652,398",0,0,0,0,0,0
The Amity Affliction,"652,192",107,0,0,0,0,0
Kinder Lieder,"651,050",0,0,0,0,0,0
Megadeth,"648,313",0,0,0,0,0,0
Kungs,"648,251",0,0,0,0,0,0
The Civil Wars,"648,196",0,0,0,0,0,0
Burna Boy,"647,102",149,0,0,0,0,0
All Time Low,"646,987",0,0,0,0,0,0
ENHYPEN,"646,295",434,0,0,0,0,0
Nikos Xilouris,"646,185",0,0,0,0,0,0
IU,"645,364",0,0,0,0,0,0
The Cars,"644,706",473,0,0,0,0,0
Schoolboy Q,"643,988",0,0,0,0,0,0
Sari Simorangkir,"643,558",247,0,0,0,0,0
Bibi und Tina,"642,349",0,0,0,0,0,0
I Prevail,"642,047",419,0,0,0,0,0
Miguel,"642,016",8,0,0,0,0,0
Erol Evgin,"641,961",0,0,0,0,0,0
Margarita La Diosa De La Cumbia,"641,838",405,0,0,0,0,0
François Pérusse,"641,704",234,0,0,0,0,0
Keith Jarrett,"641,667",0,0,0,0,0,0
Asaf Avidan,"641,565",0,0,0,0,0,0
Shapeshifter,"640,919",0,0,0,0,0,0
Petra Marklund,"640,582",219,0,0,0,0,0
André Hazes Jr.,"640,236",0,0,0,0,0,0
Slimane,"640,093",413,0,0,0,0,0
John Lennon,"639,659",0,0,0,0,0,0
Morat,"639,143",0,0,0,0,0,0
Fritz Kalkbrenner,"637,920",0,0,0,0,0,0
Takida,"637,487",0,0,0,0,0,0
David Gilmour,"637,172",9,0,0,0,0,0
Kevin Gates,"637,041",0,0,0,0,0,0
Zoe,"635,718",0,0,0,0,0,0
Miyuki Nakajima,"634,632",0,0,0,0,0,0
Cole Swindell,"634,392",0,0,0,0,0,0
Bastian Baker,"634,317",0,0,0,0,0,0
"Amaal Mallik, Ankit Tiwari & Meet Bros Anjjan","634,087",0,0,0,0,0,0
Dierks Bentley,"633,288",0,0,0,0,0,0
Wale,"632,818",52,0,0,0,0,0
LE SSERAFIM,"631,931",0,0,0,0,0,0
Wizkid,"631,721",134,0,0,0,0,0
Janis Joplin,"630,023",0,0,0,0,0,0
Bonez MC & Raf Camora,"629,647",0,0,0,0,0,0
Linda Ronstadt,"628,995",0,0,0,0,0,0
嵐,"628,383",0,0,0,0,0,0
Nina Simone,"628,209",0,0,0,0,0,0
Carlos Rivera,"627,492",0,0,0,0,0,0
DAT ADAM,"627,358",0,0,0,0,0,0
Dëppegéisser,"627,157",0,0,0,0,0,0
Murat Boz,"627,134",80,0,0,0,0,0
Izal,"626,854",101,0,0,0,0,0
Agapornis,"626,792",125,0,0,0,0,0
Eddy de Pretto,"626,689",0,0,0,0,0,0
Beirut,"626,153",0,0,0,0,0,0
Norm Ender,"625,944",0,0,0,0,0,0
The Wombats,"625,241",0,0,0,0,0,0
Звери,"624,025",0,0,0,0,0,0
宇多田ヒカル,"623,434",213,0,0,0,0,0
Sch,"623,167","1,540",0,0,0,0,0
Mary J. Blige,"623,139",0,0,0,0,0,0
Cody Johnson,"623,022",171,0,0,0,0,0
Howard Shore,"622,992",0,0,0,0,0,0
Ava Max,"622,988",0,0,0,0,0,0
Gloria Trevi,"622,854",0,0,0,0,0,0
Def Tech,"622,637",0,0,0,0,0,0
Göksel,"622,392",95,0,0,0,0,0
Kortez,"622,007",291,0,0,0,0,0
Kaspiyskiy Gruz,"621,537",0,0,0,0,0,0
Maverick City Music,"621,387",0,0,0,0,0,0
A-Lin,"621,363",268,0,0,0,0,0
Kiesza,"621,252",124,0,0,0,0,0
Nothing but Thieves,"619,505",0,0,0,0,0,0
Kid Rock,"618,134",0,0,0,0,0,0
Stamp,"616,436",0,0,0,0,0,0
Example,"615,306",0,0,0,0,0,0
MiyaGi & Эндшпиль,"614,596",0,0,0,0,0,0
HARDY,"612,516",97,0,0,0,0,0
Ana Gabriel,"611,622",368,0,0,0,0,0
Justice,"610,778",671,0,0,0,0,0
Kimbra,"609,788",104,0,0,0,0,0
Janet Jackson,"609,257",0,0,0,0,0,0
Antonis Remos & Marinela,"608,731",56,0,0,0,0,0
De Läb,"608,456",332,0,0,0,0,0
Balthazar,"607,512",310,0,0,0,0,0
Phoenix,"607,481",0,0,0,0,0,0
Bomba Estéreo,"607,090",210,0,0,0,0,0
Михаил Круг,"605,832",0,0,0,0,0,0
Judas Priest,"605,682",0,0,0,0,0,0
Yuridia,"605,625",0,0,0,0,0,0
Matthew Mole,"604,422",0,0,0,0,0,0
Nando Reis,"603,804",0,0,0,0,0,0
五月天,"603,788",0,0,0,0,0,0
クイーン,"603,323",0,0,0,0,0,0
Deftones,"603,296",79,0,0,0,0,0
J. Karjalainen,"602,293",59,0,0,0,0,0
UVERworld,"600,811",0,0,0,0,0,0
Claudio Capéo,"600,673",0,0,0,0,0,0
西野 カナ,"600,231",0,0,0,0,0,0
Anderson .Paak,"600,000",0,0,0,0,0,0
Søren Huss,"599,529",0,0,0,0,0,0
Maria Peszek,"598,668",0,0,0,0,0,0
Marcus & Martinus,"598,637",181,0,0,0,0,0
DAY6,"598,196",0,0,0,0,0,0
Nautilus Pompilius,"597,913",0,0,0,0,0,0
Ceza,"597,870",0,0,0,0,0,0
Gers Pardoel,"597,523",0,0,0,0,0,0
Festival Kuasa Allah Worship,"597,389",277,0,0,0,0,0
Pinguini Tattici Nucleari,"596,771",0,0,0,0,0,0
V,"596,644","1,017",0,0,0,0,0
Gwen Stefani,"593,636",0,0,0,0,0,0
Pino Daniele,"592,828",0,0,0,0,0,0
Band of Horses,"592,555",224,0,0,0,0,0
will.i.am,"592,254",0,0,0,0,0,0
BNK48,"591,659",152,0,0,0,0,0
Scooter,"591,381",0,0,0,0,0,0
IDLES,"590,899",174,0,0,0,0,0
Breaking Benjamin,"590,876",0,0,0,0,0,0
R. Kelly,"590,770",42,0,0,0,0,0
Bliss n Eso,"588,244",237,0,0,0,0,0
Neil Young & Crazy Horse,"588,128",0,0,0,0,0,0
Elka,"586,242",438,0,0,0,0,0
Steven Wilson,"586,201",0,0,0,0,0,0
Abel Pintos,"585,866",136,0,0,0,0,0
Daan,"585,496",513,0,0,0,0,0
The Shires,"585,198",0,0,0,0,0,0
椎名林檎,"584,717",131,0,0,0,0,0
Fallulah,"583,887",158,0,0,0,0,0
Samy Deluxe,"583,667",0,0,0,0,0,0
Georges Brassens,"583,185",0,0,0,0,0,0
LOBODA,"583,074",0,0,0,0,0,0
Paktofonika,"582,941",0,0,0,0,0,0
スピッツ,"582,568",127,0,0,0,0,0
Raf Camora,"581,692",0,0,0,0,0,0
"Idina Menzel, Kristin Chenoweth & Stephen Schwartz","581,547",122,0,0,0,0,0
Big Time Rush,"580,352",0,0,0,0,0,0
Hump Back,"580,204",0,0,0,0,0,0
CC Cowboys,"579,835",192,0,0,0,0,0
J-AX,"579,555",0,0,0,0,0,0
Jimin,"579,011",162,0,0,0,0,0
Maldita Nerea,"578,542",83,0,0,0,0,0
いきものがかり,"578,291",0,0,0,0,0,0
Vamp,"578,217",0,0,0,0,0,0
Ben l'Oncle Soul,"577,827",108,0,0,0,0,0
Maria Mena,"577,791",130,0,0,0,0,0
Toby Keith,"577,585",716,0,0,0,0,0
Brad Paisley,"576,323",0,0,0,0,0,0
Dave Matthews Band,"575,805",0,0,0,0,0,0
Sheena Ringo,"574,993","2,710",0,0,0,0,0
Nulbarich,"574,993",0,0,0,0,0,0
Heimweh,"574,979",0,0,0,0,0,0
Vários Intérpretes,"573,462",54,0,0,0,0,0
Portishead,"573,156",192,0,0,0,0,0
The Pretty Reckless,"572,892",0,0,0,0,0,0
Lindemann,"572,090",0,0,0,0,0,0
Needtobreathe,"571,251",0,0,0,0,0,0
Craig David,"571,060",0,0,0,0,0,0
aiko,"571,043",0,0,0,0,0,0
Taeyang,"570,944",19,0,0,0,0,0
Barasuara,"570,899",0,0,0,0,0,0
Max Herre,"570,896",0,0,0,0,0,0
Jamie xx,"570,846",0,0,0,0,0,0
Ke$ha,"570,665",0,0,0,0,0,0
De Dijk,"570,426",0,0,0,0,0,0
Miles Davis,"570,177",26,0,0,0,0,0
Dizzy Mizz Lizzy,"569,990",0,0,0,0,0,0
Maren Morris,"569,707",0,0,0,0,0,0
Up Dharma Down,"569,673",0,0,0,0,0,0
Jamie Woon,"569,151",0,0,0,0,0,0
Dire Straits & Mark Knopfler,"568,726",0,0,0,0,0,0
Frankie Valli & The Four Seasons,"568,084",0,0,0,0,0,0
Tiffany,"566,163",234,0,0,0,0,0
Thegiornalisti,"565,506",0,0,0,0,0,0
Renaud,"565,242",0,0,0,0,0,0
Midnight Oil,"564,670",0,0,0,0,0,0
Sjava,"564,154",0,0,0,0,0,0
Ata Demirer,"564,070",0,0,0,0,0,0
Klaus Badelt,"563,795",0,0,0,0,0,0
Lea Michele,"563,495",0,0,0,0,0,0
Tyga,"563,322",0,0,0,0,0,0
Suvi Teräsniska,"562,764",23,0,0,0,0,0
Darlene Zschech,"562,113",184,0,0,0,0,0
Ajay-Atul,"561,853",0,0,0,0,0,0
Hi-Standard,"561,524",0,0,0,0,0,0
Sufjan Stevens,"560,916",0,0,0,0,0,0
A Tribe Called Quest,"560,785",0,0,0,0,0,0
Bart Peeters,"559,586",0,0,0,0,0,0
Anne-Marie,"559,007",0,0,0,0,0,0
Bread,"557,903",98,0,0,0,0,0
Brooke Fraser,"557,863",188,0,0,0,0,0
The Smile,"557,396",0,0,0,0,0,0
Claudio Baglioni,"556,833",168,0,0,0,0,0
Live,"555,804",0,0,0,0,0,0
Missy Higgins,"555,388",0,0,0,0,0,0
Matute,"555,190",114,0,0,0,0,0
Francisco Céspedes,"554,951",322,0,0,0,0,0
Niels Destadsbader,"554,848",0,0,0,0,0,0
Naughty Boy,"553,923",0,0,0,0,0,0
The Stone Roses,"553,615",74,0,0,0,0,0
Jolin Tsai,"553,575",283,0,0,0,0,0
GLAY,"553,438",875,0,0,0,0,0
Karpe Diem,"551,774",0,0,0,0,0,0
Gökhan Türkmen,"550,193",0,0,0,0,0,0
Die drei !!!,"548,862",0,0,0,0,0,0
Victory Worship,"548,734",0,0,0,0,0,0
Christopher,"547,465",85,0,0,0,0,0
Nelly Furtado,"547,414",0,0,0,0,0,0
Grigoris Bithikotsis,"547,159",0,0,0,0,0,0
María Dolores Pradera,"545,954",0,0,0,0,0,0
Soundgarden,"545,693",0,0,0,0,0,0
Maite Kelly,"545,688",0,0,0,0,0,0
Dead Can Dance,"545,285",96,0,0,0,0,0
Wisin & Yandel,"545,058",0,0,0,0,0,0
Stone Sour,"543,782",0,0,0,0,0,0
Wolf Alice,"543,351",0,0,0,0,0,0
BOY,"542,430",0,0,0,0,0,0
Guy Sebastian,"542,393",103,0,0,0,0,0
Thomas Helmig,"542,280",295,0,0,0,0,0
ДДТ,"541,831",0,0,0,0,0,0
Pepe Aguilar,"541,728",0,0,0,0,0,0
Bullet for My Valentine,"540,822",0,0,0,0,0,0
Alain Clark,"540,571",533,0,0,0,0,0
James Vincent McMorrow,"540,439",0,0,0,0,0,0
Don Omar,"540,302",0,0,0,0,0,0
Uru,"540,012",0,0,0,0,0,0
Gianmarco,"539,867",0,0,0,0,0,0
Michael Giacchino,"539,803",0,0,0,0,0,0
"Lin-Manuel Miranda, Germaine Franco & Encanto - Cast","539,535",0,0,0,0,0,0
Matheus & Kauan,"539,000",0,0,0,0,0,0
Artur Andrus,"538,955",187,0,0,0,0,0
Ленинград,"538,705",0,0,0,0,0,0
AAA,"538,594",0,0,0,0,0,0
D.O.,"537,241",341,0,0,0,0,0
Adriano Celentano,"536,399",0,0,0,0,0,0
Erdem Kınay,"536,326",67,0,0,0,0,0
Halestorm,"536,087",0,0,0,0,0,0
Subsonica,"536,014",0,0,0,0,0,0
Thievery Corporation,"535,906",0,0,0,0,0,0
Kollegah & Farid Bang,"535,735",0,0,0,0,0,0
Negrita,"535,153",0,0,0,0,0,0
Ibrahim Maalouf,"534,801",0,0,0,0,0,0
三代目 J Soul Brothers from EXILE TRIBE,"534,795",0,0,0,0,0,0
Brantley Gilbert,"534,059",257,0,0,0,0,0
Youssoupha,"533,848",0,0,0,0,0,0
DREAMCATCHER,"533,244",0,0,0,0,0,0
Villagers,"532,997",167,0,0,0,0,0
Trivium,"532,043",0,0,0,0,0,0
Alex Clare,"531,586",0,0,0,0,0,0
Charlie Brown Jr.,"531,158",81,0,0,0,0,0
Danny Vera,"531,115",0,0,0,0,0,0
Jota Quest,"531,070",183,0,0,0,0,0
Oh Land,"530,454",0,0,0,0,0,0
aespa,"530,412","3,564",0,0,0,0,0
Godsmack,"530,348",0,0,0,0,0,0
Mastodon,"529,765",0,0,0,0,0,0
Gustavo Cerati,"529,548",128,0,0,0,0,0
Cartel de Santa,"529,025",0,0,0,0,0,0
Birds of Tokyo,"528,914",0,0,0,0,0,0
Ronan Keating,"528,794",0,0,0,0,0,0
YelaWolf,"528,466",0,0,0,0,0,0
Triggerfinger,"527,780",0,0,0,0,0,0
MAMAMOO,"527,147",0,0,0,0,0,0
Trentemøller,"527,033",0,0,0,0,0,0
Pegasus,"526,698",0,0,0,0,0,0
Manos Hadjidakis,"526,632",0,0,0,0,0,0
ワルキューレ,"526,518",0,0,0,0,0,0
Rita Ora,"526,269",0,0,0,0,0,0
Beginner,"526,180",0,0,0,0,0,0
Diomedes Díaz,"526,032",0,0,0,0,0,0
Kaaris,"525,946",0,0,0,0,0,0
Mohammad Abdu,"525,786",0,0,0,0,0,0
Anastacia,"525,771",0,0,0,0,0,0
BoA,"525,225",0,0,0,0,0,0
G.E.M.,"524,426",135,0,0,0,0,0
Abdul Majeed Abdullah,"524,398",0,0,0,0,0,0
John Denver,"523,899",0,0,0,0,0,0
No Te Va Gustar,"523,525",0,0,0,0,0,0
Young Thug,"522,745",25,0,0,0,0,0
Prince Royce,"522,122",0,0,0,0,0,0
Motörhead,"522,063",0,0,0,0,0,0
Tori Kelly,"521,978",0,0,0,0,0,0
Deniz Seki,"521,919",66,0,0,0,0,0
Pop Smoke,"521,760",0,0,0,0,0,0
Julion Alvarez y Su Norteño Banda,"521,517",0,0,0,0,0,0
Hoshi,"521,103",0,0,0,0,0,0
太妍,"520,603",592,0,0,0,0,0
Arthur Rubinstein,"520,274",106,0,0,0,0,0
Madrugada,"520,194",0,0,0,0,0,0
Sum 41,"520,101",9,0,0,0,0,0
#LikeMe Cast,"519,418",110,0,0,0,0,0
Thorbjørn Egner,"519,388",292,0,0,0,0,0
Zhu,"519,247",41,0,0,0,0,0
Die Antwoord,"518,273",0,0,0,0,0,0
Keisuke Kuwata,"517,680",0,0,0,0,0,0
Kashmir,"516,538",69,0,0,0,0,0
Andrew Bond,"516,262",0,0,0,0,0,0
Roger Cicero,"515,399",0,0,0,0,0,0
David Gray,"515,356",764,0,0,0,0,0
Brett Young,"515,330",0,0,0,0,0,0
Wet Leg,"515,326",0,0,0,0,0,0
The Rat Pack,"514,500",0,0,0,0,0,0
Splean,"514,154",0,0,0,0,0,0
Nick & Simon,"513,918",0,0,0,0,0,0
Мумий Тролль,"513,648",316,0,0,0,0,0
Rumer,"513,549",0,0,0,0,0,0
Eternal Tango,"513,421",177,0,0,0,0,0
Namika,"513,415",0,0,0,0,0,0
Gary Clark Jr.,"512,743",0,0,0,0,0,0
Creed,"512,507",375,0,0,0,0,0
欅坂46,"512,302",0,0,0,0,0,0
Nolwenn Leroy,"512,261",0,0,0,0,0,0
Giorgos Mazonakis,"512,052",0,0,0,0,0,0
Pashalis Terzis,"511,897",49,0,0,0,0,0
Clarice Falcão,"511,767",0,0,0,0,0,0
BENI,"510,132",0,0,0,0,0,0
Susan Boyle,"509,088",81,0,0,0,0,0
Lil Kleine,"508,964",0,0,0,0,0,0
Gue' Pequeno,"508,262",0,0,0,0,0,0
Renato Zero,"507,929",0,0,0,0,0,0
Natasja,"507,235",133,0,0,0,0,0
"Nat ""King"" Cole","506,474",0,0,0,0,0,0
Ninho,"506,345",0,0,0,0,0,0
Black M,"504,993",0,0,0,0,0,0
Hecht,"504,900",0,0,0,0,0,0
"Ilse, Ivonne y Mimi","504,803",361,0,0,0,0,0
Joe Flizzow,"504,642",203,0,0,0,0,0
Arsenal,"504,275",221,0,0,0,0,0
Thåström,"503,882",126,0,0,0,0,0
J-AX & Fedez,"503,834",322,0,0,0,0,0
Kool Savas,"503,479",0,0,0,0,0,0
Steve Hofmeyr,"502,855",0,0,0,0,0,0
Quimby,"502,569",105,0,0,0,0,0
"Andrea Bocelli, Carla Maria Izzo, Mariella Guarnera, Marzio Giossi, Antonio De Angelis, Antonio Taschini, Coro del Festival Puccini, Bruno Nicoli, Orchestra Città Lirica & Alberto Veronesi","502,209",0,0,0,0,0,0
Rachel Platten,"502,154",0,0,0,0,0,0
El Barrio,"502,076",0,0,0,0,0,0
The Neighbourhood,"502,024",0,0,0,0,0,0
Selena Gomez & The Scene,"500,558",0,0,0,0,0,0
Balqees,"500,488",0,0,0,0,0,0
Geisha,"500,003",151,0,0,0,0,0
