Artist and Title,Days,Pk,(x?),Total,Today
Mahmood - NEI LETTI DEGLI ALTRI,69,19,"","264,975",745
Casper - Lang lebe der Tod,63,42,"","264,971",0
Nimo - Habeebeee,--,346,"","264,866",0
OQUES GRASSES - A tope amb la vida,--,236,"","264,844",0
Eminem - Curtain Call 2,33,6,"","264,818",0
Bibi Blocksberg - Folge 138: Urlaub am See,72,51,"","264,707",0
Verschiedene Interpret:innen - Vaiana,64,116,"","264,662","1,212"
Bryson Tiller - T R A P S O U L,8,24,"","264,323",0
Die drei ??? Kids - Folge 83: Fußball-Diebe,61,37,"","264,266",0
Various Artists - 100 Best of Jazz,--,424,"","263,942",30
Dutchavelli - Dutch From The 5th,63,13,"","263,934",0
Danny Vera - Pressure Makes Diamonds 1 & 2 - The Year of the Snake & Pompadour Hippie,--,310,"","263,920",0
Myke Towers - LYKE MIKE,16,46,"","263,899",0
Daniel Caesar - NEVER ENOUGH,35,9,"","263,848",0
Kacey Musgraves - Deeper Well,44,4,"","263,478",331
Ozzy Osbourne - Ordinary Man,32,8,"","263,442",0
Die drei ??? Kids - Folge 71: Tatort Trampolin,28,46,"","263,366",0
Die drei ??? Kids - Folge 74: Das Schienen-Monster,49,39,"","263,327",0
Pink Floyd - Wish You Were Here,--,267,"","263,234",65
Niaks - Commission Rogatoire,30,84,"","263,108",0
James Blake - Playing Robots Into Heaven,28,4,"","263,005",0
Nej - ATHENA,83,40,"","262,911",0
Nielson - Diamant,--,239,"","262,791",0
Мэвл - Всем привет,84,91,"","262,760",0
Eefje de Visser - Bitterzoet,19,87,"","262,746",0
Taron Egerton & Elton John - Rocketman,6,148,"","262,694",0
Irama - Crepe,61,93,"","262,375",0
Разные артисты - Моана,--,402,"","262,336",0
Kaaris - Or Noir Pt. 3,64,32,"","262,301",0
MHD - MHD,32,127,"","262,284",0
Bicep - Isles,33,4,"","262,104",0
INSTASAMKA & MONEYKEN - СЕМЕЙНЫЙ БИЗНЕС,64,73,"","262,102",0
IC3PEAK - До Cвидания,61,62,"","262,084",0
Alvaro Soler - Mar De Colores,49,29,"","261,790",0
Sampha - Lahai,28,6,"","261,529",0
Kensington - Control,--,277,"","261,448",0
Tove Lo - Sunshine Kitty,41,10,"","261,394",0
SDP - Ein Gutes Schlechtes Vorbild,57,51,"","261,374",0
Mike Shinoda - Post Traumatic,37,17,"","261,349",0
Ketama126 - Rehab,11,130,"","261,318",0
Taco Hemingway - Jarmark,--,390,"","261,250",124
Azad - NXTLVL,72,45,"","261,070",0
Elvis Presley - Elv1s: 30 #1 Hits,1,153,"","260,987",0
Bausa - Powerbausa,63,31,"","260,862",0
MMZ - N'DA,72,37,"","260,805",0
Тима Белорусских - Моя кассета - твой первый диск,66,53,"","260,733",0
The Script - Sunsets & Full Moons,38,15,"","260,337",0
Joaquín Sabina - Lo Niego Todo,--,238,"","260,315",0
A Boogie wit da Hoodie - Me vs. Myself,41,6,"","260,250",0
"KALI - Dovi, Dopo",--,496,"","260,229",0
ENHYPEN - DIMENSION : DILEMMA,24,9,"","260,055",0
Edis - Ân,--,477,"","259,757",0
Chris Stapleton - Higher,43,16,"","259,544",0
Various Artists - Xmas 40 - Children's Christmas Songs,65,118,"","259,510",0
BLACKPINK - SQUARE UP - EP,29,3,(x1),"259,442",0
Sting & Shaggy - 44/876,38,19,"","259,347",0
Buray - Kehanet,--,414,"","259,317",0
Green Day - Father of All...,29,5,"","259,256",0
Kurdo - MISERABEL,65,29,"","259,151",0
Yung Hurn - In Memory of Yung Hurn - Classic Compilation,--,222,"","259,124",0
sanah - UCZTA,--,408,"","259,055",94
Benab - Au clair de la rue,48,31,"","258,903",0
Kalash Criminel - Sélection naturelle,65,33,"","258,902",0
Headie One - The One,75,105,"","258,716",0
Rick Ross & Meek Mill - Too Good To Be True,26,4,"","258,396",0
Mustard - Perfect Ten,34,12,"","258,140",0
El Barrio - Las Costuras del Alma,--,246,"","258,049",0
The Black Keys - Dropout Boogie,31,6,"","258,045",0
Die drei ??? - Folge 138: Die geheime Treppe,2,166,"","258,005",0
BLØF - Aan,--,227,"","257,956",0
Josh. - Teilzeitromantik,2,186,"","257,767",0
SDP - Die Unendlichste Geschichte,55,49,"","257,624",0
Nas - King's Disease III,30,6,"","257,419",0
"Various Artists - Sing meinen Song - Das Tauschkonzert, Vol. 10",70,45,"","257,344",0
Various Artists - Veselé Dětské Písničky,--,851,"","257,303",111
Skepta - All In - EP,30,5,"","257,244",0
Rhove - PROVINCIALE,97,63,"","257,238",0
Elias - Flyest Alive,72,50,"","257,211",0
Minisjang - Minisjang Musik,--,541,"","257,135",167
James Arthur - It'll All Make Sense In The End,37,12,"","256,962",0
Caracol Televisión - La Reina del Flow 2,56,131,"","256,874",0
Lil Kleine - Jongen Van De Straat,50,99,"","256,741",0
Deichkind - Neues Vom Dauerzustand,60,31,"","256,703",0
BLØF - Hier - Het Beste Van 20 Jaar BLØF,--,391,"","256,701",0
Sick Budd & Silent Bob - Piano B,--,212,"","256,620",0
Ellie Goulding - Higher Than Heaven,29,4,"","256,274",0
Lijpe - LIJPE,55,101,"","256,234",0
Die drei !!! - Folge 74: Rätsel der Vergangenheit,62,41,"","256,226",0
Yade Lauren - Reflecties,--,226,"","256,209",0
Michael Kiwanuka - Love & Hate,--,237,"","256,181",0
T-Fest - Выйди и зайди нормально,70,53,"","256,154",0
LX - INHALE/EXHALE,55,23,"","255,924",0
Major Lazer - Know No Better - EP,68,34,"","255,896",0
Die drei ??? - Folge 194: und die Zeitreisende,50,44,"","255,670",0
TOQUEL - 777,--,631,"","255,667",101
Provinz - Zorn & Liebe,58,41,"","255,532",0
Dzsúdló - Fotofóbia,--,732,"","255,352",99
Bryson Tiller - True to Self,49,38,"","254,862",0
Taco Hemingway - Umowa O Dzieło,--,537,"","254,664",25
Thomas Mraz - Hangover,37,92,"","254,392",0
Demi Lovato - HOLY FVCK,31,4,"","253,952",0
Die drei ??? - Folge 195: Im Reich der Ungeheuer,53,46,"","253,860",0
Cem Adrian - Essentials / Seçkiler 2,--,552,"","253,841",0
The Blaze - Dancehall,26,21,"","253,592",0
Kianush - Safe,63,49,"","253,333",0
Hozier - Unheard - EP,38,8,"","253,233",323
The Stone Roses - The Stone Roses,--,259,"","253,161",36
Magnus Brengesjö - På starka örnavingar,--,514,"","252,985",263
OG Buda - SEXY DRILL,58,70,"","252,868",0
Nik Tendo - FATAMORGANA,--,536,"","252,833",0
BUSHIDO ZHO - WESTGOTHS,74,57,"","252,827",431
Fresh - À l'abri,59,31,"","252,724",0
Greta Van Fleet - Anthem Of The Peaceful Army,31,18,"","252,716",0
Kaaris - Okou Gnakouri,34,168,"","252,617",0
Boef - Allemaal Een Droom,66,96,"","252,523",0
KALIM - MVP,56,35,"","252,336",0
Gianni Bismark - Re Senza Corona,49,115,"","252,333",0
Lana Del Rey - Honeymoon,--,450,"","252,325",516
Bibi Blocksberg - Folge 125: Der Strandurlaub,48,57,"","252,096",0
Rihanna - Loud,14,15,"","252,034",0
ElGrandeToto - 27,60,24,"","251,992",365
Elin Steinkjer & Vegard Øyen - God Natt Rolige Barnesanger Og Nattasanger,--,565,"","251,959",0
Skrillex - Quest For Fire,23,2,(x1),"251,948",0
"XXXTENTACION - XXXTENTACION Presents: Members Only, Vol. 4",28,1,(x1),"251,890",0
Die drei !!! - Adventskalender/Die Marzipan-Mission,62,54,"","251,683",0
Jain - Souldier,43,31,"","251,505",0
Max Korzh - Психи попадают в топ,8,123,"","251,378",77
D-Block Europe - Rolling Stone,62,18,"","251,321",316
Pablo Alborán - Vértigo,6,150,"","251,249",0
Luke Combs - Growin' Up,62,27,"","251,135",0
NAV - Good Intentions,22,2,(x4),"250,972",0
OBLADAET - ICE CREAM,63,77,"","250,928",0
P.A. Sports - STREBEN NACH GLÜCK,58,24,"","250,873",0
"ФОГЕЛЬ - ЛЮБОЛЬ, Pt. 1",45,92,"","250,495",0
Kwiat Jabłoni - Niemożliwe,--,559,"","250,492",0
Nathy Peluso - Calambre,--,235,"","250,385",0
Silent Bob & Sick Budd - Habitat Cielo,39,88,"","250,304",0
Иван Дорн - Co'n'dorn,--,316,"","250,184",0
Radiohead - OK Computer,3,60,"","250,122",561
Calin - POPSTAR*,--,455,"","250,111",215
C. Tangana - Avida Dollars,--,230,"","250,037",0
Mostack - Stacko,54,28,"","249,892",0
Гуф - Город дорог,9,129,"","249,845",144
Niro - Mens Rea,55,41,"","249,819",0
OBLADAET - FILES,3,184,"","249,783",0
"Gemitaiz - QVC 10 - Quello Che Vi Consiglio, Vol. 10",70,62,"","249,707",630
António Zambujo & Miguel Araújo - 28 Noites Ao Vivo Nos Coliseus,--,476,"","249,673",0
Guè Pequeno - Gelida estate - EP,70,71,"","249,480",0
Jenifer - Nouvelle page,21,66,"","249,201",0
VillaBanks - El Puto Mundo,24,102,"","249,184",0
Rim'K - Mutant,61,43,"","248,961",0
Westlife - Westlife - Greatest Hits,--,322,"","248,705",0
Lichterkinder - Schlaflieder,--,205,"","248,609","1,002"
Die drei !!! - Folge 78: Das Bienengeheimnis,71,32,"","248,532",0
6LACK - 6pc Hot EP,22,2,(x3),"248,531",0
T-Fest - Geek,48,56,"","248,442",353
Bresh & SHUNE - ORO BLU,90,82,"","248,384",0
Joé Dwèt Filé - Calypso : Winter Edition,46,37,"","248,335",0
Korn - The Nothing,30,8,"","248,330",0
Francesca Michielin - 2640,49,92,"","248,319",0
Shu-bi-dua - 40 Års Shu-Bi-Læum,--,528,"","248,206",0
Kore - En Passant Pécho,77,25,"","248,070",0
Ozzy Osbourne - Patient Number 9,28,7,"","248,051",0
"Yung Hurn - CRAZY HORSE CLUB MIXTAPE, VOL. 1",58,31,"","247,616",0
Lenny Kravitz - Raise Vibration,33,10,"","247,614",0
P!nk - Greatest Hits...So Far,1,176,"","247,605",0
Fontaines D.C. - Skinty Fia,28,5,"","247,470",0
Agust D - D-2,17,2,(x4),"247,413",0
Zamdane - SOLSAD,80,37,"","247,100",775
Lichterkinder - Laternen - und Herbstlieder,66,65,"","246,985",0
Rémy - C'est Rémy,57,38,"","246,896",0
Rolf Zuckowski und seine Freunde - Dezemberträume,54,155,"","246,876",0
Simon Franglen & The Weeknd - Avatar: The Way of Water,43,8,"","246,803",0
Jay Rock - Redemption,36,12,"","246,609",0
Rex Orange County - Pony,37,13,"","246,570",0
Khruangbin - Mordechai,43,9,"","246,504",0
DMS - Mdms,--,534,"","246,440",0
Milky Chance - Mind the Moon,33,19,"","245,801",0
girl in red - if i could make it go quiet,24,6,"","245,756",0
Christophe Maé - C'est drôle la vie,45,56,"","245,747",0
Yzomandias - Prozyum,--,504,"","245,738",0
"Rammstein - Reise, Reise",1,173,"","245,625",193
Namika - Que Walou,70,47,"","245,353",0
Conan Gray - Kid Krow,31,15,"","245,336",0
Tracy Chapman - Tracy Chapman,13,17,"","245,227",61
Rolf Zuckowski und seine Freunde - Rolfs Kinderfrühling,26,125,"","245,217",0
Marteria - 5. DIMENSION,57,60,"","245,173",0
Eva - Happiness,70,44,"","245,104",0
A Perfect Circle - Eat the Elephant,39,14,"","245,103",0
Gracie Abrams - Good Riddance,33,9,"","245,096",25
Orelsan - Le chant des sirènes,--,222,"","245,063",0
Rytmus - Krstný Otec,--,483,"","244,774",0
GLK - Un jour ou l'autre,59,47,"","244,747",0
Maan - Onverstaanbaar,13,165,"","244,738",0
Bad Omens - THE DEATH OF PEACE OF MIND,19,28,"","244,733",450
Not3s - Take Not3s,85,68,"","244,562",0
alt-J - RELAXER,57,24,"","244,409",0
Oscar - Ștefan III,--,659,"","244,306",183
Sabaton - The Great War,32,19,"","244,303",0
Xavier Naidoo - Hin und weg,52,46,"","244,239",0
XOLIDAYBOY - Клуб анонимных романтиков,53,81,"","244,159",654
"Dani Martín - No, No Vuelve",--,228,"","244,041",0
Mata - Młody Matczak,--,343,"","244,035",41
Entspannungsmusik - Entspannungsmusik Für Die Sinne,--,313,"","243,927",587
Kolja Goldstein - Art & Design,13,153,"","243,776",0
Pink Floyd - The Division Bell,24,44,"","243,747",0
Buray - Sahiden,--,487,"","243,709",0
Kali Uchis - Isolation,37,13,"","243,525",0
Lil Tecca - TEC,24,5,"","243,518",0
Lartiste - Comme avant,62,70,"","243,461",0
Sons de la Nature Projet France de TraxLab - Le bruit de l'orage,--,242,"","243,320",0
Kehlani - While We Wait,38,11,"","243,142",0
Jessie Ware - That Feels Good,33,7,"","243,037",0
Kaaris & Kalash Criminel - SVR,56,25,"","242,972",0
Fivio Foreign - B.I.B.L.E.,26,3,(x3),"242,868",0
Schwesta Ewa - Aywa,47,44,"","242,813",0
Yasin - 98.01.11,--,243,"","242,581",0
HoodBlaq - BE.ELA.QU,70,33,"","242,444",0
Sleeptune - Uyku Sesleri: Beyaz Gürültü,--,712,"","241,950",21
Celo & Abdi - Diaspora,57,32,"","241,779",0
Rick Ross - Port of Miami 2,31,7,"","241,700",0
тринадцать карат - 13 причин почему,8,109,"","241,691",0
Azzi Memo - Surf 'N' Turf,54,38,"","241,655",0
Multi-interprètes - Game Over,71,109,"","241,624",0
Aminé - Limbo,26,4,"","241,480",0
Johannes Oerding - Plan A,43,41,"","241,333",0
Lukas Graham - Lukas Graham,--,451,"","241,178",0
Ноггано - Лакшери,1,197,"","241,080",0
Gestört aber GeiL - #ZWEI,47,89,"","241,056",0
Faber - I F*****g Love My Life,49,42,"","240,888",0
Clean Bandit - What Is Love,42,19,"","240,862",0
Alicia Keys - KEYS,36,5,"","240,713",0
Fler & Jalil - Epic,57,36,"","240,590",0
Элджей - Sayonara Boy Oраl,65,92,"","240,531",0
YUNGBLUD - weird,26,7,"","240,478",0
Müslüm Gürses - Aşk Tesadüfleri Sever,--,513,"","240,398",0
Irama - Giovani,84,74,"","240,276",0
Daft Punk - Discovery,22,6,"","239,988",123
Die drei !!! - Folge 80: Ein echt schöner Fall,67,34,"","239,762",0
Dawid Podsiadło - Lata Dwudzieste,--,379,"","239,551",0
Beck - Colors,30,7,"","239,096",0
Леван Горозия - Рассвет,61,57,"","238,860",0
Caballero & JeanJass - High & Fines Herbes,56,34,"","238,809",27
Die drei !!! - Folge 57: Tatort Kreuzfahrt,26,58,"","238,463",0
Bremer/McCoy - Utopia,--,532,"","238,423",67
Norm Ender - Aura,--,517,"","238,114",0
TK - Pas ouehda,60,53,"","237,852",0
Romy - Mid Air,35,11,"","237,802",0
Heuss L'enfoiré & Vald - Horizon vertical,52,34,"","237,729",0
Thorbjørn Egner - Klatremus Og de Andre Dyrene I Hakkebakkeskogen,--,614,"","237,558",0
"Various Artists - Yıldız Tilbe'nin Yıldızlı Şarkıları, Vol. 1",--,368,"","237,380",0
Mora - ESTRELLA,15,54,"","237,287",208
P.A. Sports & Kianush - Desperadoz II,62,29,"","237,179",0
Gruppa Skryptonite - Solitude - EP,51,62,"","237,046",0
Kollegah - Imperator,--,204,"","236,874",0
Tom Odell - Black Friday,24,3,(x1),"236,747",0
El Barrio - Atemporal,--,231,"","236,684",109
"uniqe, nkeeei & ARTEM SHILOVETS - 2007, Ч.1",39,73,"","236,510",788
Fler - WIDDER,62,28,"","236,492",0
Guè Pequeno - Vero,--,258,"","236,467",0
The Stone Roses - The Stone Roses: Turns Into Stone,--,278,"","236,467",0
Pietro Lombardi - LOMBARDI,57,35,"","236,407",0
GIVĒON - When It's All Said And Done... Take Time,43,26,"","236,315",0
Kid Yugi - I Nomi del Diavolo,95,57,"","236,210","2,016"
Fard - Alter Ego II,72,30,"","236,181",0
Vanesa Martín - Munay,--,248,"","236,052",0
Die drei ??? Kids - Folge 89: Im Geistergarten,69,29,"","236,047",0
Eladio Carrión - 3MEN2 KBRN,19,30,"","235,962",134
OBLADAET & MARKUL - Friends & Family - EP,49,69,"","235,901",0
Green Montana - SAUDADE,61,31,"","235,773","1,746"
Madison Beer - As She Pleases,26,6,"","235,753",0
Bresh - Che io ci aiuti,34,117,"","235,737",0
Fleet Foxes - Shore,34,11,"","235,641",0
Feduk - F&Q,16,126,"","235,547",0
"In Flames - I, The Mask",33,21,"","235,433",0
Blandade Artister - Frost,--,615,"","235,402",24
"KAYTRAMINÉ, Aminé & KAYTRANADA - KAYTRAMINÉ",28,1,(x2),"235,347",0
Die drei ??? Kids - Folge 80: Gefährlicher Nebel,49,30,"","235,300",0
maNga - Şehr-i Hüzün,--,779,"","235,268",0
Dark Polo Gang - Sick Side,55,61,"","235,142",0
Various Artists - Pitch Perfect 3,42,42,"","235,099",0
Король и Шут - Король и Шут,51,129,"","235,028",0
Luidji - Tristesse Business : Saison 1,13,80,"","235,008",0
Sabrina Carpenter - fruitcake - EP,42,15,"","235,001",0
Clementino - Tarantelle,53,96,"","234,947",0
Sofiane Pamart - NOCHE,47,28,"","234,875",120
"Feid - MOR, No Le Temas a La Oscuridad",30,27,"","234,839",150
Neca Falk - Maček Muri & Muca Maca,--,737,"","234,824",183
Vários intérpretes - The Greatest Showman,--,498,"","234,808",0
Il Tre - ALI,62,93,"","234,798",0
Bibi und Tina - Folge 100: Das Waisenfohlen,42,32,"","234,770",0
Sofiane - La Direction,48,33,"","234,715",0
Каста - Об изъяне понятно,72,105,"","234,702",0
MGMT - Little Dark Age,34,7,"","234,696",0
G-Eazy - These Things Happen Too,42,9,"","234,585",0
The Hatters - Полная шляпа,6,164,"","234,470",0
Silent Bob & Sick Budd - Piove Ancora,23,120,"","234,437",0
The Beatles - Sgt. Pepper's Lonely Hearts Club Band,13,24,"","234,171",0
LEA - Bülowstrasse,54,39,"","234,136",0
Norah Jones - Visions,30,3,(x1),"233,853",0
"Einstein Baby Lullaby Academy - Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music, Vol. 2",--,297,"","233,743",0
Kaza - TOXIC,55,37,"","233,679",0
Büyük Ev Ablukada - FIRTINAYT,--,480,"","233,611",0
Leon Bridges - Good Thing,42,15,"","233,519",0
5 Seconds of Summer - 5SOS5,30,4,"","233,436",0
"Meditation Masters - Meditation 101: Sleep Relaxing Songs for Spa Massage, Yoga, Therapy & Healing Music",--,455,"","233,283",0
MIST - Diamond in the Dirt,60,41,"","233,274",0
Jaden - CTV3: Cool Tape Vol. 3,26,3,(x3),"233,117",0
Rytmus - Bengoro,--,751,"","233,102",105
Navai - Как Есенин,89,51,"","233,090","2,114"
Louane - Sentiments,71,42,"","233,017",0
Lauren Spencer Smith - Mirror,34,19,"","232,913",0
Chance the Rapper - Coloring Book,15,153,"","232,781",0
Ice Spice - Like.. - EP,42,7,"","232,636",0
Rick Ross - Richer Than I Ever Been,41,7,"","232,548",0
Lil Wayne - Funeral,27,5,"","232,429",0
Nitro - Suicidol,--,454,"","232,136",0
DrefGold - ELO,61,46,"","232,117",0
T-Rex - CASTANHO,--,287,"","231,875",0
Gölä - Urchig,--,279,"","231,864",0
BROCKHAMPTON - iridescence,30,8,"","231,767",0
Dosseh - Trop tôt pour mourir,57,29,"","231,649",0
FINNi - Qanormita ippa,--,520,"","231,505",0
Youssoupha - NEPTUNE TERMINUS,47,25,"","231,368",0
Encanto Hörspiel - Encanto,70,76,"","231,311",0
Stereoact - #Schlager,49,47,"","231,287",0
Krept & Konan - Revenge Is Sweet,54,34,"","231,237",0
2 Chainz - Rap or Go to the League,22,5,"","231,129",0
David Bisbal - En Tus Planes,--,233,"","231,127",0
Брутто - ГАДДЕМ 2,56,64,"","231,031",0
Don Patricio - La Dura Vida del Joven Rapero,--,259,"","230,925",0
Ben Mazué - Paradis,23,81,"","230,589",0
UZI - Meilleur qu'hier,63,34,"","230,583",0
Король и Шут - Акустический альбом,34,128,"","230,526",759
Jul - Album gratuit,--,537,"","230,475",0
DJ Kayz - En Famille,71,60,"","230,455",0
MV Killa & Yung Snapp - HOURS,61,121,"","230,431",0
M Huncho & Nafe Smallz - DNA,49,15,"","230,315",0
Raffaele Piccirillo - First,--,266,"","229,823",0
Babblarna - Upp Och Ner Och Hit Och Dit Med Babblarna,--,574,"","229,644",0
Various Artists - The Christmas Album 2016,50,21,"","229,493",0
Kali Uchis - Sin Miedo,52,26,"","229,362",0
Ghali - DNA Deluxe X,69,100,"","229,122",0
The xx - xx,1,196,"","228,730",0
Patent Ochsner - Cut Up,--,238,"","228,705",0
Die drei ??? - Folge 196: Geheimnis des Bauchredners,54,42,"","228,694",0
Fero47 - 47,67,45,"","228,677",0
Rels B - Flakk Daniel's Lp,--,227,"","228,556",0
"The 1975 - I like it when you sleep, for you are so beautiful yet so unaware of it",--,217,"","228,507",0
The Weeknd - House of Balloons,19,3,(x1),"228,503",12
Pizzera & Jaus - Comedian Rhapsody,--,213,"","228,500",54
Bring Me The Horizon - POST HUMAN: NeX GEn,12,4,"","228,470","17,432"
Star Academy - L'album de la promo 2023,67,38,"","228,395",150
Dani Martín - Lo Que Me Dé la Gana,--,246,"","228,390",0
Artik & Asti - Качели - EP,85,54,"","228,278",803
Slow J - The Art of Slowing Down,--,529,"","228,194",0
$uicideboy$ - Long Term Effects of SUFFERING,31,11,"","228,145",0
Russ - SHAKE THE SNOW GLOBE,34,11,"","228,124",0
Hemso - Knast oder Palast,58,47,"","228,043",0
Guy2bezbar & Leto - Jusqu’aux étoiles,67,24,"","227,944",0
Bugzy Malone - The Resurrection,35,71,"","227,877",0
"Torsten Sträter - Schnee, der auf Ceran fällt",26,122,"","227,682",301
Dardan - Hypnotize,61,46,"","227,537",0
Alanis Morissette - Such Pretty Forks In the Road,28,9,"","227,485",0
Flatbush Zombies - Vacation In Hell,31,10,"","227,338",0
Janelle Monáe - The Age of Pleasure,34,7,"","227,334",0
Balthazar - Fever,41,45,"","227,282",0
Niro - M8RE,57,47,"","227,060",0
Dani Fernández - Entre las dudas y el azar,--,257,"","226,798",0
"Lin-Manuel Miranda, Germaine Franco & Elenco de Encanto - Encanto",--,236,"","226,764",0
FiNCH ASOZiAL - Dorfdisko,30,64,"","226,639",0
Naza - Bénef,44,40,"","226,518",0
Bibi und Tina - Folge 101: Ärger mit dem Grafen,34,31,"","226,449",0
Julie True - Breathe You In,--,347,"","226,368",467
Sneazzy - NOUVO MODE,45,39,"","226,305",0
"Atomic Heart - Atomic Heart, Vol. 1",85,58,"","226,239",0
N1NT3ND0 - Папа на рэйве,54,60,"","226,188",0
"MadMan - MM, Vol. 4",64,69,"","226,119",0
Dillaz - Reflexo,--,530,"","226,118",0
Mark Knopfler - Down the Road Wherever,28,21,"","226,041",0
Toxi$ - HOTSHOT,77,58,"","225,857",21
Various Artists - La Reina del Flow,--,213,"","225,750",0
Norah Jones - I Dream Of Christmas,39,10,"","225,739",0
Die drei ??? Kids - Folge 77: Die Musikdiebe,43,28,"","225,550",0
Die drei ??? Kids - Folge 75: Der Fußball-Roboter,41,39,"","225,480",0
Die drei ??? - Folge 218: Im Netz der Lügen,63,34,"","225,472",0
Paula Hartmann - Nie verliebt,10,163,"","225,446",177
System Of A Down - Toxicity,--,272,"","225,443",698
Oliver Dragojević - The Best of Collection,--,721,"","225,409",142
Rasmus Seebach - Før Vi Mødte Dig,--,436,"","225,242",0
Ramil' - Сияй,63,65,"","225,166",0
Alvaro Soler - Magia,55,16,"","225,108",0
Miami Yacine - Casia,49,32,"","225,091",0
Ghali - PIZZA KEBAB Vol. 1,83,59,"","225,002",0
T-Rex - COR D'ÁGUA,--,277,"","224,989",222
Imen Es - Train de vie,49,45,"","224,663",0
K3 - Waterval,53,112,"","224,511",0
Miley Cyrus - ATTENTION: MILEY LIVE,37,5,"","224,458",0
Panic! At the Disco - Death Of A Bachelor,--,221,"","224,447",0
Eddy de Pretto - À TOUS LES BÂTARDS,61,36,"","224,395",0
Maisie Peters - The Good Witch,31,14,"","224,355",0
Young Thug - Punk,41,17,"","224,322",0
"Relaxing Music, Spa Music & Relaxing Music Therapy - Relaxing Music For Relaxation, Meditation, Studying, Spa and Sleep Music",--,406,"","224,278",0
GONE.Fludd - LIL CHILL,45,70,"","224,196",0
Enemy - Portami Via,63,50,"","223,836",0
Varios Artistas - Tributo a Sabina: Ni Tan Joven Ni Tan Viejo,--,243,"","223,768",0
Dermot Kennedy - Dermot Kennedy,--,270,"","223,754",0
Rasmus Seebach - Ingen Kan Love Dig I Morgen,--,655,"","223,697",119
Brulux - La sans pitax,50,32,"","223,631",0
Lyna Mahyem - Femme forte,55,66,"","223,624",0
Mary Gu - luvcore,84,57,"","223,439","2,451"
Andrew Bond - Zimetschtern Han I Gern,--,260,"","223,375",0
LCD Soundsystem - american dream,27,9,"","223,291",0
Tears for Fears - The Tipping Point,27,6,"","223,205",0
Boulevard Depo & JEEMBO - ОМОФОР - EP,63,61,"","222,798",0
Green Day - American Idiot,--,281,"","222,718",649
Kino - Легенда,--,292,"","222,616",507
Sia - Reasonable Woman,24,5,"","222,557",632
Melendi - Lágrimas Desordenadas,--,482,"","222,553",49
Seiler Und Speer - Ham kummst,--,377,"","222,479",0
Five Finger Death Punch - And Justice for None,38,22,"","222,384",0
PLK - Ténébreux,31,73,"","222,361",0
Venerus - Magica Musica,26,120,"","222,081",0
NGEE - NORMALITÄT,50,33,"","222,034",0
Feduk - More Love,47,65,"","221,868",0
ROCKET - Aeon Values,46,65,"","221,655",0
"TACONAFIDE, Quebonafide & Taco Hemingway - 0,25 Mg",--,464,"","221,620",34
Isk - Vérité,48,38,"","221,570",0
Jennifer Lopez & Maluma - Marry Me,33,16,"","221,530",0
Don Joe - MILANO SOPRANO,67,77,"","221,470",0
Lewis Capaldi - BREACH - EP,35,103,"","221,408",0
Bibi und Tina - Folge 104: Das Pflegepferd,53,37,"","221,388",0
Eminem - Recovery,--,251,"","221,331",139
The Beatles - The Beatles,15,31,"","221,287",29
Editors - Violence,35,11,"","221,179",0
Magnum Bonum - Skott Från Gevär,--,603,"","221,168",0
Richie Campbell - Lisboa,--,333,"","221,160",0
KC Rebell - Abstand,--,253,"","220,948",0
Ico - Petit con,70,59,"","220,928",0
Calin & Viktor Sheen - ROADTRIP,--,451,"","220,891",374
Vitaa - Charlotte,51,40,"","220,850",0
Love of Lesbian - El Poeta Halley,--,373,"","220,781",0
Slowdive - everything is alive,25,7,"","220,739",0
A$AP Ferg - Floor Seats,33,8,"","220,647",0
mor ve ötesi - Dünya Yalan Söylüyor,--,561,"","220,645",74
Rohff - Surnaturel,49,49,"","220,474",0
Bibi Blocksberg - Folge 139: Chaos am Flughafen,56,38,"","220,347",0
Wincent Weiss - Irgendwo Ankommen,58,43,"","219,919",0
Ufo361 - LOVE MY LIFE,52,27,"","219,883",0
Verschiedene Interpreten - Sing 2,63,70,"","219,878",0
New York Jazz Lounge - Best of Lounge Jazz,--,245,"","219,837",321
FSK SATELLITE - PADRE FIGLIO E SPIRITO,49,66,"","219,372",0
Haze - Die Zwielicht LP,43,38,"","219,358",0
White Noise - White Noise,15,188,"","219,351",0
Varios Artistas - Mamma Mia,--,255,"","219,304",0
Morat - SI AYER FUERA HOY,--,214,"","219,276",0
The Minds Of 99 - Live - Roskilde Festival 2018,--,488,"","219,272",0
Oscar - Apă,--,673,"","219,156",107
LIZER - TEENAGE LOVE,55,82,"","219,063",0
Брутто - ГАДДЕМ,31,82,"","219,031",0
Jhay Cortez - Timelezz,10,125,"","218,944",0
Meditasyon Enstrümental - Meditasyon Müzikleri,--,706,"","218,891",45
Booba - Ouest Side,--,269,"","218,881",0
NASKA - La mia stanza,41,116,"","218,609",0
Merve Özbey - Devran,4,144,"","218,432",23
Bon Entendeur - Aller-retour,15,132,"","218,235",0
Estopa - Fuego,--,257,"","218,083",0
Sadek - Aimons-Nous Vivants,52,30,"","217,942",0
Soprano - Du Phoenix aux étoiles...,32,61,"","217,848",0
Pil C - ODSÚDENÍ NA ÚSPECH,--,501,"","217,828",124
Hurts - Faith,39,18,"","217,688",0
Snoop Dogg - BODR,21,5,"","217,671",0
