Artist,Total,Today,1M,2M,3M,4M,5M
Anna Kendrick,"859,233",0,0,0,0,0,0
Elvis Presley,"856,531",522,0,0,0,0,0
Bløf,"854,403",0,0,0,0,0,0
Gorillaz,"853,001",0,0,0,0,0,0
"David Guetta, Becky Hill & Ella Henderson","852,658",0,0,0,0,0,0
Xavier Naidoo,"852,476",0,0,0,0,0,0
Mon Laferte,"852,106",0,0,0,0,0,0
Auli'i Cravalho,"851,701",0,0,0,0,0,0
Justice Crew,"851,397",0,0,0,0,0,0
CNCO & Little Mix,"850,762",0,0,0,0,0,0
Riton & Oliver Heldens,"848,520",0,0,0,0,0,0
AKA,"846,949",0,0,0,0,0,0
Budi Doremi,"846,222",375,0,0,0,0,0
Yellow Claw,"845,721",0,0,0,0,0,0
Sebastian Yatra,"844,215",0,0,0,0,0,0
Ofenbach & Quarterhead,"843,745",0,0,0,0,0,0
Carlos Baute,"843,713",167,0,0,0,0,0
Eros Ramazzotti,"841,158",288,0,0,0,0,0
Juan Luis Guerra,"839,860",0,0,0,0,0,0
"David Guetta, Bebe Rexha & J Balvin","839,374",0,0,0,0,0,0
Judika,"839,089",95,0,0,0,0,0
TaeYang,"838,791",0,0,0,0,0,0
The Veronicas,"837,015",0,0,0,0,0,0
Calogero,"836,624",0,0,0,0,0,0
Ray Dalton,"836,025",524,0,0,0,0,0
Tiësto & Dzeko,"835,840",0,0,0,0,0,0
優里,"835,494",65,0,0,0,0,0
T.I.,"833,504",0,0,0,0,0,0
Shaggy,"832,628",44,0,0,0,0,0
Takagi & Ketra,"831,658",0,0,0,0,0,0
Arcade Fire,"830,211",0,0,0,0,0,0
Sabrina Carpenter,"829,314","10,872",0,0,0,0,0
Loco Escrito,"829,222",0,0,0,0,0,0
Jeff Buckley,"828,647",0,0,0,0,0,0
ATEEZ,"828,556","3,154",0,0,0,0,0
Conrad Sewell,"827,709",0,0,0,0,0,0
Fabri Fibra,"827,055",0,0,0,0,0,0
Mando Diao,"826,675",0,0,0,0,0,0
"Imagine Dragons, Arcane & League of Legends","826,559",0,0,0,0,0,0
Freddy Kalas,"825,223",0,0,0,0,0,0
Martin Jensen,"824,763",0,0,0,0,0,0
Gabrielle,"824,608",184,0,0,0,0,0
Fred De Palma,"822,296",0,0,0,0,0,0
NEIKED,"820,248",0,0,0,0,0,0
Shubh,"820,241",238,0,0,0,0,0
Pegasus,"820,142",0,0,0,0,0,0
Ben Zucker,"819,877",0,0,0,0,0,0
Eric Saade,"819,742",0,0,0,0,0,0
Sefo,"819,063",288,0,0,0,0,0
Natalie Taylor,"817,555",0,0,0,0,0,0
Lost Frequencies & Zonderling,"817,121",0,0,0,0,0,0
Баста,"816,425",239,0,0,0,0,0
Jackson Wang,"816,111",0,0,0,0,0,0
Lil Nas X & Jack Harlow,"815,895",0,0,0,0,0,0
Lil Kleine,"815,855",0,0,0,0,0,0
El Profesor,"815,120",0,0,0,0,0,0
Novelbright,"815,047",0,0,0,0,0,0
Leningrad,"813,708",0,0,0,0,0,0
Timmy Trumpet & Savage,"813,183",0,0,0,0,0,0
Dustin Lynch,"812,683",819,0,0,0,0,0
Marina and The Diamonds,"811,974",44,0,0,0,0,0
Oceana,"811,863",27,0,0,0,0,0
K3,"809,422",181,0,0,0,0,0
"Black Eyed Peas, Ozuna & J. Rey Soul","809,385",0,0,0,0,0,0
Atif Aslam,"809,186",0,0,0,0,0,0
U.S.A. for Africa,"809,174",0,0,0,0,0,0
G-Eazy & Kehlani,"807,599",0,0,0,0,0,0
Maite Kelly,"807,329",174,0,0,0,0,0
少女時代,"806,880",0,0,0,0,0,0
Toto,"806,618",69,0,0,0,0,0
B'z,"804,996","1,062",0,0,0,0,0
JVG,"804,323",35,0,0,0,0,0
Måns Zelmerlöw,"804,266",0,0,0,0,0,0
Тима Белорусских,"803,354",0,0,0,0,0,0
Conor Maynard,"802,618",0,0,0,0,0,0
NCT U,"802,600",0,0,0,0,0,0
Sidhu Moose Wala,"801,298",0,0,0,0,0,0
Yorushika,"800,498","1,323",0,0,0,0,0
Kenny Loggins,"799,450",126,0,0,0,0,0
Karmin,"799,440",0,0,0,0,0,0
Giusy Ferreri,"799,262",31,0,0,0,0,0
Bligg,"798,795",0,0,0,0,0,0
J-AX & Fedez,"798,552",0,0,0,0,0,0
Joji,"798,253",16,0,0,0,0,0
Wisin & Carlos Vives,"797,714",344,0,0,0,0,0
Morgan Evans,"796,152",0,0,0,0,0,0
Kenny Rogers,"795,322",0,0,0,0,0,0
SUPER-Hi & Neeka,"795,269",0,0,0,0,0,0
Pop Smoke,"792,292",0,0,0,0,0,0
Walking On Cars,"791,702",0,0,0,0,0,0
Billy Joel,"791,634",424,0,0,0,0,0
Petit Biscuit,"791,340",0,0,0,0,0,0
Les Enfoirés,"791,160",0,0,0,0,0,0
ヨルシカ,"790,853",0,0,0,0,0,0
Paulina Rubio,"789,585",0,0,0,0,0,0
Elka,"787,950",0,0,0,0,0,0
Jax Jones & MNEK,"787,205",39,0,0,0,0,0
Johnny Hallyday,"786,124",0,0,0,0,0,0
Camille,"785,352",0,0,0,0,0,0
Stereoact,"784,812",0,0,0,0,0,0
Why Don't We,"783,208",39,0,0,0,0,0
Hunter Hayes,"782,807",0,0,0,0,0,0
Julian Perretta,"782,209",0,0,0,0,0,0
Coi Leray,"781,278",0,0,0,0,0,0
Anji,"781,141",0,0,0,0,0,0
Regi,"781,065",0,0,0,0,0,0
AnnenMayKantereit,"780,360",0,0,0,0,0,0
Pritam & Arijit Singh,"779,698",156,0,0,0,0,0
Libianca,"779,676",354,0,0,0,0,0
Eva Simons,"779,432",0,0,0,0,0,0
Akon,"779,109",0,0,0,0,0,0
Chris Young,"778,683",0,0,0,0,0,0
Lauv & Troye Sivan,"777,637",0,0,0,0,0,0
Seeed,"776,421",0,0,0,0,0,0
Shania Twain,"776,194",0,0,0,0,0,0
Machine Gun Kelly & Camila Cabello,"775,329",0,0,0,0,0,0
Shouse & David Guetta,"773,474",0,0,0,0,0,0
The Verve,"773,014",477,0,0,0,0,0
UrboyTJ,"770,783",0,0,0,0,0,0
Kim Cesarion,"769,637",68,0,0,0,0,0
Delta Goodrem,"769,264",0,0,0,0,0,0
Hillsong United,"769,162",0,0,0,0,0,0
Miyagi & Andy Panda,"768,947",198,0,0,0,0,0
4 Non Blondes,"768,882",0,0,0,0,0,0
"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast","768,823",0,0,0,0,0,0
Mahmood,"768,809",464,0,0,0,0,0
Shiga Lin,"768,319",98,0,0,0,0,0
Nathan Dawe,"767,797",737,0,0,0,0,0
Aretha Franklin,"765,705",51,0,0,0,0,0
"Kristen Bell, Agatha Lee Monn & Katie Lopez","764,432",0,0,0,0,0,0
Gen Hoshino,"763,939",0,0,0,0,0,0
Ha-Ash,"763,424",0,0,0,0,0,0
Die Fantastischen Vier,"763,408",0,0,0,0,0,0
Achille Lauro,"761,149",0,0,0,0,0,0
İrem Derici,"759,994",0,0,0,0,0,0
Saweetie,"759,524",0,0,0,0,0,0
Bill Withers,"758,736",165,0,0,0,0,0
JENNIE (from BLACKPINK),"756,778",0,0,0,0,0,0
Wesly Bronkhorst,"755,481",0,0,0,0,0,0
Zucchero,"754,719",0,0,0,0,0,0
Latto,"754,062",0,0,0,0,0,0
Nils van Zandt,"753,523",0,0,0,0,0,0
Sportfreunde Stiller,"750,205",0,0,0,0,0,0
Johnny Cash,"748,576",0,0,0,0,0,0
Bizarrap & Quevedo,"748,489",38,0,0,0,0,0
Da-iCE,"746,616","1,594",0,0,0,0,0
Pinkfong,"745,449",0,0,0,0,0,0
Colonel Reyel,"744,909",0,0,0,0,0,0
Piso 21,"743,827",0,0,0,0,0,0
Alphaville,"742,768",110,0,0,0,0,0
MONGOL800,"741,470",0,0,0,0,0,0
Joris,"741,085",0,0,0,0,0,0
Marshmello & Halsey,"740,860",0,0,0,0,0,0
Bigflo & Oli,"740,583",0,0,0,0,0,0
Celeste,"740,421",0,0,0,0,0,0
Parov Stelar,"739,651",0,0,0,0,0,0
Mike Will Made-It,"739,038",0,0,0,0,0,0
Family of the Year,"738,739",0,0,0,0,0,0
Martin Solveig & GTA,"737,352",0,0,0,0,0,0
Kina,"736,726",3,0,0,0,0,0
Hande Yener,"735,955",387,0,0,0,0,0
Simge,"735,461",361,0,0,0,0,0
Khalid & Normani,"734,736",0,0,0,0,0,0
Öwnboss & SEVEK,"733,883",501,0,0,0,0,0
Louis Armstrong,"732,162",419,0,0,0,0,0
Lloyd,"731,857",0,0,0,0,0,0
Lartiste,"730,327",0,0,0,0,0,0
Bill Medley & Jennifer Warnes,"729,272",0,0,0,0,0,0
Davina Michelle,"728,710",0,0,0,0,0,0
Clueso,"728,492",0,0,0,0,0,0
Kavinsky,"727,202",32,0,0,0,0,0
Yuzu,"726,907",0,0,0,0,0,0
Alma,"726,302",0,0,0,0,0,0
Ali Gatie,"726,079",0,0,0,0,0,0
Bausa,"725,622",0,0,0,0,0,0
Rizky Febian,"725,372",0,0,0,0,0,0
Jukka Poika,"724,953",64,0,0,0,0,0
Mimi Webb,"724,840",0,0,0,0,0,0
Hailee Steinfeld & BloodPop®,"724,443",0,0,0,0,0,0
Maher Zain,"724,427",459,0,0,0,0,0
C2C,"724,266",0,0,0,0,0,0
The Strumbellas,"723,905",0,0,0,0,0,0
Lupe Fiasco,"723,770",0,0,0,0,0,0
Pablo López,"723,520",0,0,0,0,0,0
Rixton,"722,898",0,0,0,0,0,0
Ankit Tiwari,"722,401",0,0,0,0,0,0
HARDY,"722,206","1,019",0,0,0,0,0
Havana Brown,"720,319",0,0,0,0,0,0
FUNKY MONKEY BABYS,"719,271",0,0,0,0,0,0
Demet Akalın,"718,512",0,0,0,0,0,0
Emma Louise,"717,554",585,0,0,0,0,0
Tears for Fears,"715,842",0,0,0,0,0,0
Ciara,"715,439",74,0,0,0,0,0
Frank Ocean,"715,296",0,0,0,0,0,0
Jeffrey Heesen,"713,116",633,0,0,0,0,0
Michael Kiwanuka,"712,885",0,0,0,0,0,0
a-ha,"712,146",255,0,0,0,0,0
GAYAZOV$ BROTHER$,"711,298",77,0,0,0,0,0
"Silk City, Dua Lipa","711,242",0,0,0,0,0,0
J. Cole,"710,942",0,0,0,0,0,0
Big Shaq,"710,318",0,0,0,0,0,0
Willow,"709,677",0,0,0,0,0,0
sumika,"709,233",524,0,0,0,0,0
RAYE & 070 Shake,"709,229",121,0,0,0,0,0
Miyagi & Эндшпиль,"709,142",57,0,0,0,0,0
"Marshmello, P!nk & Sting","708,967",291,0,0,0,0,0
Justin Bieber & benny blanco,"708,597",0,0,0,0,0,0
Fergie,"708,511",0,0,0,0,0,0
Fenerin Çocukları,"708,012",0,0,0,0,0,0
Alanis Morissette,"706,652",0,0,0,0,0,0
Gnarls Barkley,"706,437",40,0,0,0,0,0
GENERATIONS from EXILE TRIBE,"705,679",0,0,0,0,0,0
Trevor Daniel,"704,127",0,0,0,0,0,0
Cassette,"702,606",552,0,0,0,0,0
Conkarah,"701,107",0,0,0,0,0,0
Artemas,"700,823","9,827",0,0,0,0,0
Billkin,"699,030",134,0,0,0,0,0
Chisu,"698,987",48,0,0,0,0,0
James Hype,"698,910",0,0,0,0,0,0
Chris Isaak,"698,243",220,0,0,0,0,0
UVERworld,"698,110",0,0,0,0,0,0
Loredana,"697,968",0,0,0,0,0,0
Coez,"696,544",0,0,0,0,0,0
Honne,"695,998",0,0,0,0,0,0
Christophe Maé,"695,923",0,0,0,0,0,0
Udo Lindenberg,"695,239",0,0,0,0,0,0
Semicenk,"693,755",664,0,0,0,0,0
Young T & Bugsey,"693,442",0,0,0,0,0,0
Django Wagner,"692,367",267,0,0,0,0,0
Beatrice Egli,"692,360",0,0,0,0,0,0
Miss Li,"691,972",203,0,0,0,0,0
Spitz,"690,249",0,0,0,0,0,0
The Toys,"690,200",0,0,0,0,0,0
"Metro Boomin, The Weeknd & 21 Savage","690,051",0,0,0,0,0,0
Imanbek & BYOR,"689,517",0,0,0,0,0,0
Sinéad O'Connor,"689,215",0,0,0,0,0,0
Cian Ducrot,"688,862",0,0,0,0,0,0
Kygo & Ava Max,"686,800","1,347",0,0,0,0,0
Scarlet Pleasure,"686,081",0,0,0,0,0,0
Claudio Capéo,"685,862",0,0,0,0,0,0
Gülşen,"685,772",398,0,0,0,0,0
Sage the Gemini,"683,134",0,0,0,0,0,0
Cocktail,"683,001",132,0,0,0,0,0
Blackbear,"682,781",0,0,0,0,0,0
Bridgit Mendler,"682,086",0,0,0,0,0,0
The Common Linnets,"680,032",0,0,0,0,0,0
Antti Tuisku,"679,140",29,0,0,0,0,0
Bobby Helms,"678,740",0,0,0,0,0,0
10-FEET,"678,257",161,0,0,0,0,0
BADshah,"677,801",0,0,0,0,0,0
サカナクション,"677,468",0,0,0,0,0,0
いきものがかり,"676,901",0,0,0,0,0,0
Gulddreng,"676,593",0,0,0,0,0,0
"Alan Walker, Noah Cyrus & Digital Farm Animals","676,210",0,0,0,0,0,0
Joel Corry & Tom Grennan,"676,127",0,0,0,0,0,0
Marco Schuitmaker,"674,885","1,533",0,0,0,0,0
Shakin' Stevens,"674,860",0,0,0,0,0,0
Michael Andrews & Gary Jules,"672,979",0,0,0,0,0,0
Chris Medina,"672,361",0,0,0,0,0,0
Hooverphonic,"672,303",0,0,0,0,0,0
Edmund,"672,078",413,0,0,0,0,0
Kato,"670,455",27,0,0,0,0,0
Stephen Sanchez,"670,219",390,0,0,0,0,0
Patent Ochsner,"669,338",106,0,0,0,0,0
Fabio Rovazzi,"668,799",0,0,0,0,0,0
Metejoor,"668,690",893,0,0,0,0,0
Chaël,"668,493",597,0,0,0,0,0
Elodie,"667,792",740,0,0,0,0,0
Henk Bernard,"667,695",684,0,0,0,0,0
Dolly Parton,"667,639",0,0,0,0,0,0
Stefanie Heinzmann,"665,179",0,0,0,0,0,0
Jon Bellion,"664,639",0,0,0,0,0,0
三浦大知,"664,396",0,0,0,0,0,0
Creeds,"663,731",206,0,0,0,0,0
Surfaces,"663,450",0,0,0,0,0,0
Dominic Fike,"663,225",0,0,0,0,0,0
Lauren Spencer-Smith,"661,768",0,0,0,0,0,0
ReoNa,"661,094",0,0,0,0,0,0
Bosse,"660,333",0,0,0,0,0,0
Nero,"659,985",0,0,0,0,0,0
Scissor Sisters,"659,873",0,0,0,0,0,0
Stamp,"659,321",0,0,0,0,0,0
Ludovico Einaudi,"658,802",206,0,0,0,0,0
Benji & Fede,"658,693",0,0,0,0,0,0
Ceza,"658,582",0,0,0,0,0,0
Michalis Hatzigiannis,"658,555",0,0,0,0,0,0
Sean Kingston,"657,850",0,0,0,0,0,0
Erik Og Kriss,"657,251",152,0,0,0,0,0
Hussain Al Jassmi,"654,327",336,0,0,0,0,0
DREAMS COME TRUE,"654,274",143,0,0,0,0,0
Van Halen,"654,267",0,0,0,0,0,0
Hikaru Utada,"653,780",0,0,0,0,0,0
Jarabe de Palo,"653,459",0,0,0,0,0,0
Filatov & Karas,"652,967",0,0,0,0,0,0
3 Doors Down,"652,954",0,0,0,0,0,0
La Oreja de Van Gogh,"652,824",19,0,0,0,0,0
Y2K & bbno$,"652,636",0,0,0,0,0,0
Vicetone & Tony Igy,"652,267",0,0,0,0,0,0
Hardwell,"651,267",0,0,0,0,0,0
BiSH,"649,816",0,0,0,0,0,0
Haim,"649,460",0,0,0,0,0,0
Martin Garrix & David Guetta,"649,361",0,0,0,0,0,0
Gorgon City,"648,049",0,0,0,0,0,0
Keira Knightley,"647,716",0,0,0,0,0,0
Natalia LaFourcade,"647,689",0,0,0,0,0,0
Rauw Alejandro,"647,545",0,0,0,0,0,0
kessoku band,"646,199",0,0,0,0,0,0
Raffaella Carra,"645,750",0,0,0,0,0,0
Robin,"645,526",0,0,0,0,0,0
LA Vision & Gigi D'Agostino,"645,397",0,0,0,0,0,0
Okean Elzy,"645,265",0,0,0,0,0,0
Calvin Harris & Sam Smith,"644,150",0,0,0,0,0,0
Yall,"643,488",0,0,0,0,0,0
Kabza De Small & DJ Maphorisa,"643,470",0,0,0,0,0,0
Goldband,"642,962",252,0,0,0,0,0
Moby,"642,421",155,0,0,0,0,0
Luis Enrique,"642,066",0,0,0,0,0,0
Brad Paisley,"641,708",0,0,0,0,0,0
Tani Yuuki,"641,666",129,0,0,0,0,0
Efecto Pasillo,"641,654",0,0,0,0,0,0
Gilli,"641,625",0,0,0,0,0,0
Francesca Michielin,"641,109",0,0,0,0,0,0
Cascada,"640,556",186,0,0,0,0,0
Bizarrap & Shakira,"640,161",0,0,0,0,0,0
Angus & Julia Stone,"639,421",0,0,0,0,0,0
Di-Rect,"638,564",177,0,0,0,0,0
Two Tone,"638,550",348,0,0,0,0,0
Chris Brown X Tyga,"638,390",0,0,0,0,0,0
zzoilo & Aitana,"637,746",0,0,0,0,0,0
A-Lin,"636,828",0,0,0,0,0,0
Sam Ryder,"636,464",0,0,0,0,0,0
Stephen Sanchez & Em Beihold,"636,206",0,0,0,0,0,0
KISS,"635,228",340,0,0,0,0,0
Tekno,"635,196",207,0,0,0,0,0
Natalia Kills,"634,823",0,0,0,0,0,0
Aurora,"634,471",0,0,0,0,0,0
Sie7e,"634,340",43,0,0,0,0,0
Fly Project,"634,132",0,0,0,0,0,0
Wael Kfoury,"633,794",71,0,0,0,0,0
SHAMAN,"632,911",472,0,0,0,0,0
Sangiovanni,"632,354",0,0,0,0,0,0
Charlie Puth & Jung Kook,"632,279",0,0,0,0,0,0
Shaun,"631,784",0,0,0,0,0,0
Lynyrd Skynyrd,"631,747",0,0,0,0,0,0
Agnes,"631,079",0,0,0,0,0,0
Smiley,"630,149",0,0,0,0,0,0
Cecilia Krull,"630,109",0,0,0,0,0,0
DA PUMP,"629,735",0,0,0,0,0,0
Kıraç,"629,408",621,0,0,0,0,0
Sun-El Musician,"629,256",0,0,0,0,0,0
FLEMMING,"629,229",482,0,0,0,0,0
Rizzle Kicks,"628,845",0,0,0,0,0,0
Milk & Sugar & Vaya Con Dios,"628,582",0,0,0,0,0,0
Kwesta,"628,456",126,0,0,0,0,0
Burito,"626,288",0,0,0,0,0,0
FIFTY FIFTY,"625,887",0,0,0,0,0,0
Hillsong Worship,"625,882",21,0,0,0,0,0
LF SYSTEM,"625,764",0,0,0,0,0,0
77 Bombay Street,"625,602",31,0,0,0,0,0
Edward Sharpe & The Magnetic Zeros,"625,086",0,0,0,0,0,0
Five Finger Death Punch,"624,586",86,0,0,0,0,0
The Temper Trap,"624,471",0,0,0,0,0,0
M.I.A.,"624,100",0,0,0,0,0,0
Meduza & James Carter,"623,879",0,0,0,0,0,0
Hecht,"623,858",0,0,0,0,0,0
Idina Menzel & AURORA,"623,433",0,0,0,0,0,0
"Tiësto, Jonas Blue & Rita Ora","623,355",0,0,0,0,0,0
Sigala & James Arthur,"623,268",0,0,0,0,0,0
Cassper Nyovest,"622,614",0,0,0,0,0,0
Arash,"622,015",0,0,0,0,0,0
Frans,"619,767",65,0,0,0,0,0
Antonio Orozco,"619,146",0,0,0,0,0,0
Sophie Ellis-Bextor,"618,638",127,0,0,0,0,0
Davichi,"618,329",234,0,0,0,0,0
HY,"618,069",286,0,0,0,0,0
Calibre 50,"618,021",0,0,0,0,0,0
UZI,"617,558",328,0,0,0,0,0
ZORN,"617,263",596,0,0,0,0,0
Sinach,"616,864",0,0,0,0,0,0
Prince Kaybee,"616,638",0,0,0,0,0,0
Kaija Koo,"616,394",54,0,0,0,0,0
Foorin,"616,009",0,0,0,0,0,0
Ahzee,"615,946",0,0,0,0,0,0
Getsunova,"615,907",0,0,0,0,0,0
Egor Krid,"614,561",0,0,0,0,0,0
ケツメイシ,"613,571",0,0,0,0,0,0
"Dimitri Vegas & Like Mike, Tiësto & Dido","613,516","1,151",0,0,0,0,0
Kent Jones,"613,310",0,0,0,0,0,0
Rod Stewart,"613,293",0,0,0,0,0,0
Gloria Trevi,"611,185",0,0,0,0,0,0
Bastian Baker,"610,797",0,0,0,0,0,0
Juan Gabriel,"610,786",0,0,0,0,0,0
Fritz Kalkbrenner,"610,272",0,0,0,0,0,0
Ruth B.,"610,271",0,0,0,0,0,0
Sheila On 7,"609,548",202,0,0,0,0,0
Steve Aoki & Louis Tomlinson,"608,921",0,0,0,0,0,0
Maroon 5 & Megan Thee Stallion,"607,591",0,0,0,0,0,0
Lil Pump,"607,445",0,0,0,0,0,0
Danny Saucedo,"607,311",204,0,0,0,0,0
Elbow,"606,622",0,0,0,0,0,0
Aitana,"606,596",0,0,0,0,0,0
斉藤和義,"606,412",0,0,0,0,0,0
JVKE,"605,759",0,0,0,0,0,0
Tommaso Paradiso,"605,513",0,0,0,0,0,0
Pakho Chau,"605,268",0,0,0,0,0,0
Niels Destadsbader,"605,000",0,0,0,0,0,0
Marteria,"604,694",0,0,0,0,0,0
Carin Leon,"604,478",0,0,0,0,0,0
Deadmau5,"604,268",0,0,0,0,0,0
The Prince Karma,"603,811",0,0,0,0,0,0
Ben Fero,"603,394",0,0,0,0,0,0
Ella Mai,"603,214",0,0,0,0,0,0
Machine Gun Kelly,"602,612",0,0,0,0,0,0
Alex Hepburn,"602,607",0,0,0,0,0,0
Marília Mendonça,"602,045",0,0,0,0,0,0
The Saturdays,"602,014",0,0,0,0,0,0
Dolly Parton & Kenny Rogers,"601,821",70,0,0,0,0,0
Ryan Gosling & Emma Stone,"601,747",0,0,0,0,0,0
Melek Mosso,"601,641",0,0,0,0,0,0
KANA-BOON,"601,300",0,0,0,0,0,0
ARASHI,"600,991",0,0,0,0,0,0
Brantley Gilbert,"600,670",0,0,0,0,0,0
Nothing but Thieves,"600,101",0,0,0,0,0,0
Brandon Flowers,"599,065",0,0,0,0,0,0
HARDY & Lainey Wilson,"598,979",62,0,0,0,0,0
Nyusha,"598,779",0,0,0,0,0,0
Tiara Andini,"597,591",725,0,0,0,0,0
Carlos Jean,"597,487",0,0,0,0,0,0
Espinoza Paz,"597,017",0,0,0,0,0,0
"Joel Corry, RAYE & David Guetta","596,997",0,0,0,0,0,0
JP Cooper,"596,881",563,0,0,0,0,0
Ludmilla,"596,709",53,0,0,0,0,0
Nathaniel Rateliff & The Night Sweats,"596,490",0,0,0,0,0,0
MGMT,"596,472",76,0,0,0,0,0
Loïc Nottet,"596,270",0,0,0,0,0,0
Niska,"596,184",0,0,0,0,0,0
Prince,"596,105",0,0,0,0,0,0
Polycat,"595,947",116,0,0,0,0,0
Isyana Sarasvati,"595,838",35,0,0,0,0,0
Lil Uzi Vert,"595,584",0,0,0,0,0,0
Claris,"594,422",0,0,0,0,0,0
DJ Ötzi,"594,210",0,0,0,0,0,0
Sakis Rouvas,"593,247",0,0,0,0,0,0
Stavento,"592,972",0,0,0,0,0,0
Jamiroquai,"592,413",0,0,0,0,0,0
藍井エイル,"592,206",0,0,0,0,0,0
Beret,"590,887",455,0,0,0,0,0
Professor Green,"590,779",0,0,0,0,0,0
BOWKYLION,"590,707",645,0,0,0,0,0
Ahmet Kaya,"590,442",0,0,0,0,0,0
Slipknot,"589,819",123,0,0,0,0,0
Chase & Status,"589,486",0,0,0,0,0,0
Roland Kaiser,"589,231",276,0,0,0,0,0
"twocolors, Safri Duo & Chris de Sarandy","589,074",101,0,0,0,0,0
Empire Cast,"588,904",57,0,0,0,0,0
Herbert Grönemeyer,"588,829",0,0,0,0,0,0
Röyksopp,"588,742",0,0,0,0,0,0
ROSÉ,"587,982",26,0,0,0,0,0
Hailee Steinfeld & Alesso,"587,957",0,0,0,0,0,0
Rozalén,"587,701",0,0,0,0,0,0
Three Man Down,"587,354",0,0,0,0,0,0
Helemaal Hollands,"587,326",0,0,0,0,0,0
Jung Kook & Jack Harlow,"587,326",30,0,0,0,0,0
Juliette Armanet,"587,027",0,0,0,0,0,0
Sarah McLachlan,"586,859",0,0,0,0,0,0
KAMRAD,"586,069",324,0,0,0,0,0
Scotty McCreery,"585,652",0,0,0,0,0,0
The Police,"585,618",0,0,0,0,0,0
Monatik,"585,258",19,0,0,0,0,0
Max Barskih,"584,765",47,0,0,0,0,0
HateBerry,"584,428","3,217",0,0,0,0,0
Iñigo Quintero,"584,288",41,0,0,0,0,0
Kiiara,"584,233",0,0,0,0,0,0
ナオト・インティライミ,"584,060",0,0,0,0,0,0
Kinderen Voor Kinderen,"583,925",0,0,0,0,0,0
Tungevaag & Raaban,"583,750",0,0,0,0,0,0
Mahmut Orhan,"583,547",0,0,0,0,0,0
WINNER,"583,485",0,0,0,0,0,0
Phil Lam,"583,377",63,0,0,0,0,0
Craig David,"583,081",0,0,0,0,0,0
Sean Paul & David Guetta,"582,882",0,0,0,0,0,0
Jasmine Thompson,"581,897",0,0,0,0,0,0
Erin,"581,070",24,0,0,0,0,0
Vegas,"581,026",0,0,0,0,0,0
Deichkind,"580,659",0,0,0,0,0,0
DJ Robin & Schürze,"580,389",0,0,0,0,0,0
Otnicka,"580,157",0,0,0,0,0,0
Roberto Carlos,"579,921",77,0,0,0,0,0
Oğuzhan Koç,"579,919",0,0,0,0,0,0
Mustafa Ceceli,"578,581",0,0,0,0,0,0
Travis Scott & HVME,"578,249",0,0,0,0,0,0
P-Square,"578,211",0,0,0,0,0,0
Daniel Caesar,"578,185",0,0,0,0,0,0
Jamie Miller,"576,882",0,0,0,0,0,0
Illy,"576,764",0,0,0,0,0,0
Mark Tuan,"576,760",0,0,0,0,0,0
Black Coffee,"575,918",0,0,0,0,0,0
Maldita Nerea,"575,667",0,0,0,0,0,0
Dev,"575,182",0,0,0,0,0,0
Fleur East,"575,064",0,0,0,0,0,0
Tal,"574,747",0,0,0,0,0,0
Cheryl Cole,"574,356",0,0,0,0,0,0
Daryl Braithwaite,"574,142",0,0,0,0,0,0
Rashed Al Majid,"574,140",74,0,0,0,0,0
Laura Närhi,"573,403",61,0,0,0,0,0
Latto & Mariah Carey,"573,162",0,0,0,0,0,0
Mi Casa,"572,181",0,0,0,0,0,0
Era Istrefi,"571,658",0,0,0,0,0,0
Endor,"571,438",0,0,0,0,0,0
Kent,"570,392",25,0,0,0,0,0
#2Маши,"569,704",0,0,0,0,0,0
Clean Bandit & Mabel,"569,368",0,0,0,0,0,0
Marco de Hollander,"568,876",361,0,0,0,0,0
Katy B,"568,745",0,0,0,0,0,0
Yiruma,"568,475",188,0,0,0,0,0
Aga,"567,999",0,0,0,0,0,0
Gestört aber GeiL,"567,983",0,0,0,0,0,0
Marian Hill,"566,871",0,0,0,0,0,0
Ben Howard,"566,761",0,0,0,0,0,0
Los Ángeles Azules,"566,633",0,0,0,0,0,0
Stan van Samang,"566,293",0,0,0,0,0,0
防彈少年團,"566,060",7,0,0,0,0,0
Gianna Nannini,"565,189",0,0,0,0,0,0
Brett Eldredge,"564,937",0,0,0,0,0,0
Jinny Ng,"564,093",117,0,0,0,0,0
Manu Pilas,"562,986",0,0,0,0,0,0
Bushido,"562,805",0,0,0,0,0,0
Chris Willis,"561,444",0,0,0,0,0,0
Yura Yunita,"561,252",0,0,0,0,0,0
CamelPhat & Elderbrook,"560,789",225,0,0,0,0,0
Linked Horizon,"560,364",0,0,0,0,0,0
Biagio Antonacci,"559,960",0,0,0,0,0,0
Liam Gallagher,"558,467",0,0,0,0,0,0
ZERB & Sofiya Nzau,"557,374","2,422",0,0,0,0,0
Sfera Ebbasta,"557,036",0,0,0,0,0,0
Bob Marley,"556,834",0,0,0,0,0,0
Seal,"556,642",0,0,0,0,0,0
Ben Haenow,"556,028",53,0,0,0,0,0
WanYai,"554,533",0,0,0,0,0,0
Jason Derulo & David Guetta,"554,201",0,0,0,0,0,0
CVRTOON,"553,842",0,0,0,0,0,0
平井大,"553,276",0,0,0,0,0,0
Mr.Rain,"552,972",101,0,0,0,0,0
