Artist and Title,Days,Pk,(x?),Total,Today
"카페알바 - 카페 오픈 할때 틀어 놓기 좋은 피아노 연주곡 베스트 First Memory, Vol. 1",--,351,"","226,833",0
Miley Cyrus - ATTENTION: MILEY LIVE,45,4,"","226,825",0
John Mayer - Continuum,4,169,"","226,808",0
Maggie Rogers - Heard It In A Past Life,37,24,"","226,723",0
Westlife - Spectrum,48,28,"","226,675",0
Fabri Fibra - Caos,21,128,"","226,655",0
Jonas Brothers - The Album,32,4,"","226,548",0
Catfish and the Bottlemen - The Balcony,--,328,"","226,520",0
izi - Aletheia,11,179,"","226,512",54
ITZY - Not Shy - EP,46,7,"","226,425",0
Rels B - Happy Birthday Flakko,51,71,"","226,404",0
Lady Gaga & 畢烈谷巴 - A Star Is Born Soundtrack,--,590,"","226,340",0
TWICE - FANCY YOU,54,14,"","226,304",0
Josman - J.000.$,79,67,"","226,225",236
Simmy - Tugela Fairy,--,441,"","226,193",0
清水 翔太 - ALL SINGLES BEST,--,302,"","226,167",0
Marwa Loud - My Life,28,123,"","226,047",0
Sanjay Leela Bhansali - Padmaavat,11,130,"","226,011",0
Green Day - Father of All...,29,4,"","225,929",0
Red Velvet - ‘The ReVe Festival 2022 - Birthday’ - EP,51,6,"","225,890",0
FACE - Искренний,18,121,"","225,836",0
SODA LUV - Viva la vida,8,183,"","225,834",0
Future - FUTURE,70,53,"","225,721",0
防彈少年團 - MAP OF THE SOUL : PERSONA,--,238,"","225,707",0
Alejandro Sanz - Colección Definitiva,--,487,"","225,703",0
Natanael Cano - Mi Nuevo Yo,47,96,"","225,579",104
Shiva - Santana Season,18,130,"","225,507",388
Harris Jayaraj - Orange,--,533,"","225,370",136
M Huncho - 48 Hours,19,153,"","225,341",0
D.O. - Expectation - The 2nd Mini Album,55,30,"","225,338",45
あいみょん - 憎まれっ子世に憚る,1,198,"","225,327",0
"Jan Delay - Earth, Wind & Feiern",90,97,"","225,230",0
Sofiane - Affranchis,62,89,"","224,975",0
YNW Melly - Melly vs. Melvin,63,9,"","224,839",0
Key Glock - Yellow Tape 2,56,30,"","224,761",0
Cesare Cremonini - Possibili Scenari,--,226,"","224,690",0
Taron Egerton & Elton John - Rocketman,37,119,"","224,649",0
Helene Fischer - Weihnachten,90,77,"","224,623",0
Roberto Carlos - Sólo Éxitos,--,544,"","224,533",0
Ado - 狂言,23,127,"","224,511",0
Tiziano Ferro - TZN - The Best of Tiziano Ferro,--,348,"","224,391",0
iri - Shade,22,155,"","224,342",0
Hornet La Frappe - Dans les yeux,55,98,"","224,315",0
"White Noise Studio's, Dilip Sen-Sameer Sen, Tony Kakkar, Tanishk Bagchi, Goldboy, Gurmeet Singh, Abhijit Vaghani & Bob - Luka Chuppi",4,181,"","224,236",0
ScHoolboy Q - BLUE LIPS,33,2,(x3),"224,156",0
Apache 207 - 2sad2disco,34,113,"","223,995",69
Bonobo - Fragments,34,10,"","223,923",0
Shirin David - SUPERSIZE,69,85,"","223,894",0
Sexyy Red - Hood Hottest Princess,56,148,"","223,822",0
The Notorious B.I.G. - Greatest Hits,--,376,"","223,684",0
Kevin Gates - By Any Means 2,56,68,"","223,618",0
Hafiz Hamidun - Zikir Terapi Diri,--,1417,"","223,611",87
Parkway Drive - Darker Still,63,17,"","223,585",0
Макс Корж - Психи попадают в топ,1,190,"","223,452",0
LIBERATO - LIBERATO,--,280,"","223,385",126
Niro - OX7,52,92,"","223,379",0
宇多田ヒカル - First Love,3,181,"","223,347",96
Wiz Khalifa - The Saga of Wiz Khalifa,31,6,"","223,319",0
Various Artists - Charlie's Angels,42,7,"","223,314",0
Nikos Vertis - Nikos Vertis Live Tour - 10 Chronia,--,1135,"","223,297",0
"SEVENTEEN - SEVENTEEN 2nd Album 'Teen, Age'",39,22,"","223,238",0
Земфира - Земфира,--,491,"","223,051",105
Alonzo - 100 %,45,93,"","222,962",0
Amr Diab - Ahla W Ahla,--,699,"","222,848",0
Eladio Carrión - Sol María,73,30,"","222,840",450
GOT7 - 7 for 7,50,26,"","222,713",0
Bigflo & Oli - La vie de rêve,51,84,"","222,686",0
"Skepta, Chip & Young Adz - Insomnia",47,18,"","222,663",0
Antares Lounge - Chillout Lounge,1,185,"","222,636",510
Booba - AD VITAM ÆTERNAM,112,39,"","222,470","1,149"
"Mithoon, Ved Sharma, The Fusion Project, Ankit Tiwari, Adnan Dhool & Rabi Ahmed - Malang - Unleash the Madness",--,408,"","222,436",27
クリープハイプ - 泣きたくなるほど嬉しい日々に,46,137,"","222,379",0
XG - NEW DNA,54,15,"","222,319",146
BTS - Dynamite,55,24,"","222,137",0
Panic! At the Disco - Death Of A Bachelor,1,177,"","221,989",0
Five Finger Death Punch - AfterLife,49,17,"","221,951",163
Black Coffee - Subconsciously,20,21,"","221,821",0
"Amaal Mallik, Akhil Sachdeva, Tanishk Bagchi & Bappi Lahiri - Badrinath Ki Dulhania",--,484,"","221,818",0
Nicky Jam - Íntimo,82,25,"","221,703",0
Engenheiros do Hawaii - Acústico,--,1029,"","221,669",85
JID - DiCaprio 2,56,34,"","221,566",0
CNCO - Déjà Vu,39,71,"","221,540",0
PnB Rock - Catch These Vibes,74,35,"","221,241",0
Various Artists - For the Throne,42,13,"","221,202",0
Eminem - Curtain Call 2,33,6,"","220,964",0
Gucci Mane - Gucci Mane Presents: So Icy Summer,17,26,"","220,766",0
John Legend - LEGEND,39,4,"","220,704",0
mor ve ötesi - Dünya Yalan Söylüyor,--,574,"","220,629",74
Scriptonite - Уроборос: Зеркала,--,266,"","220,588",0
Atitude 67 - Atitude 67,--,553,"","220,572",0
Tilly Birds - It's Gonna Be OK,--,241,"","220,493",0
Tamer Hosny - Eish Besho'ak,--,448,"","220,308",14
Oxxxymiron - miXXXtape III: Смутное Время,21,100,"","220,172",0
Die drei ??? - Die drei Adventskalender - O du finstere,82,87,"","219,902",0
RK - Neverland,73,85,"","219,774",0
Moneybagg Yo - Hard To Love,66,20,"","219,703",0
NiziU - U -Special Edition-,72,139,"","219,649",0
KALIM - NULL AUF HUNDERT,60,84,"","219,646",0
Davido - A Good Time,20,22,"","219,627",17
許惠鈞 - 宮崎駿魔法鋼琴搖籃曲 / 睡眠音樂盒,--,740,"","219,604",190
BASI - 切愛,8,160,"","219,420",0
"A Fada da Música de Ninar - Música de Ninar, Canções de Ninar e Música para Bebê Dormir",--,651,"","219,361",0
Rich Brian - The Sailor,43,19,"","219,340",0
1PLIKÉ140 - ARRÊTEZ-LE,44,96,"","218,922",0
Meditasyon Enstrümental - Meditasyon Müzikleri,--,814,"","218,891",45
Capo Plaza - Hustle Mixtape,21,110,"","218,831",0
Dermot Kennedy - Dermot Kennedy,--,212,"","218,570",0
NiziU - Step and a step - Single,74,123,"","218,552",0
Nemzzz - DO NOT DISTURB,54,13,"","218,530",208
张惠妹 - 偷故事的人,--,500,"","218,510",0
JEON SOMI - XOXO,75,43,"","218,292",0
MAN WITH A MISSION - Dead End in Tokyo European Edition,28,129,"","218,247",0
Dominic Fike - Sunburn,45,8,"","218,145",0
BENEE - Fire On Marzz - Ep,--,269,"","218,118",0
Kane Brown - Experiment,19,83,"","217,981",0
Alberte - Albertes bedste Børnesange,--,1351,"","217,742",0
Weezer - Weezer,45,16,"","217,731",0
Rihanna - Good Girl Gone Bad: Reloaded,16,33,"","217,651",186
The xx - I See You,76,63,"","217,505",0
mgk & Trippie Redd - genre : sadboy - EP,41,8,"","217,423",101
blackbear - everything means nothing,43,10,"","217,422",0
Ludwig Göransson - TENET,45,17,"","217,221",0
Cordae - From a Birds Eye View,39,7,"","217,111",0
"A-Reece - Today's Tragedy, Tomorrow's Memory: The Mixtape",--,374,"","217,107",103
Mahalini - fábula,--,379,"","217,098",357
Wizkid - S2 - EP,47,10,"","216,986",102
Vince Staples - Big Fish Theory,45,13,"","216,979",0
Bring Me The Horizon - POST HUMAN: NeX GEn,12,4,"","216,974","16,087"
kizaru - First Day Out,73,66,"","216,919",0
Carly Rae Jepsen - Dedicated,35,16,"","216,916",0
Massimo Pericolo & Crookers - SOLO TUTTO,6,182,"","216,831",0
Varios Artistas - Aladdín,59,93,"","216,775",0
D-Block Europe & Yxng Bane - Any Minute Now,42,119,"","216,770",0
Ernia - IO NON HO PAURA,12,131,"","216,760",43
방탄소년단 - Love Yourself 結 'Answer',--,228,"","216,624",0
Djadja & Dinaz - Le revers de la médaille,64,93,"","216,622",0
Imran Khan - Unforgettable,--,884,"","216,538",42
Arjan Dhillon - Saroor,70,53,"","216,402",0
Die drei ??? - Folge 211: und der Jadekönig,65,88,"","216,310",0
Marracash & Guè - Santeria,--,269,"","216,294",155
Perfume - Future Pop,60,104,"","216,065",0
재지팩트 - Lifes Like,--,392,"","216,052",234
Mark Forster - TAPE,47,161,"","215,982",0
Herbert Grönemeyer - TUMULT,65,90,"","215,543",0
Skryptonite - Дом с нормальными явлениями,--,229,"","215,535",158
Haftbefehl - Das schwarze Album,79,87,"","215,504",0
Nijntje - Zing Mee Met Nijntje,--,743,"","215,471",263
Luchè - Dove Volano Le Aquile,8,144,"","215,469",0
The Chicks - Gaslighter,54,21,"","215,458",0
Oxxxymiron - Вечный жид,--,324,"","215,301",52
Trueno - Atrevido,72,68,"","215,261",0
五月天 - 步步自選作品輯 1999-2013,--,398,"","215,183",0
LORENZO - Rien à branler,65,86,"","215,177",0
Farid Bang - Genkidama,100,78,"","215,075",0
Khruangbin - A LA SALA,46,11,"","214,984",534
Joe Hisaishi - Dream Songs: The Essential Joe Hisaishi,44,54,"","214,953",0
"Dinos - Stamina,",73,66,"","214,892",0
群星 - 電視劇《想見你》原聲帶,--,238,"","214,791",0
Luciano - EXOT,64,67,"","214,769",0
Kollegah & Farid Bang - Jung Brutal Gutaussehend XXX,--,407,"","214,686",0
Jason Aldean - 9,63,59,"","214,575",0
Ernia - Come Uccidere Un Usignolo,--,233,"","214,525",0
Duman - Darmaduman,--,869,"","214,473",0
Birdman & YoungBoy Never Broke Again - From The Bayou,61,36,"","214,442",0
Radiohead - OK Computer OKNOTOK 1997 2017,25,22,"","214,430",0
NAV - Demons Protected By Angels,36,3,(x1),"214,406",0
Boulevard Depo & SP4K - QWERTY LANG,29,124,"","214,309",0
Die drei ??? - Folge 214: und der Geisterbunker,66,83,"","214,283",0
Sov Gott - Vaggvisor för barn,--,1122,"","213,899",139
PRODUCE 101 JAPAN THE GIRLS - PRODUCE 101 JAPAN THE GIRLS,125,137,"","213,874",560
Norah Jones - I Dream Of Christmas,44,15,"","213,872",0
IZ*ONE - One-reeler / Act IV - EP,58,33,"","213,838",0
Kalash - Mwaka Moon,82,99,"","213,817",0
Verschiedene Interpreten - Weihnachtslieder: 50 Hits,96,83,"","213,698",0
Metallica & San Francisco Symphony - S&M2,30,9,"","213,604",0
Lynda - Un peu de moi,31,132,"","213,571",218
Alonzo - QUARTIERS NORD,54,79,"","213,436",58
Die drei ??? - Folge 199: und der grüne Kobold,48,91,"","213,389",0
RÜFÜS DU SOL - Solace,12,88,"","213,282",0
Tiara Andini - Tiara Andini,--,521,"","213,255",60
"Vishal & Shekhar, Sanchit Balhara, Ankit Balhara, Kumaar, Vishal Dadlani & Kit Bee - Pathaan",27,43,"","213,241",33
Maisie Peters - The Good Witch,41,20,"","213,189",0
J-AX & Fedez - Comunisti col Rolex,--,243,"","213,158",0
The Kid LAROI - THE FIRST TIME,49,8,"","213,028",106
周杰倫 - 依然范特西,--,447,"","212,975",30
Amy Shark - Cry Forever,14,62,"","212,951",0
Portugal. The Man - Woodstock,32,75,"","212,901",0
Boef - Slaaptekort,--,291,"","212,871",0
"Justin Hurwitz, Benj Pasek & Justin Noble Paul - La La Land",25,52,"","212,817",329
Various Artists - Tuna Kiremitçi ve Arkadaşları,--,576,"","212,812",0
ONE OK ROCK - ゼイタクビョウ,--,326,"","212,669",0
RAF Camora - ZENIT,77,69,"","212,488",0
"Fred again.. - Boiler Room: Fred again.. in London, Jul 29, 2022",69,20,"","212,443",0
James Arthur - Bitter Sweet Love,41,13,"","212,315",0
Mister V - MVP,60,63,"","212,248",0
Sampha - Lahai,28,8,"","212,233",0
Summer Walker - CLEAR 2: SOFT LIFE - EP,48,8,"","212,222",0
Separ - Pancier,--,701,"","212,195",68
Niko Pandetta - BELLA VITA,--,227,"","211,899",0
Carpenters - Gold: Greatest Hits,--,484,"","211,896",0
Merve Özbey - Devran,--,205,"","211,624",23
Yerin Baek - Every letter I sent you.,20,40,"","211,507",0
JAY-Z & Kanye West - Watch the Throne,5,87,"","211,457",0
"Jul - Album gratuit, vol. 6",84,95,"","211,345",0
Various Artists - Bridgerton Season Two,47,26,"","211,264",142
Costantino Catena - 22首古典鋼琴經典,--,835,"","211,225",144
MHD - Mansa,61,34,"","211,122",0
Wale - Wow... That's Crazy,43,17,"","211,105",0
DIVINE & Karan Aujla - Street Dreams,73,24,"","211,097",629
Nimo - NIMORIGINAL,75,67,"","211,081",0
Tuna - גם זה יעבור,--,1386,"","210,945",58
Tayc - ROOM 96,62,43,"","210,701",0
GoldLink - Diaspora,36,14,"","210,611",0
新裤子乐队 - 生命因你而火热,--,572,"","210,425",0
Fred De Palma - Uebe,--,206,"","210,304",0
BOYNEXTDOOR - WHY.. - EP,55,27,"","210,270",349
Gemitaiz & Madman - Scatola nera,8,174,"","210,183",0
VillaBanks - Filtri + Nudo,--,267,"","210,140",0
Various Artists - ZOMBIES 2,68,70,"","210,134",0
Gazzelle - DENTRO,--,204,"","210,110",182
Kep1er - FIRST IMPACT - EP,54,18,"","210,015",0
Henrique & Juliano - Manifesto Musical,--,487,"","209,954",0
Çocuk şarkıları Superstar - Çocuk Şarkıları,--,541,"","209,951",0
Mr.Children - Mr.Children 1992-1995,18,172,"","209,836",0
Sfera Ebbasta & Rvssian - Italiano - EP,35,82,"","209,757",0
Ian - Slayer,--,1279,"","209,702",96
Various Artists - Fast & Furious 8: The Album,48,73,"","209,136",0
Salmo - Midnite,--,561,"","209,060",0
Zentyarb & PUNYARB - MASSTERPIECE,--,284,"","209,003",248
The Script - Sunsets & Full Moons,30,11,"","208,994",0
Lucio101 - MITTENDRIN,16,110,"","208,993",0
Thomas Rhett - Center Point Road,45,53,"","208,917",0
BOBBY - LOVE AND FALL,44,46,"","208,709",0
太妍 - INVU - The 3rd Album,3,169,"","208,480",0
Jul - Décennie,126,53,"","208,450","1,125"
Lady Gaga - Born This Way,29,33,"","208,330",83
鄭中基 - 玩咗先至瞓,--,527,"","208,222",0
陳奕迅 - 2013 陳奕迅 Music Life 精選,--,624,"","208,212",0
Volbeat - Servant Of The Mind,51,40,"","208,126",0
Vianney - N'attendons pas,29,124,"","208,110",0
Varios Artistas - Fifty Shades Freed,75,69,"","207,978",0
Frah Quintale - Lungolinea.,--,351,"","207,878",0
Zara Larsson - VENUS,34,8,"","207,735",21
"Баста - Баста 5, Часть 1",--,407,"","207,706",0
Gentleman - Blaue Stunde,38,94,"","207,700",0
Die drei !!! - Folge 53: Hochzeitsfieber,11,99,"","207,610",0
Michael Bublé - Higher,32,6,"","207,564",0
Leiva - Cuando Te Muerdes el Labio,--,219,"","207,473",0
Lukas Graham - 3,29,25,"","207,355",0
Florida Georgia Line - Can't Say I Ain't Country,51,48,"","207,243",0
UZI - cœur abîmé,35,94,"","207,135",0
Rsko - Memory,72,76,"","207,127",236
NGEE - Straßenapotheker,57,86,"","207,114",0
Ronnie Flex - Rémi,--,221,"","207,097",0
AKMU - NEXT EPISODE - EP,26,44,"","207,048",0
Skryptonite - Свистки и бумажки,--,418,"","206,940",100
SALUKI & 104 - СТЫД ИЛИ СЛАВА,25,123,"","206,848",0
Electric Callboy - TEKKNO,30,40,"","206,664",0
"Ankit Tiwari, Mithoon, Rabbi Ahmed & Adnan Dhool - Ek Villain",--,695,"","206,518",86
Ado - Ado's Utattemita Album,84,44,"","206,487",0
Carl Brave x Franco 126 - Polaroid,--,225,"","206,476",0
YoungBoy Never Broke Again - Master the Day of Judgement,40,125,"","206,434",0
Kings of Leon - Can We Please Have Fun,31,7,"","206,424","2,731"
Dolu Kadehi Ters Tut - Karanlık,--,574,"","206,319",0
Milky Chance - Mind the Moon,47,22,"","206,257",0
Luis Miguel - Vivo,--,350,"","206,252",0
Jack Johnson - All the Light Above It Too,35,14,"","206,104",0
周杰倫 - 周杰倫的床邊故事,--,359,"","206,096",0
"Dove Cameron, Sofia Carson & China Anne McClain - Descendants 3",--,246,"","205,877",0
Gambi - LA VIE EST BELLE,83,79,"","205,802",0
태연 - INVU - The 3rd Album,--,242,"","205,713",0
クイーン - Queen Jewels,81,144,"","205,552",0
Sufjan Stevens - Javelin,34,6,"","205,530",0
IDLES - TANGK,38,4,"","205,492",0
Moe Phoenix - NOA,75,101,"","205,462",0
Shekhinah - Rose Gold,--,381,"","205,421",0
Arjan Dhillon & Mxrci - Chobar,69,39,"","205,377",348
Young Dolph & Key Glock - Dum and Dummer,52,43,"","205,354",0
Mert - Kunde ist König,89,95,"","205,275",0
Henrique & Juliano - Menos É Mais,--,497,"","205,258",0
Horkýže Slíže - Platinum Collection,--,952,"","205,256",0
Karan Aujla - B.T.F.U,58,40,"","205,193",0
"Gemitaiz - QVC9: QUELLO CHE VI CONSIGLIO, VOL. 9",9,153,"","205,065",0
Dark Polo Gang - Trap Lovers,14,152,"","205,061",0
"Various Artists - Nevertheless,",--,259,"","204,931",0
Tiziano Ferro - Accetto miracoli,5,173,"","204,893",0
Marteria - Roswell,57,102,"","204,774",0
Tulus - Gajah,--,734,"","204,675",34
Kevin Kaarl - Hasta el Fin Del Mundo,--,266,"","204,651",0
Myke Towers - Para Mi Ex - EP,78,46,"","204,649",0
Madrigal - Neogazino,--,550,"","204,585",0
Shiva - Dolce vita,7,145,"","204,491",41
Баста - 40,--,230,"","204,365",0
SuperM - Super One -The 1st Album,34,14,"","204,350",0
Giggs - Wamp 2 Dem,53,40,"","204,282",0
Various Artists - NOW That's What I Call Music 97,86,98,"","204,227",0
Internet Money - B4 The Storm,36,12,"","204,226",0
Various Artists - High School Musical: The Musical: The Series,59,37,"","204,151",0
Ariana Grande - Christmas & Chill - EP,53,20,"","204,011",0
The Beatles - The Beatles,12,36,"","203,959",29
Kravz & Гио ПиКа - 17 мгновений осени,18,143,"","203,834",0
TAEYEON - Purpose - The 2nd Album,39,12,"","203,834",0
Tom Grennan - Evering Road,51,48,"","203,802",0
陳奕迅 - 陳奕迅2010 Duo演唱會,--,824,"","203,737",70
Фиксики - Фиксипелки 2. 20 любимых песен фиксиков,--,598,"","203,600",0
Moneybagg Yo - 43VA HEARTLESS,44,47,"","203,531",0
Bailey Zimmerman - Religiously. The Album.,36,62,"","203,472",0
"Lena - Only Love, L",73,95,"","203,420",0
FSK SATELLITE - FSK TRAPSHIT,--,287,"","203,393",0
JEON SOMI - GAME PLAN - EP,58,11,"","203,354",0
Myke Towers - LA VIDA ES UNA,54,45,"","203,160",0
Bob Dylan - Rough and Rowdy Ways,32,8,"","203,154",0
Гуф - О’пять,--,234,"","203,150",0
Jungle - Loving In Stereo,31,9,"","203,123",0
Grupo Frontera - El Comienzo,45,73,"","203,110",80
Sadek - #VVRDL,56,105,"","203,096",0
Emis Killa - Effetto notte,15,160,"","203,068",86
NoCap - Mr. Crawford,59,38,"","203,067",0
Rema - RAVAGE - EP,35,16,"","202,768",76
Jeff Bernat - She Loves Me Not - EP,--,245,"","202,710",0
The Beatles - Sgt. Pepper's Lonely Hearts Club Band,15,27,"","202,695",0
Violette Wautier - Your Girl,--,237,"","202,686",0
Meister der Schlaflieder & Entspannung Natur Guru - Entspannungsmusik für Kinder,--,329,"","202,619",457
Duman - Belki Alışman Lazım,--,793,"","202,618",0
Paky - Salvatore,20,114,"","202,598",0
Red Velvet - Summer Magic - Summer Mini Album,45,15,"","202,416",0
OAFF & Savera - Gehraiyaan,10,82,"","202,379",0
Ellie Goulding - Higher Than Heaven,28,7,"","202,350",0
Bugzy Malone - B. Inspired,46,89,"","202,270",0
G-Eazy - These Things Happen Too,42,10,"","202,201",0
Pritam & Sandesh Sandilya - Jab We Met,--,779,"","201,997",96
The Parkinson - แรก,--,245,"","201,976",0
Gucci Mane - Evil Genius,43,8,"","201,950",0
AJ Tracey - Flu Game,44,15,"","201,780",0
Kummer - KIOX,34,100,"","201,775",0
Olexesh - ROLEXESH,84,76,"","201,748",0
Shiva - Dark Love EP,15,124,"","201,746",0
UZI - EL CHAVO,--,452,"","201,589",101
Три дня дождя - Байполар,18,124,"","201,576",75
BiSH - THE GUERRiLLA BiSH,7,177,"","201,538",0
Maluma - The Love & Sex Tape,74,20,"","201,487",0
Zedd - Today's Hits 2020,34,9,"","201,462",0
Lauv - Without You - EP,53,15,"","201,381",0
Soda Stereo - MTV Unplugged: Comfort y Música para Volar,--,483,"","201,373",20
MONATIK - Звучит,--,291,"","201,308",0
(G)I-DLE - HEAT - EP,47,11,"","201,117",0
Various Artists - เพลงประกอบละคร บุพเพสันนิวาส,--,217,"","201,044",0
Vald - Agartha,--,257,"","201,043",0
Relaxing Piano - 鋼琴純音樂~吉卜力/宮崎駿精選,--,335,"","201,012",0
Emis Killa - Supereroe,18,142,"","200,870",0
Rsko - LMDB,79,91,"","200,767",0
Izi - Pizzicato,--,289,"","200,720",0
Kalash - Tombolo,24,90,"","200,717",0
Why Don't We - 8 Letters,35,15,"","200,702",0
City Girls - City On Lock,55,27,"","200,695",0
헤이즈 - ///,--,213,"","200,639",0
KANDYTOWN - LAST ALBUM,75,133,"","200,447",0
Luis Miguel - La Miel De Mis Primeros Éxitos,1,193,"","200,444",0
Luciano - Seductive,83,52,"","200,360",606
Manuel Turizo - ADN,63,66,"","200,205",0
"KAYTRAMINÉ, Aminé & KAYTRANADA - KAYTRAMINÉ",28,3,(x1),"200,194",0
Trippie Redd - Pegasus,29,6,"","200,192",0
Vaundy - 裸の勇者 - EP,21,106,"","200,180",0
Melendi - Ahora,19,92,"","200,126",0
검정치마 - 201,--,278,"","200,015",262
Bushido & Shindy - CLA$$IC,--,220,"","199,995",0
Vianney - à 2 à 3,69,108,"","199,972",0
Cafe Music BGM Channel - Cafe Music - Studio Ghibli Jazz & Bossa,--,364,"","199,835",215
Snoh Aalegra - TEMPORARY HIGHS IN THE VIOLET SKIES,41,11,"","199,609",0
マカロニえんぴつ - CHOSYOKU,--,447,"","199,543",0
Loqiemean - Сожги этот альбом,21,135,"","199,503",0
Franglish - Vibe,49,61,"","199,289",0
Aitch - AitcH2O,50,64,"","199,288",0
"Alan Menken, Howard Ashman & Tim Rice - Aladdín",4,145,"","199,184",0
DMS - Prepáčte,--,825,"","199,068",30
Joe Dwet File - A deux,21,66,"","199,054",0
Robe - Mayéutica,--,551,"","198,977",113
椎名林檎 - 無罪モラトリアム,11,147,"","198,968",0
BUSHIDO ZHO - NO BANG HOLD ON,36,116,"","198,947",0
Naps - Best Life,43,81,"","198,901",0
Dutchavelli - Dutch From The 5th,51,21,"","198,643",0
(여자)아이들 - I NEVER DIE,35,87,"","198,616",0
Simon Franglen & The Weeknd - Avatar: The Way of Water,46,16,"","198,598",0
Columbine - Adieu bientôt,47,109,"","198,477",0
Saucy Dog - レイジーサンデー,17,160,"","198,205",0
Various Artists - ベスト・クリスマス - 家族でも、一人でも楽しめる 洋楽クリスマス・ソング24曲,71,130,"","198,149",0
Superstjerne Av Barnesanger Og Vuggesanger - Norske Barnesanger,--,1454,"","198,044",15
"Various Artists - Descendants of the Sun Special, Vol. 1",2,184,"","198,042",83
Louane - Louane,45,76,"","197,856",0
Kollegah - FREE SPIRIT,52,83,"","197,841",0
Die drei ??? - Folge 202: Das weiße Grab,51,91,"","197,799",0
Ghost - Prequelle,23,20,"","197,774",0
A. R. Rahman - Rang De Basanti,--,672,"","197,718",0
NCT 127 - NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,51,21,"","197,650",0
The Internet - Hive Mind,36,10,"","197,613",0
Fally Ipupa - Tokooos,44,82,"","197,549",0
Alpha Wann - don dada mixtape vol 1,51,82,"","197,424",0
Nickelback - Get Rollin',35,19,"","197,375",112
EGO - Precedens,--,802,"","197,347",0
"Spa Music - Spa Music: Calm Music For Spa, Massage, Yoga, Meditation and Relaxation",--,556,"","197,292",0
Justice - Hyperdrama,33,8,"","197,268",759
Drake - Thank Me Later,--,520,"","197,190",86
Gurinder Gill - Hard Choices,55,42,"","197,154",113
Ektor - Original,--,893,"","197,032",58
Il Pagante - Entro in pass,--,442,"","196,995",0
Joan Sebastian - Lo Mejor de Joan Sebastian,--,440,"","196,892",0
ZUTOMAYO - Hisohiso Banashi,58,98,"","196,581",0
"Rain Sounds Lab, Rain & Nature Sounds - Rain Sounds",--,310,"","196,564",483
Little Simz - NO THANK YOU,42,9,"","196,492",0
Pinguini Tattici Nucleari - Fuori dall’Hype,--,313,"","196,419",0
j-hope - Hope World,27,3,(x2),"196,345",0
Gazzelle - Superbattito,--,345,"","196,330",0
Vianney - Vianney,--,303,"","196,311",0
Liam Gallagher - C’MON YOU KNOW,41,12,"","196,156",0
Irama - Il giorno in cui ho smesso di pensare,15,158,"","196,092",0
Girls' Generation - Holiday Night - The 6th Album,56,30,"","196,089",0
Sagopa Kajmer - Sarkastik - EP,--,408,"","196,065",0
Killer Mike - MICHAEL,31,4,"","196,050",0
Sheila On 7 - Sheila On 7,--,580,"","195,992",85
Anirudh Ravichander - Petta,--,211,"","195,942",24
TINI - Cupido,52,44,"","195,931",11
Luis Miguel - Todos Los Romances,--,221,"","195,886",0
Miyagi & Эндшпиль - Умшакалака,42,120,"","195,840",0
PinkPantheress - Heaven knows,28,6,"","195,828",0
SEVENTEEN - SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',37,9,"","195,787","2,981"
Dido - Still on My Mind,32,12,"","195,640",0
Arlo Parks - Collapsed In Sunbeams,30,11,"","195,583",0
Krept & Konan - 7 Days,80,58,"","195,487",0
Jelly Roll - Whitsitt Chapel,47,70,"","195,460",389
TOOL - Ænima,27,32,"","195,406",48
Melike Şahin - Merhem,--,581,"","195,389",61
잔나비 - 전설,--,369,"","195,291",353
Disney - Die Eiskönigin - Die Eiskönigin 2,5,181,"","195,269",0
NCT 127 - NCT #127 Regulate - The 1st Album Repackage,36,40,"","195,234",0
Sezen Aksu - DEMO,--,471,"","195,227",0
Laura Pausini - Fatti sentire,31,78,"","195,158",0
DPR IAN - Moodswings In To Order,49,22,"","195,110",0
Vicente Fernández - Vicente Fernández: Primera Fila,2,172,"","195,063",0
"Devi Sri Prasad - Pushpa - The Rise, Part. 01",--,297,"","195,063",60
Rina Sawayama - Hold The Girl,30,4,"","194,945",0
SUPER JUNIOR - PLAY - The 8th Album,43,29,"","194,768",0
Niaks - Mandat de Dépôt,56,100,"","194,730",191
Varios Artistas - Vaiana,--,572,"","194,642",33
Dinos - Hiver à Paris,52,55,"","194,453",0
Veeze - Ganger,30,101,"","194,443",0
Madison Beer - As She Pleases,28,11,"","194,329",0
Su Presencia - Fragmentos del Cielo,--,439,"","194,278",0
Beck - Colors,31,9,"","194,207",0
FACE - ПУТИ НЕИСПОВЕДИМЫ,27,128,"","194,145",0
Gusttavo Lima - Buteco do Gusttavo Lima,--,736,"","194,128",0
Montez - Liebe in Gefahr,38,108,"","194,062",64
NAZA - C'est la loi,48,90,"","193,974",0
Mayday - 自傳,--,207,"","193,971",190
Eslabon Armado - Tu Veneno Mortal,4,189,"","193,954",0
Böhse Onkelz - Böhse Onkelz,45,87,"","193,874",0
Calcutta - RELAX,13,155,"","193,810",547
"Benj Pasek & Justin Paul, Ben Platt, Laura Dreyfuss & Will Roland - Dear Evan Hansen",7,73,"","193,715",161
The Game - Born 2 Rap,42,11,"","193,639",0
Sagopa Kajmer - Kalp Hastası,--,875,"","193,290",0
Rihanna - Unapologetic,21,12,"","193,193",25
